"","GFBIRawName","family","genus","species","meanWD","sdWD","levelWD","nInd"
"26797","Vernonia auriculifera","Compositae","Vernonia","auriculifera",0.33,0.0941339098036177,"genus",1
"26798","Vernonia baccharoides","Compositae","Vernonia","baccharoides",0.33,0.0941339098036177,"genus",1
"26799","Vernonia diffusa","Compositae","Vernonia","diffusa",0.33,0.0941339098036177,"genus",1
"26800","Vernonia lasiopus","Compositae","Vernonia","lasiopus",0.33,0.0941339098036177,"genus",1
"26801","Vernonia patens","Compositae","Vernonia","patens",0.33,0.0941339098036177,"genus",1
"26815","Vernonia sppAltodemi1","Compositae","Vernonia",NA,0.33,0.0941339098036177,"genus",1
"26809","Vernonia sppBoraceia1","Compositae","Vernonia",NA,0.33,0.0941339098036177,"genus",1
"26813","Vernonia sppCedral1","Compositae","Vernonia",NA,0.33,0.0941339098036177,"genus",1
"26810","Vernonia sppChirinos1","Compositae","Vernonia",NA,0.33,0.0941339098036177,"genus",1
"26806","Vernonia sppCuangos1","Compositae","Vernonia",NA,0.33,0.0941339098036177,"genus",1
"26807","Vernonia sppIncahuar1","Compositae","Vernonia",NA,0.33,0.0941339098036177,"genus",1
"26804","Vernonia sppLagenoa1","Compositae","Vernonia",NA,0.33,0.0941339098036177,"genus",1
"26811","Vernonia sppMadidiri1","Compositae","Vernonia",NA,0.33,0.0941339098036177,"genus",1
"26812","Vernonia sppMaquipuc1","Compositae","Vernonia",NA,0.33,0.0941339098036177,"genus",1
"26814","Vernonia sppPerinet1","Compositae","Vernonia",NA,0.33,0.0941339098036177,"genus",1
"26805","Vernonia sppPerromue1","Compositae","Vernonia",NA,0.33,0.0941339098036177,"genus",1
"26816","Vernonia sppSacram1","Compositae","Vernonia",NA,0.33,0.0941339098036177,"genus",1
"26802","Vernonia titanophylla","Compositae","Vernonia","titanophylla",0.33,0.0941339098036177,"genus",1
"26803","Vernonia triflosculosa","Compositae","Vernonia","triflosculosa",0.33,0.0941339098036177,"genus",1
"26817","Veronica parviflora",NA,"Veronica","parviflora",0.611246215561075,0.124033048371268,"dataset",20776
"26818","Veronica salicifolia",NA,"Veronica","salicifolia",0.611246215561075,0.124033048371268,"dataset",20776
"26819","Veronica stricta",NA,"Veronica","stricta",0.611246215561075,0.124033048371268,"dataset",20776
"26820","Veronica truncatula",NA,"Veronica","truncatula",0.611246215561075,0.124033048371268,"dataset",20776
"26821","Versteegia cauliflora",NA,"Versteegia","cauliflora",0.611246215561075,0.124033048371268,"dataset",20776
"26822","Viburnum anabaptista","Adoxaceae","Viburnum","anabaptista",0.631,0.0941339098036177,"genus",2
"26823","Viburnum burejaeticum","Adoxaceae","Viburnum","burejaeticum",0.631,0.0941339098036177,"genus",2
"26824","Viburnum colebrookeanum","Adoxaceae","Viburnum","colebrookeanum",0.631,0.0941339098036177,"genus",2
"26825","Viburnum costaricanum","Adoxaceae","Viburnum","costaricanum",0.631,0.0941339098036177,"genus",2
"26826","Viburnum cylindricum","Adoxaceae","Viburnum","cylindricum",0.631,0.0941339098036177,"genus",2
"26827","Viburnum dilatatum","Adoxaceae","Viburnum","dilatatum",0.631,0.0941339098036177,"genus",2
"26828","Viburnum fordiae","Adoxaceae","Viburnum","fordiae",0.631,0.0941339098036177,"genus",2
"26829","Viburnum hartwegii","Adoxaceae","Viburnum","hartwegii",0.631,0.0941339098036177,"genus",2
"26830","Viburnum lantana","Adoxaceae","Viburnum","lantana",0.723,0.0708232617216773,"species",1
"26831","Viburnum lentago","Adoxaceae","Viburnum","lentago",0.631,0.0941339098036177,"genus",2
"26832","Viburnum odoratissimum","Adoxaceae","Viburnum","odoratissimum",0.631,0.0941339098036177,"genus",2
"26833","Viburnum prunifolium","Adoxaceae","Viburnum","prunifolium",0.631,0.0941339098036177,"genus",2
"26834","Viburnum reticulatum","Adoxaceae","Viburnum","reticulatum",0.631,0.0941339098036177,"genus",2
"26835","Viburnum rufidulum","Adoxaceae","Viburnum","rufidulum",0.631,0.0941339098036177,"genus",2
"26848","Viburnum sppAchupall1","Adoxaceae","Viburnum",NA,0.631,0.0941339098036177,"genus",2
"26840","Viburnum sppBenito1","Adoxaceae","Viburnum",NA,0.631,0.0941339098036177,"genus",2
"26849","Viburnum sppCAi1","Adoxaceae","Viburnum",NA,0.631,0.0941339098036177,"genus",2
"26845","Viburnum sppCerroayp1","Adoxaceae","Viburnum",NA,0.631,0.0941339098036177,"genus",2
"26839","Viburnum sppElpargo1","Adoxaceae","Viburnum",NA,0.631,0.0941339098036177,"genus",2
"26846","Viburnum sppFincam1","Adoxaceae","Viburnum",NA,0.631,0.0941339098036177,"genus",2
"26844","Viburnum sppFunDiv1","Adoxaceae","Viburnum",NA,0.631,0.0941339098036177,"genus",2
"26842","Viburnum sppGT1","Adoxaceae","Viburnum",NA,0.631,0.0941339098036177,"genus",2
"26850","Viburnum sppMontgome1","Adoxaceae","Viburnum",NA,0.631,0.0941339098036177,"genus",2
"26847","Viburnum sppSabanaru1","Adoxaceae","Viburnum",NA,0.631,0.0941339098036177,"genus",2
"26843","Viburnum sppSietecue1","Adoxaceae","Viburnum",NA,0.631,0.0941339098036177,"genus",2
"26841","Viburnum sppUcumari1","Adoxaceae","Viburnum",NA,0.631,0.0941339098036177,"genus",2
"26836","Viburnum tinoides","Adoxaceae","Viburnum","tinoides",0.631,0.0941339098036177,"genus",2
"26837","Viburnum tinus","Adoxaceae","Viburnum","tinus",0.631,0.0941339098036177,"genus",2
"26838","Viburnum triphyllum","Adoxaceae","Viburnum","triphyllum",0.631,0.0941339098036177,"genus",2
"26851","Viguieranthus longiracemosus",NA,"Viguieranthus","longiracemosus",0.611246215561075,0.124033048371268,"dataset",20776
"26852","Villebrunea rubescens",NA,"Villebrunea","rubescens",0.611246215561075,0.124033048371268,"dataset",20776
"26853","Violaceae sppNC1",NA,"Violaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"26854","Violaceae sppSCA1",NA,"Violaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"17755","Virola albidiflora",NA,"No","suitable",0.611246215561075,0.124033048371268,"dataset",20776
"26855","Virola bicuhyba","Myristicaceae","Virola","bicuhyba",0.56,0.0708232617216773,"species",1
"26856","Virola caducifolia","Myristicaceae","Virola","caducifolia",0.461,0.0708232617216773,"species",1
"26857","Virola calophylla","Myristicaceae","Virola","calophylla",0.472333333333333,0.0708232617216773,"species",3
"26858","Virola carinata","Myristicaceae","Virola","carinata",0.513333333333333,0.0708232617216773,"species",3
"26859","Virola crebrinervia","Myristicaceae","Virola","crebrinervia",0.483818511198946,0.0941339098036177,"genus",23
"26860","Virola decorticans","Myristicaceae","Virola","decorticans",0.483818511198946,0.0941339098036177,"genus",23
"26861","Virola divergens","Myristicaceae","Virola","divergens",0.483818511198946,0.0941339098036177,"genus",23
"26862","Virola dixonii","Myristicaceae","Virola","dixonii",0.483818511198946,0.0941339098036177,"genus",23
"26863","Virola duckei","Myristicaceae","Virola","duckei",0.483818511198946,0.0941339098036177,"genus",23
"26864","Virola elliptica","Myristicaceae","Virola","elliptica",0.483818511198946,0.0941339098036177,"genus",23
"26865","Virola elongata","Myristicaceae","Virola","elongata",0.523333333333333,0.0708232617216773,"species",3
"26866","Virola flexuosa","Myristicaceae","Virola","flexuosa",0.51,0.0708232617216773,"species",2
"26867","Virola gardneri","Myristicaceae","Virola","gardneri",0.45,0.0708232617216773,"species",1
"26894","Virola gardneriana","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26868","Virola glaziovii","Myristicaceae","Virola","glaziovii",0.483818511198946,0.0941339098036177,"genus",23
"26869","Virola guatemalensis","Myristicaceae","Virola","guatemalensis",0.52,0.0708232617216773,"species",1
"26870","Virola koschneyi","Myristicaceae","Virola","koschnyi",0.40775,0.0708232617216773,"species",4
"26871","Virola koschnyi","Myristicaceae","Virola","koschnyi",0.40775,0.0708232617216773,"species",4
"26872","Virola kukachkana","Myristicaceae","Virola","kukachkana",0.32,0.0708232617216773,"species",1
"26873","Virola loretensis","Myristicaceae","Virola","loretensis",0.483818511198946,0.0941339098036177,"genus",23
"26874","Virola macrocarpa","Myristicaceae","Virola","macrocarpa",0.483818511198946,0.0941339098036177,"genus",23
"26875","Virola marlenei","Myristicaceae","Virola","marlenei",0.483818511198946,0.0941339098036177,"genus",23
"26876","Virola michelii","Myristicaceae","Virola","michelii",0.470125,0.0708232617216773,"species",8
"26877","Virola minutiflora","Myristicaceae","Virola","minutiflora",0.483818511198946,0.0941339098036177,"genus",23
"26878","Virola mollissima","Myristicaceae","Virola","mollissima",0.483818511198946,0.0941339098036177,"genus",23
"26879","Virola multiflora","Myristicaceae","Virola","multiflora",0.458,0.0708232617216773,"species",1
"26881","Virola multinervia","Myristicaceae","Virola","multinervia",0.615,0.0708232617216773,"species",3
"26880","Virola multinervis","Myristicaceae","Virola","multinervia",0.615,0.0708232617216773,"species",3
"26882","Virola nobilis","Myristicaceae","Virola","nobilis",0.483818511198946,0.0941339098036177,"genus",23
"26883","Virola obovata","Myristicaceae","Virola","obovata",0.483818511198946,0.0941339098036177,"genus",23
"26884","Virola officinalis","Myristicaceae","Virola","officinalis",0.483818511198946,0.0941339098036177,"genus",23
"26885","Virola oleifera","Myristicaceae","Virola","oleifera",0.61,0.0708232617216773,"species",1
"26886","Virola parvifolia","Myristicaceae","Virola","parvifolia",0.483818511198946,0.0941339098036177,"genus",23
"26887","Virola pavonis","Myristicaceae","Virola","pavonis",0.586666666666667,0.0708232617216773,"species",3
"26888","Virola peruviana","Myristicaceae","Virola","peruviana",0.483818511198946,0.0941339098036177,"genus",23
"26889","Virola reidii","Myristicaceae","Virola","reidii",0.35,0.0708232617216773,"species",1
"26890","Virola sebifera","Myristicaceae","Virola","sebifera",0.445375,0.0708232617216773,"species",8
"26908","Virola sppAllpahua1","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26921","Virola sppAraracua1","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26920","Virola sppAraracua2","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26913","Virola sppAraracua3","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26904","Virola sppArcating1","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26918","Virola sppBOi1","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26900","Virola sppBerbicer1","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26897","Virola sppBerbicer2","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26898","Virola sppCR1","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26919","Virola sppCalabate1","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26917","Virola sppCarajas1","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26899","Virola sppConstanc1","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26906","Virola sppConstanc2","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26907","Virola sppConstanc3","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26895","Virola sppConstanc4","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26912","Virola sppDucke1","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26905","Virola sppFPnet1","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26903","Virola sppGF1","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26902","Virola sppIndiana1","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26922","Virola sppIndiana2","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26910","Virola sppJenarohe1","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26901","Virola sppNangarit1","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26914","Virola sppNuevomun1","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26909","Virola sppPE1","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26911","Virola sppRAINFOR1","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26916","Virola sppRionegro1","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26915","Virola sppSCA1","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26896","Virola sppTEAM1","Myristicaceae","Virola",NA,0.483818511198946,0.0941339098036177,"genus",23
"26891","Virola surinamensis","Myristicaceae","Virola","surinamensis",0.417909090909091,0.0708232617216773,"species",11
"26892","Virola theiodora","Myristicaceae","Virola","theiodora",0.483818511198946,0.0941339098036177,"genus",23
"26893","Virola venosa","Myristicaceae","Virola","venosa",0.622,0.0708232617216773,"species",1
"26923","Virotia leptophylla",NA,"Virotia","leptophylla",0.611246215561075,0.124033048371268,"dataset",20776
"26924","Virotia vieillardii",NA,"Virotia","vieillardii",0.611246215561075,0.124033048371268,"dataset",20776
"26925","Vismia amazonica","Hypericaceae","Vismia","amazonica",0.493083333333333,0.0941339098036177,"genus",6
"26926","Vismia baccifera","Hypericaceae","Vismia","baccifera",0.43,0.0708232617216773,"species",1
"26927","Vismia billbergiana","Hypericaceae","Vismia","billbergiana",0.493083333333333,0.0941339098036177,"genus",6
"26928","Vismia brasiliensis","Hypericaceae","Vismia","brasiliensis",0.64,0.0708232617216773,"species",1
"26929","Vismia camparaguey","Hypericaceae","Vismia","camparaguey",0.493083333333333,0.0941339098036177,"genus",6
"26930","Vismia cauliflora","Hypericaceae","Vismia","cauliflora",0.493083333333333,0.0941339098036177,"genus",6
"26931","Vismia cayennensis","Hypericaceae","Vismia","cayennensis",0.49,0.0708232617216773,"species",1
"26932","Vismia confertiflora","Hypericaceae","Vismia","confertiflora",0.493083333333333,0.0941339098036177,"genus",6
"26933","Vismia ferruginea","Hypericaceae","Vismia","ferruginea",0.493083333333333,0.0941339098036177,"genus",6
"26934","Vismia gracilis","Hypericaceae","Vismia","gracilis",0.493083333333333,0.0941339098036177,"genus",6
"26935","Vismia guianensis","Hypericaceae","Vismia","guianensis",0.475,0.0708232617216773,"species",2
"26936","Vismia japurensis","Hypericaceae","Vismia","japurensis",0.493083333333333,0.0941339098036177,"genus",6
"26937","Vismia lateriflora","Hypericaceae","Vismia","lateriflora",0.493083333333333,0.0941339098036177,"genus",6
"26938","Vismia latifolia","Hypericaceae","Vismia","latifolia",0.43,0.0708232617216773,"species",1
"26939","Vismia lauriformis","Hypericaceae","Vismia","lauriformis",0.493083333333333,0.0941339098036177,"genus",6
"26940","Vismia macrophylla","Hypericaceae","Vismia","macrophylla",0.4935,0.0708232617216773,"species",2
"26941","Vismia minutiflora","Hypericaceae","Vismia","minutiflora",0.493083333333333,0.0941339098036177,"genus",6
"26942","Vismia pozuzoensis","Hypericaceae","Vismia","pozuzoensis",0.493083333333333,0.0941339098036177,"genus",6
"26943","Vismia ramuliflora","Hypericaceae","Vismia","ramuliflora",0.493083333333333,0.0941339098036177,"genus",6
"26944","Vismia sandwithii","Hypericaceae","Vismia","sandwithii",0.493083333333333,0.0941339098036177,"genus",6
"26945","Vismia schultesii","Hypericaceae","Vismia","schultesii",0.493083333333333,0.0941339098036177,"genus",6
"26946","Vismia sessilifolia","Hypericaceae","Vismia","sessilifolia",0.493083333333333,0.0941339098036177,"genus",6
"26954","Vismia sppAchupall1","Hypericaceae","Vismia",NA,0.493083333333333,0.0941339098036177,"genus",6
"26966","Vismia sppAntado1","Hypericaceae","Vismia",NA,0.493083333333333,0.0941339098036177,"genus",6
"26957","Vismia sppCampano1","Hypericaceae","Vismia",NA,0.493083333333333,0.0941339098036177,"genus",6
"26961","Vismia sppCandamo1","Hypericaceae","Vismia",NA,0.493083333333333,0.0941339098036177,"genus",6
"26951","Vismia sppChirinos1","Hypericaceae","Vismia",NA,0.493083333333333,0.0941339098036177,"genus",6
"26964","Vismia sppDucke1","Hypericaceae","Vismia",NA,0.493083333333333,0.0941339098036177,"genus",6
"26963","Vismia sppFPnet1","Hypericaceae","Vismia",NA,0.493083333333333,0.0941339098036177,"genus",6
"26953","Vismia sppGF1","Hypericaceae","Vismia",NA,0.493083333333333,0.0941339098036177,"genus",6
"26960","Vismia sppGF2","Hypericaceae","Vismia",NA,0.493083333333333,0.0941339098036177,"genus",6
"26965","Vismia sppGT1","Hypericaceae","Vismia",NA,0.493083333333333,0.0941339098036177,"genus",6
"26955","Vismia sppIncahuar1","Hypericaceae","Vismia",NA,0.493083333333333,0.0941339098036177,"genus",6
"26962","Vismia sppMiazi1","Hypericaceae","Vismia",NA,0.493083333333333,0.0941339098036177,"genus",6
"26956","Vismia sppMishnfl1","Hypericaceae","Vismia",NA,0.493083333333333,0.0941339098036177,"genus",6
"26958","Vismia sppNangarit1","Hypericaceae","Vismia",NA,0.493083333333333,0.0941339098036177,"genus",6
"26950","Vismia sppRAINFOR1","Hypericaceae","Vismia",NA,0.493083333333333,0.0941339098036177,"genus",6
"26949","Vismia sppSietecue1","Hypericaceae","Vismia",NA,0.493083333333333,0.0941339098036177,"genus",6
"26959","Vismia sppTEAM1","Hypericaceae","Vismia",NA,0.493083333333333,0.0941339098036177,"genus",6
"26952","Vismia sppYanamtah1","Hypericaceae","Vismia",NA,0.493083333333333,0.0941339098036177,"genus",6
"26947","Vismia tomentosa","Hypericaceae","Vismia","tomentosa",0.493083333333333,0.0941339098036177,"genus",6
"26948","Vismia viridiflora","Hypericaceae","Vismia","viridiflora",0.493083333333333,0.0941339098036177,"genus",6
"26967","Visnea mocanera",NA,"Visnea","mocanera",0.611246215561075,0.124033048371268,"dataset",20776
"27034","Vitcipremna vitilevuensis",NA,"Viticipremna","vitilevuensis",0.611246215561075,0.124033048371268,"dataset",20776
"26968","Vitellaria paradoxa",NA,"Vitellaria","paradoxa",0.611246215561075,0.124033048371268,"dataset",20776
"26969","Vitex altissima","Lamiaceae","Vitex","altissima",0.565170666666667,0.0941339098036177,"genus",25
"26970","Vitex canescens","Lamiaceae","Vitex","canescens",0.565170666666667,0.0941339098036177,"genus",25
"26971","Vitex cofassus","Lamiaceae","Vitex","cofassus",0.65,0.0708232617216773,"species",1
"26972","Vitex collina","Lamiaceae","Vitex","collina",0.565170666666667,0.0941339098036177,"genus",25
"26973","Vitex compressa","Lamiaceae","Vitex","compressa",0.565170666666667,0.0941339098036177,"genus",25
"26974","Vitex congolensis","Lamiaceae","Vitex","congolensis",0.565170666666667,0.0941339098036177,"genus",25
"17198","Vitex cooperi",NA,"No","suitable",0.611246215561075,0.124033048371268,"dataset",20776
"26975","Vitex cuneata","Lamiaceae","Vitex","cuneata",0.565170666666667,0.0941339098036177,"genus",25
"26976","Vitex cymosa","Lamiaceae","Vitex","cymosa",0.5625,0.0708232617216773,"species",4
"26977","Vitex divaricata","Lamiaceae","Vitex","divaricata",0.62,0.0708232617216773,"species",1
"26978","Vitex doniana","Lamiaceae","Vitex","doniana",0.4,0.0708232617216773,"species",1
"26979","Vitex excelsa","Lamiaceae","Vitex","excelsa",0.52,0.0708232617216773,"species",1
"26980","Vitex ferruginea","Lamiaceae","Vitex","ferruginea",0.565170666666667,0.0941339098036177,"genus",25
"26981","Vitex fosteri","Lamiaceae","Vitex","fosteri",0.565170666666667,0.0941339098036177,"genus",25
"26982","Vitex gabunensis","Lamiaceae","Vitex","gabunensis",0.565170666666667,0.0941339098036177,"genus",25
"26983","Vitex gamosepala","Lamiaceae","Vitex","gamosepala",0.565170666666667,0.0941339098036177,"genus",25
"26984","Vitex gaumeri","Lamiaceae","Vitex","gaumeri",0.56,0.0708232617216773,"species",1
"26985","Vitex gigantea","Lamiaceae","Vitex","gigantea",0.52,0.0708232617216773,"species",1
"26986","Vitex grandifolia","Lamiaceae","Vitex","grandifolia",0.424,0.0708232617216773,"species",1
"26987","Vitex guianensis","Lamiaceae","Vitex","guianensis",0.565170666666667,0.0941339098036177,"genus",25
"26988","Vitex hemsleyi","Lamiaceae","Vitex","hemsleyi",0.565170666666667,0.0941339098036177,"genus",25
"26989","Vitex klugii","Lamiaceae","Vitex","klugii",0.565170666666667,0.0941339098036177,"genus",25
"26990","Vitex limonifolia","Lamiaceae","Vitex","limonifolia",0.565170666666667,0.0941339098036177,"genus",25
"26991","Vitex lucens","Lamiaceae","Vitex","lucens",0.565170666666667,0.0941339098036177,"genus",25
"26992","Vitex megapotamica","Lamiaceae","Vitex","megapotamica",0.81,0.0708232617216773,"species",1
"26993","Vitex micrantha","Lamiaceae","Vitex","micrantha",0.454,0.0708232617216773,"species",3
"26994","Vitex negundo","Lamiaceae","Vitex","negundo",0.67,0.0708232617216773,"species",1
"26995","Vitex orinocensis","Lamiaceae","Vitex","orinocensis",0.526666666666667,0.0708232617216773,"species",3
"26996","Vitex parviflora","Lamiaceae","Vitex","parviflora",0.565170666666667,0.0941339098036177,"genus",25
"26997","Vitex peduncularis","Lamiaceae","Vitex","peduncularis",0.565170666666667,0.0941339098036177,"genus",25
"26998","Vitex pierrei","Lamiaceae","Vitex","pierrei",0.565170666666667,0.0941339098036177,"genus",25
"26999","Vitex pinnata","Lamiaceae","Vitex","pinnata",0.565170666666667,0.0941339098036177,"genus",25
"27000","Vitex pseudolea","Lamiaceae","Vitex","pseudolea",0.565170666666667,0.0941339098036177,"genus",25
"27001","Vitex pyramidata","Lamiaceae","Vitex","pyramidata",0.565170666666667,0.0941339098036177,"genus",25
"27003","Vitex quinata","Lamiaceae","Vitex","quinata",0.451333333333333,0.0708232617216773,"species",3
"27004","Vitex rivularis","Lamiaceae","Vitex","rivularis",0.565170666666667,0.0941339098036177,"genus",25
"27005","Vitex rubroaurantiaca","Lamiaceae","Vitex","rubroaurantiaca",0.565170666666667,0.0941339098036177,"genus",25
"27006","Vitex schunkei","Lamiaceae","Vitex","schunkei",0.565170666666667,0.0941339098036177,"genus",25
"27024","Vitex sppAnkarif1","Lamiaceae","Vitex",NA,0.565170666666667,0.0941339098036177,"genus",25
"27023","Vitex sppAnkarif2","Lamiaceae","Vitex",NA,0.565170666666667,0.0941339098036177,"genus",25
"27026","Vitex sppAnkarif3","Lamiaceae","Vitex",NA,0.565170666666667,0.0941339098036177,"genus",25
"27025","Vitex sppBanyong1","Lamiaceae","Vitex",NA,0.565170666666667,0.0941339098036177,"genus",25
"27027","Vitex sppCDi1","Lamiaceae","Vitex",NA,0.565170666666667,0.0941339098036177,"genus",25
"27015","Vitex sppCM1","Lamiaceae","Vitex",NA,0.565170666666667,0.0941339098036177,"genus",25
"27016","Vitex sppColosoi1","Lamiaceae","Vitex",NA,0.565170666666667,0.0941339098036177,"genus",25
"27030","Vitex sppEncanto1","Lamiaceae","Vitex",NA,0.565170666666667,0.0941339098036177,"genus",25
"27032","Vitex sppFPnet1","Lamiaceae","Vitex",NA,0.565170666666667,0.0941339098036177,"genus",25
"27031","Vitex sppGA1","Lamiaceae","Vitex",NA,0.565170666666667,0.0941339098036177,"genus",25
"27017","Vitex sppPande1","Lamiaceae","Vitex",NA,0.565170666666667,0.0941339098036177,"genus",25
"27022","Vitex sppPerinet1","Lamiaceae","Vitex",NA,0.565170666666667,0.0941339098036177,"genus",25
"27012","Vitex sppPugu1","Lamiaceae","Vitex",NA,0.565170666666667,0.0941339098036177,"genus",25
"27019","Vitex sppRAINFOR1","Lamiaceae","Vitex",NA,0.565170666666667,0.0941339098036177,"genus",25
"27013","Vitex sppRioheath1","Lamiaceae","Vitex",NA,0.565170666666667,0.0941339098036177,"genus",25
"27028","Vitex sppRiotavar1","Lamiaceae","Vitex",NA,0.565170666666667,0.0941339098036177,"genus",25
"27018","Vitex sppSL1","Lamiaceae","Vitex",NA,0.565170666666667,0.0941339098036177,"genus",25
"27029","Vitex sppTEAM1","Lamiaceae","Vitex",NA,0.565170666666667,0.0941339098036177,"genus",25
"27021","Vitex sppTEAM2","Lamiaceae","Vitex",NA,0.565170666666667,0.0941339098036177,"genus",25
"27014","Vitex sppTEAM3","Lamiaceae","Vitex",NA,0.565170666666667,0.0941339098036177,"genus",25
"27020","Vitex sppTEAM4","Lamiaceae","Vitex",NA,0.565170666666667,0.0941339098036177,"genus",25
"27002","Vitex squinata","Lamiaceae","Vitex","quinata",0.451333333333333,0.0708232617216773,"species",3
"27007","Vitex sumatrana","Lamiaceae","Vitex","sumatrana",0.565170666666667,0.0941339098036177,"genus",25
"27008","Vitex triflora","Lamiaceae","Vitex","triflora",0.565170666666667,0.0941339098036177,"genus",25
"27009","Vitex trifolia","Lamiaceae","Vitex","trifolia",0.565170666666667,0.0941339098036177,"genus",25
"27010","Vitex turczaninowii","Lamiaceae","Vitex","turczaninowii",0.565170666666667,0.0941339098036177,"genus",25
"27011","Vitex welwitschii","Lamiaceae","Vitex","welwitschii",0.565170666666667,0.0941339098036177,"genus",25
"27033","Viticipremna philippinensis",NA,"Viticipremna","philippinensis",0.611246215561075,0.124033048371268,"dataset",20776
"27035","Viticipremna vitilevuensis",NA,"Viticipremna","vitilevuensis",0.611246215561075,0.124033048371268,"dataset",20776
"27036","Vitis aestivalis",NA,"Vitis","aestivalis",0.611246215561075,0.124033048371268,"dataset",20776
"27037","Vitis amurensis",NA,"Vitis","amurensis",0.611246215561075,0.124033048371268,"dataset",20776
"27038","Vitis ficifolia",NA,"Vitis","ficifolia",0.611246215561075,0.124033048371268,"dataset",20776
"27039","Vitis mustangensis",NA,"Vitis","mustangensis",0.611246215561075,0.124033048371268,"dataset",20776
"27040","Vitis riparia",NA,"Vitis","riparia",0.611246215561075,0.124033048371268,"dataset",20776
"27041","Vitis rotundifolia",NA,"Vitis","rotundifolia",0.611246215561075,0.124033048371268,"dataset",20776
"27059","Vitis sppBablersp1",NA,"Vitis",NA,0.611246215561075,0.124033048371268,"dataset",20776
"27054","Vitis sppBankamp1",NA,"Vitis",NA,0.611246215561075,0.124033048371268,"dataset",20776
"27060","Vitis sppBosquede1",NA,"Vitis",NA,0.611246215561075,0.124033048371268,"dataset",20776
"27049","Vitis sppBurling1",NA,"Vitis",NA,0.611246215561075,0.124033048371268,"dataset",20776
"27050","Vitis sppGentry1",NA,"Vitis",NA,0.611246215561075,0.124033048371268,"dataset",20776
"27051","Vitis sppHeustomf1",NA,"Vitis",NA,0.611246215561075,0.124033048371268,"dataset",20776
"27057","Vitis sppIT1",NA,"Vitis",NA,0.611246215561075,0.124033048371268,"dataset",20776
"27055","Vitis sppIndianca1",NA,"Vitis",NA,0.611246215561075,0.124033048371268,"dataset",20776
"27048","Vitis sppLasjoyas1",NA,"Vitis",NA,0.611246215561075,0.124033048371268,"dataset",20776
"27058","Vitis sppMadden1",NA,"Vitis",NA,0.611246215561075,0.124033048371268,"dataset",20776
"27047","Vitis sppMatthies1",NA,"Vitis",NA,0.611246215561075,0.124033048371268,"dataset",20776
"27056","Vitis sppPotomac1",NA,"Vitis",NA,0.611246215561075,0.124033048371268,"dataset",20776
"27052","Vitis sppProviden1",NA,"Vitis",NA,0.611246215561075,0.124033048371268,"dataset",20776
"27045","Vitis sppTidroute1",NA,"Vitis",NA,0.611246215561075,0.124033048371268,"dataset",20776
"27046","Vitis sppTysongla1",NA,"Vitis",NA,0.611246215561075,0.124033048371268,"dataset",20776
"27053","Vitis sppTysonwoo1",NA,"Vitis",NA,0.611246215561075,0.124033048371268,"dataset",20776
"27042","Vitis tiliifolia",NA,"Vitis","tiliifolia",0.611246215561075,0.124033048371268,"dataset",20776
"27043","Vitis variifolia",NA,"Vitis","variifolia",0.611246215561075,0.124033048371268,"dataset",20776
