"","FID","PLT","LAT","LON","Year","SPCD","DBH","TPH","WWF_Biome","Biomass"
"19234",79023,"26",-0.7,-76.5,2010,"Rinorea apiculata",10,1,1,46.2648447952846
"19235",79040,"26",-0.7,-76.5,2010,"Rinorea apiculata",10,1,1,46.2648447952846
"19236",79076,"26",-0.7,-76.5,2010,"Rinorea apiculata",10,1,1,46.2648447952846
"19237",80080,"27",-0.7,-76.5,2010,"Rinorea apiculata",11,1,1,59.1533941145265
"19238",79388,"26",-0.7,-76.5,2010,"Rinorea apiculata",12,1,1,73.9771933827831
"19239",79024,"26",-0.7,-76.5,2010,"Rinorea apiculata",13,1,1,90.8176840715586
"19240",79899,"27",-0.7,-76.5,2010,"Rinorea apiculata",14,1,1,109.751436142909
"19241",79116,"26",-0.7,-76.5,2010,"Rinorea apiculata",16,1,1,154.183978998194
"19242",79128,"26",-0.7,-76.5,2010,"Rinorea apiculata",16,1,1,154.183978998194
"19243",79247,"26",-0.7,-76.5,2010,"Rinorea apiculata",16,1,1,154.183978998194
"19244",79035,"26",-0.7,-76.5,2010,"Rinorea apiculata",17,1,1,179.816225005161
"19245",79142,"26",-0.7,-76.5,2010,"Rinorea apiculata",17,1,1,179.816225005161
"19246",79107,"26",-0.7,-76.5,2010,"Rinorea apiculata",18,1,1,207.809373149996
"19247",79276,"26",-0.7,-76.5,2010,"Rinorea apiculata",18,1,1,207.809373149996
"19248",79913,"27",-0.7,-76.5,2010,"Rinorea apiculata",19,1,1,238.222528070042
"19249",79150,"26",-0.7,-76.5,2010,"Rinorea apiculata",20,1,1,271.112230749993
"19250",79381,"26",-0.7,-76.5,2010,"Rinorea apiculata",20,1,1,271.112230749993
"19251",79175,"26",-0.7,-76.5,2010,"Rinorea apiculata",22,1,1,344.5358855937
"19252",79215,"26",-0.7,-76.5,2010,"Rinorea apiculata",22,1,1,344.5358855937
"19253",79904,"27",-0.7,-76.5,2010,"Rinorea apiculata",22,1,1,344.5358855937
"19254",79113,"26",-0.7,-76.5,2010,"Rinorea apiculata",23,1,1,385.171902964547
"19255",79361,"26",-0.7,-76.5,2010,"Rinorea apiculata",23,1,1,385.171902964547
"19256",79373,"26",-0.7,-76.5,2010,"Rinorea apiculata",23,1,1,385.171902964547
"19257",79912,"27",-0.7,-76.5,2010,"Rinorea apiculata",25,1,1,474.533374303972
"19258",79278,"26",-0.7,-76.5,2010,"Rinorea apiculata",26,1,1,523.350158711677
"19259",79917,"27",-0.7,-76.5,2010,"Rinorea apiculata",26,1,1,523.350158711677
"19260",79898,"27",-0.7,-76.5,2010,"Rinorea apiculata",31,1,1,810.489381558384
"19261",79370,"26",-0.7,-76.5,2010,"Rinorea apiculata",32,1,1,876.804542500559
"19262",79916,"27",-0.7,-76.5,2010,"Rinorea apiculata",32,1,1,876.804542500559
"19263",79362,"26",-0.7,-76.5,2010,"Rinorea apiculata",55,1,1,3306.31929483449
"19264",79386,"26",-0.7,-76.5,2010,"Rinorea lindeniana",11,1,1,59.1533941145265
"19265",79072,"26",-0.7,-76.5,2010,"Rinorea sppRAINFOR1",10,1,1,46.2648447952846
"19266",79693,"27",-0.7,-76.5,2010,"Rinorea sppRAINFOR1",10,1,1,46.2648447952846
"19267",78970,"26",-0.7,-76.5,2010,"Rinorea sppRAINFOR1",11,1,1,59.1533941145265
"19268",79061,"26",-0.7,-76.5,2010,"Rinorea sppRAINFOR1",11,1,1,59.1533941145265
"19269",79100,"26",-0.7,-76.5,2010,"Rinorea sppRAINFOR1",11,1,1,59.1533941145265
"19270",79513,"27",-0.7,-76.5,2010,"Rinorea sppRAINFOR1",11,1,1,59.1533941145265
"19271",79602,"27",-0.7,-76.5,2010,"Rinorea sppRAINFOR1",11,1,1,59.1533941145265
"19272",79201,"26",-0.7,-76.5,2010,"Rinorea sppRAINFOR1",14,1,1,109.751436142909
"19273",79050,"26",-0.7,-76.5,2010,"Rinorea viridifolia",10,1,1,35.773641973001
"19274",79052,"26",-0.7,-76.5,2010,"Rinorea viridifolia",10,1,1,35.773641973001
"19275",79068,"26",-0.7,-76.5,2010,"Rinorea viridifolia",10,1,1,35.773641973001
"19276",79102,"26",-0.7,-76.5,2010,"Rinorea viridifolia",10,1,1,35.773641973001
"19277",79524,"27",-0.7,-76.5,2010,"Rinorea viridifolia",10,1,1,35.773641973001
"19278",79080,"26",-0.7,-76.5,2010,"Rinorea viridifolia",11,1,1,45.7395318606273
"19279",79228,"26",-0.7,-76.5,2010,"Rinorea viridifolia",11,1,1,45.7395318606273
"19280",79231,"26",-0.7,-76.5,2010,"Rinorea viridifolia",12,1,1,57.2018266126956
"19281",79295,"26",-0.7,-76.5,2010,"Rinorea viridifolia",12,1,1,57.2018266126956
"19282",79404,"26",-0.7,-76.5,2010,"Rinorea viridifolia",12,1,1,57.2018266126956
"19283",79909,"27",-0.7,-76.5,2010,"Rinorea viridifolia",12,1,1,57.2018266126956
"19284",79410,"26",-0.7,-76.5,2010,"Rinorea viridifolia",13,1,1,70.2234997041249
"19285",79411,"26",-0.7,-76.5,2010,"Rinorea viridifolia",13,1,1,70.2234997041249
"19286",80092,"27",-0.7,-76.5,2010,"Rinorea viridifolia",13,1,1,70.2234997041249
"19287",79290,"26",-0.7,-76.5,2010,"Rinorea viridifolia",14,1,1,84.8637577835187
"19288",80095,"27",-0.7,-76.5,2010,"Rinorea viridifolia",15,1,1,101.178482922116
"19289",79342,"26",-0.7,-76.5,2010,"Rollinia helosioides",22,1,1,188.803763267646
"19290",79757,"27",-0.7,-76.5,2010,"Rollinia pittieri",18,1,1,88.6958135505956
"19291",79756,"27",-0.7,-76.5,2010,"Rollinia pittieri",41,1,1,689.252605776
"19292",79369,"26",-0.7,-76.5,2010,"Rollinia pittieri",45,1,1,865.705465099493
"19293",79592,"27",-0.7,-76.5,2010,"Rollinia sppRAINFOR1",11,1,1,32.4157334137535
"19294",79180,"26",-0.7,-76.5,2010,"Rudgea bracteata",12,1,1,62.8004123921175
"19295",79504,"27",-0.7,-76.5,2010,"Ruizodendron ovale",12,1,1,66.9705190840146
"19296",79493,"27",-0.7,-76.5,2010,"Ruizodendron ovale",14,1,1,99.3564409868156
"19297",80074,"27",-0.7,-76.5,2010,"Ruizodendron ovale",16,1,1,139.580600936274
"19298",79117,"26",-0.7,-76.5,2010,"Ruizodendron ovale",43,1,1,1642.92187327118
"19299",79010,"26",-0.7,-76.5,2010,"Sapium marmieri",11,1,1,37.0823188536127
"19300",79506,"27",-0.7,-76.5,2010,"Sapium marmieri",20,1,1,169.955931291466
"19301",80108,"27",-0.7,-76.5,2010,"Sapium marmieri",25,1,1,297.47740017338
"19302",79126,"26",-0.7,-76.5,2010,"Sapium marmieri",28,1,1,394.60642479387
"19303",80030,"27",-0.7,-76.5,2010,"Sapium marmieri",32,1,1,549.654776433482
"19304",80035,"27",-0.7,-76.5,2010,"Sapium marmieri",42,1,1,1073.95498811564
"19305",79184,"26",-0.7,-76.5,2010,"Sapium sppRAINFOR1",16,1,1,98.6646354045496
"19306",79543,"27",-0.7,-76.5,2010,"Sapium sppRAINFOR1",16,1,1,98.6646354045496
"19307",79403,"26",-0.7,-76.5,2010,"Schefflera morototoni",14,1,1,75.864750365656
"19308",79039,"26",-0.7,-76.5,2010,"Schefflera sppRAINFOR1",13,1,1,54.9552842217701
"19309",79608,"27",-0.7,-76.5,2010,"Senefeldera inclinata",10,1,1,47.448458128181
"19310",79170,"26",-0.7,-76.5,2010,"Senefeldera inclinata",19,1,1,244.31707700169
"19311",79168,"26",-0.7,-76.5,2010,"Senefeldera inclinata",22,1,1,353.350294669411
"19312",79191,"26",-0.7,-76.5,2010,"Senefeldera inclinata",23,1,1,395.025920671148
"19313",79164,"26",-0.7,-76.5,2010,"Senefeldera inclinata",24,1,1,439.451125683867
"19314",79165,"26",-0.7,-76.5,2010,"Senefeldera inclinata",37,1,1,1286.90856929472
"19315",79725,"27",-0.7,-76.5,2010,"Siparuna cervicornis",17,1,1,175.142959173007
"19316",79025,"26",-0.7,-76.5,2010,"Siparuna cuspidata",11,1,1,57.0683957455138
"19317",78990,"26",-0.7,-76.5,2010,"Siparuna decipiens",10,1,1,43.724054002514
"19318",79793,"27",-0.7,-76.5,2010,"Siparuna decipiens",12,1,1,69.9144850206631
"19319",79781,"27",-0.7,-76.5,2010,"Siparuna decipiens",14,1,1,103.724063962604
"19320",80125,"27",-0.7,-76.5,2010,"Siparuna decipiens",14,1,1,103.724063962604
"19321",79597,"27",-0.7,-76.5,2010,"Siparuna guianensis",10,1,1,45.0624620936929
"19322",78979,"26",-0.7,-76.5,2010,"Siparuna sppRAINFOR1",10,1,1,45.0624620936929
"19323",79634,"27",-0.7,-76.5,2010,"Siparuna sppRAINFOR1",10,1,1,45.0624620936929
"19324",79060,"26",-0.7,-76.5,2010,"Siparuna sppRAINFOR1",12,1,1,72.0545910693126
"19325",79650,"27",-0.7,-76.5,2010,"Siparuna sppRAINFOR1",13,1,1,88.4574121888914
"19326",79532,"27",-0.7,-76.5,2010,"Sloanea sppRAINFOR1",10,1,1,41.7700705963621
"19327",79671,"27",-0.7,-76.5,2010,"Sloanea sppRAINFOR1",13,1,1,81.9944623580311
"19328",79640,"27",-0.7,-76.5,2010,"Sloanea sppRAINFOR1",14,1,1,99.0887412683744
"19329",79885,"27",-0.7,-76.5,2010,"Sloanea sppRAINFOR1",15,1,1,118.138163782128
"19330",80036,"27",-0.7,-76.5,2010,"Sloanea sppRAINFOR1",17,1,1,162.346517016792
"19331",79419,"26",-0.7,-76.5,2010,"Sloanea sppRAINFOR1",26,1,1,472.505055895748
"19332",79109,"26",-0.7,-76.5,2010,"Sloanea sppRAINFOR1",42,1,1,1546.72449725092
"19333",79379,"26",-0.7,-76.5,2010,"Socratea exorrhiza",10,1,1,17.0375694603037
"19334",79739,"27",-0.7,-76.5,2010,"Socratea exorrhiza",14,1,1,40.4172482351759
"19335",79721,"27",-0.7,-76.5,2010,"Socratea exorrhiza",15,1,1,48.1873059492995
"19336",79733,"27",-0.7,-76.5,2010,"Socratea exorrhiza",15,1,1,48.1873059492995
"19337",79057,"26",-0.7,-76.5,2010,"Sorocea sppRAINFOR1",10,1,1,41.4889008375682
"19338",79398,"26",-0.7,-76.5,2010,"Sorocea steinbachii",15,1,1,117.342932207445
"19339",79321,"26",-0.7,-76.5,2010,"Spondias mombin",34,1,1,611.902033004949
"19340",80029,"27",-0.7,-76.5,2010,"Spondias mombin",36,1,1,704.584356550859
"19341",80145,"27",-0.7,-76.5,2010,"Spondias mombin",45,1,1,1218.43658639109
"19342",79306,"26",-0.7,-76.5,2010,"Sterculia apeibophylla",20,1,1,192.716624630621
"19343",79970,"27",-0.7,-76.5,2010,"Sterculia apetala",10,1,1,27.8288823488794
"19344",79845,"27",-0.7,-76.5,2010,"Sterculia colombiana",13,1,1,56.2701195701811
"19345",80038,"27",-0.7,-76.5,2010,"Sterculia colombiana",16,1,1,95.5315148446039
"19346",79531,"27",-0.7,-76.5,2010,"Sterculia colombiana",20,1,1,167.979593371047
"19347",79750,"27",-0.7,-76.5,2010,"Sterculia frondosa",13,1,1,64.5565767454456
"19348",79146,"26",-0.7,-76.5,2010,"Sterculia frondosa",14,1,1,78.0153896536267
"19349",79736,"27",-0.7,-76.5,2010,"Sterculia frondosa",17,1,1,127.82003910687
"19350",78981,"26",-0.7,-76.5,2010,"Sterculia sppRAINFOR1",10,1,1,28.6654342173632
"19351",78987,"26",-0.7,-76.5,2010,"Sterculia sppRAINFOR1",10,1,1,28.6654342173632
"19352",78999,"26",-0.7,-76.5,2010,"Sterculia sppRAINFOR1",11,1,1,36.6511059364138
"19353",79162,"26",-0.7,-76.5,2010,"Sterculia tessmannii",15,1,1,81.0743605195536
"19354",79396,"26",-0.7,-76.5,2010,"Sterculia tessmannii",19,1,1,147.60132099658
"19355",79935,"27",-0.7,-76.5,2010,"Sterculia tessmannii",20,1,1,167.979593371047
"19356",79264,"26",-0.7,-76.5,2010,"Stryphnodendron porcatum",42,1,1,1621.79321959402
"19357",79468,"26",-0.7,-76.5,2010,"Swartzia sppRAINFOR1",20,1,1,331.935084201892
"19358",79209,"26",-0.7,-76.5,2010,"Swartzia sppRAINFOR1",21,1,1,375.301949177252
"19359",79250,"26",-0.7,-76.5,2010,"Swartzia sppRAINFOR1",61,1,1,5201.33375398466
"19360",79167,"26",-0.7,-76.5,2010,"Symphonia globulifera",25,1,1,422.568660795488
"19361",80103,"27",-0.7,-76.5,2010,"Talisia sppRAINFOR1",11,1,1,71.2039975621958
"19362",79034,"26",-0.7,-76.5,2010,"Talisia sppRAINFOR1",12,1,1,89.0476696415332
"19363",79765,"27",-0.7,-76.5,2010,"Talisia sppRAINFOR1",15,1,1,157.507349950263
"19364",79153,"26",-0.7,-76.5,2010,"Talisia sppRAINFOR1",21,1,1,368.978856289845
"19365",80158,"27",-0.7,-76.5,2010,"Talisia sppRAINFOR1",21,1,1,368.978856289845
"19366",79178,"26",-0.7,-76.5,2010,"Talisia sppRAINFOR1",26,1,1,629.965938267772
"19367",79791,"27",-0.7,-76.5,2010,"Talisia sppRAINFOR1",35,1,1,1317.08952717132
"19368",79479,"26",-0.7,-76.5,2010,"Talisia sppRAINFOR1",39,1,1,1719.25864941502
"19369",79658,"27",-0.7,-76.5,2010,"Tapirira guianensis",12,1,1,51.245758496833
"19370",79383,"26",-0.7,-76.5,2010,"Tapirira guianensis",19,1,1,165.022401955892
"19371",79239,"26",-0.7,-76.5,2010,"Tapirira guianensis",20,1,1,187.805879991457
"19372",79368,"26",-0.7,-76.5,2010,"Tapirira guianensis",30,1,1,517.594388728729
"19373",80003,"27",-0.7,-76.5,2010,"Tapirira guianensis",32,1,1,607.383326931771
"19374",78973,"26",-0.7,-76.5,2010,"Tapirira sppRAINFOR1",10,1,1,26.7163308567195
"19375",79939,"27",-0.7,-76.5,2010,"Tapura juruana",15,1,1,123.605383021472
"19376",79507,"27",-0.7,-76.5,2010,"Terminalia amazonia",31,1,1,802.222374861389
"19377",79599,"27",-0.7,-76.5,2010,"Terminalia oblonga",11,1,1,60.2013548540672
"19378",79421,"26",-0.7,-76.5,2010,"Terminalia oblonga",14,1,1,111.695791118776
"19379",79740,"27",-0.7,-76.5,2010,"Terminalia oblonga",21,1,1,311.963201809703
"19380",79449,"26",-0.7,-76.5,2010,"Terminalia oblonga",45,1,1,2064.23323712995
"19381",79584,"27",-0.7,-76.5,2010,"Tetrathylacium macrophyllum",10,1,1,42.4345738102002
"19382",79229,"26",-0.7,-76.5,2010,"Tetrathylacium macrophyllum",11,1,1,54.2560788820062
"19383",79144,"26",-0.7,-76.5,2010,"Tetrathylacium macrophyllum",12,1,1,67.8526143719628
"19384",79194,"26",-0.7,-76.5,2010,"Tetrathylacium macrophyllum",12,1,1,67.8526143719628
"19385",79746,"27",-0.7,-76.5,2010,"Tetrathylacium macrophyllum",12,1,1,67.8526143719628
"19386",79799,"27",-0.7,-76.5,2010,"Tetrathylacium macrophyllum",12,1,1,67.8526143719628
"19387",79299,"26",-0.7,-76.5,2010,"Tetrathylacium macrophyllum",13,1,1,83.2988792042544
"19388",79586,"27",-0.7,-76.5,2010,"Tetrathylacium macrophyllum",13,1,1,83.2988792042544
"19389",79470,"26",-0.7,-76.5,2010,"Tetrathylacium macrophyllum",14,1,1,100.665104106357
"19390",79462,"26",-0.7,-76.5,2010,"Tetrathylacium macrophyllum",16,1,1,141.419072431775
"19391",79786,"27",-0.7,-76.5,2010,"Tetrathylacium macrophyllum",20,1,1,248.666822887109
"19392",79963,"27",-0.7,-76.5,2010,"Tetrathylacium macrophyllum",22,1,1,316.0117262293
"19393",79895,"27",-0.7,-76.5,2010,"Theobroma cacao",10,1,1,29.6530240137953
"19394",80079,"27",-0.7,-76.5,2010,"Theobroma cacao",14,1,1,70.3441670645336
"19395",79883,"27",-0.7,-76.5,2010,"Theobroma speciosum",14,1,1,102.158271293638
"19396",79777,"27",-0.7,-76.5,2010,"Theobroma speciosum",15,1,1,121.797798935598
"19397",79473,"26",-0.7,-76.5,2010,"Theobroma speciosum",16,1,1,143.516743918687
"19398",79575,"27",-0.7,-76.5,2010,"Theobroma speciosum",16,1,1,143.516743918687
"19399",79724,"27",-0.7,-76.5,2010,"Theobroma speciosum",16,1,1,143.516743918687
"19400",79732,"27",-0.7,-76.5,2010,"Theobroma speciosum",16,1,1,143.516743918687
"19401",79761,"27",-0.7,-76.5,2010,"Theobroma sppRAINFOR1",10,1,1,36.8334098821997
"19402",79589,"27",-0.7,-76.5,2010,"Theobroma sppRAINFOR1",11,1,1,47.0945319493587
"19403",79621,"27",-0.7,-76.5,2010,"Theobroma sppRAINFOR1",11,1,1,47.0945319493587
"19404",79760,"27",-0.7,-76.5,2010,"Theobroma sppRAINFOR1",11,1,1,47.0945319493587
"19405",79590,"27",-0.7,-76.5,2010,"Theobroma sppRAINFOR1",12,1,1,58.8963887776949
"19406",79718,"27",-0.7,-76.5,2010,"Theobroma sppRAINFOR1",14,1,1,87.3777843738464
"19407",79759,"27",-0.7,-76.5,2010,"Theobroma sppRAINFOR1",15,1,1,104.17582128043
"19408",79830,"27",-0.7,-76.5,2010,"Theobroma sppRAINFOR1",15,1,1,104.17582128043
"19409",79335,"26",-0.7,-76.5,2010,"Theobroma subincanum",13,1,1,64.5565767454456
"19410",80063,"27",-0.7,-76.5,2010,"Theobroma subincanum",13,1,1,64.5565767454456
"19411",79322,"26",-0.7,-76.5,2010,"Theobroma subincanum",14,1,1,78.0153896536267
"19412",80124,"27",-0.7,-76.5,2010,"Theobroma subincanum",21,1,1,217.894788183167
"19413",80119,"27",-0.7,-76.5,2010,"Theobroma subincanum",23,1,1,273.794468204318
"19414",79624,"27",-0.7,-76.5,2010,"Trema integerrima",16,1,1,72.5078303301927
"19415",79952,"27",-0.7,-76.5,2010,"Trichilia cipo",14,1,1,104.259383947909
"19416",80138,"27",-0.7,-76.5,2010,"Trichilia elsae",22,1,1,327.295026309931
"19417",79605,"27",-0.7,-76.5,2010,"Trichilia laxipaniculata",10,1,1,43.9497138836631
"19418",79632,"27",-0.7,-76.5,2010,"Trichilia laxipaniculata",12,1,1,70.2753137393234
"19419",79674,"27",-0.7,-76.5,2010,"Trichilia laxipaniculata",14,1,1,104.259383947909
"19420",80047,"27",-0.7,-76.5,2010,"Trichilia laxipaniculata",15,1,1,124.302842270466
"19421",79334,"26",-0.7,-76.5,2010,"Trichilia laxipaniculata",17,1,1,170.818073108995
"19422",79960,"27",-0.7,-76.5,2010,"Trichilia laxipaniculata",17,1,1,170.818073108995
"19423",80051,"27",-0.7,-76.5,2010,"Trichilia laxipaniculata",18,1,1,197.410421081032
"19424",79395,"26",-0.7,-76.5,2010,"Trichilia laxipaniculata",19,1,1,226.301676697472
"19425",79990,"27",-0.7,-76.5,2010,"Trichilia laxipaniculata",21,1,1,291.193525819696
"19426",80114,"27",-0.7,-76.5,2010,"Trichilia laxipaniculata",21,1,1,291.193525819696
"19427",80027,"27",-0.7,-76.5,2010,"Trichilia laxipaniculata",28,1,1,597.973419112221
"19428",80001,"27",-0.7,-76.5,2010,"Trichilia laxipaniculata",31,1,1,769.931825835683
"19429",79338,"26",-0.7,-76.5,2010,"Trichilia laxipaniculata",33,1,1,898.821812045747
"19430",79945,"27",-0.7,-76.5,2010,"Trichilia pallida",10,1,1,47.448458128181
"19431",79242,"26",-0.7,-76.5,2010,"Trichilia pallida",12,1,1,75.8697835947585
"19432",79956,"27",-0.7,-76.5,2010,"Trichilia pallida",16,1,1,158.128533747459
"19433",79214,"26",-0.7,-76.5,2010,"Trichilia pallida",30,1,1,766.302917833421
"19434",79804,"27",-0.7,-76.5,2010,"Trichilia pallida",31,1,1,831.224478421417
"19435",79281,"26",-0.7,-76.5,2010,"Trichilia pittieri",28,1,1,597.973419112221
"19436",79351,"26",-0.7,-76.5,2010,"Trichilia pleeana",22,1,1,341.720482609207
"19437",79925,"27",-0.7,-76.5,2010,"Trichilia quadrijuga",12,1,1,60.591819907256
"19438",79969,"27",-0.7,-76.5,2010,"Trichilia septentrionalis",12,1,1,70.2753137393234
"19439",79723,"27",-0.7,-76.5,2010,"Trichilia septentrionalis",13,1,1,86.2730924135449
"19440",79707,"27",-0.7,-76.5,2010,"Trichilia septentrionalis",18,1,1,197.410421081032
"19441",79472,"26",-0.7,-76.5,2010,"Trichilia septentrionalis",29,1,1,652.490077360923
"19442",79308,"26",-0.7,-76.5,2010,"Trichilia solitudinis",14,1,1,104.259383947909
"19443",78976,"26",-0.7,-76.5,2010,"Trichilia sppRAINFOR1",10,1,1,43.9497138836631
"19444",78992,"26",-0.7,-76.5,2010,"Trichilia sppRAINFOR1",10,1,1,43.9497138836631
"19445",79617,"27",-0.7,-76.5,2010,"Trichilia sppRAINFOR1",10,1,1,43.9497138836631
"19446",78998,"26",-0.7,-76.5,2010,"Trichilia sppRAINFOR1",11,1,1,56.1933095871095
"19447",79580,"27",-0.7,-76.5,2010,"Trichilia sppRAINFOR1",12,1,1,70.2753137393234
"19448",79654,"27",-0.7,-76.5,2010,"Trichilia sppRAINFOR1",12,1,1,70.2753137393234
"19449",79657,"27",-0.7,-76.5,2010,"Trichilia sppRAINFOR1",12,1,1,70.2753137393234
"19450",79677,"27",-0.7,-76.5,2010,"Trichilia sppRAINFOR1",14,1,1,104.259383947909
"19451",79534,"27",-0.7,-76.5,2010,"Trichilia sppRAINFOR1",16,1,1,146.468485788717
"19452",79906,"27",-0.7,-76.5,2010,"Trichilia sppRAINFOR1",25,1,1,450.787333691313
"19453",79927,"27",-0.7,-76.5,2010,"Trichilia sppRAINFOR1",44,1,1,1823.77548205793
"19454",79941,"27",-0.7,-76.5,2010,"Trichilia sppRAINFOR1",45,1,1,1926.80210661751
"19455",79018,"26",-0.7,-76.5,2010,"Trigynaea duckei",14,1,1,99.3564409868156
"19456",79237,"26",-0.7,-76.5,2010,"Triplaris dugandii",17,1,1,142.031381252964
"19457",79313,"26",-0.7,-76.5,2010,"Triplaris dugandii",20,1,1,214.143326648575
"19458",80032,"27",-0.7,-76.5,2010,"Triplaris dugandii",27,1,1,454.161337228064
"19459",78953,"26",-0.7,-76.5,2010,"Trymatococcus sppRAINFOR1",11,1,1,55.4427735473723
"19460",79910,"27",-0.7,-76.5,2010,"Unonopsis floribunda",17,1,1,115.251544920162
"19461",79483,"26",-0.7,-76.5,2010,"Unonopsis floribunda",23,1,1,246.87236580141
"19462",79565,"27",-0.7,-76.5,2010,"Urera caracasana",22,1,1,169.794728938765
"19463",79610,"27",-0.7,-76.5,2010,"Urera sppRAINFOR1",10,1,1,23.3241540938731
"19464",79859,"27",-0.7,-76.5,2010,"Urera sppRAINFOR1",10,1,1,23.3241540938731
"19465",79619,"27",-0.7,-76.5,2010,"Urera sppRAINFOR1",11,1,1,29.8218417376696
"19466",79678,"27",-0.7,-76.5,2010,"Urera sppRAINFOR1",14,1,1,55.3305521708354
"19467",79687,"27",-0.7,-76.5,2010,"Urera sppRAINFOR1",17,1,1,90.6533105029764
"19468",79476,"26",-0.7,-76.5,2010,"Virola obovata",12,1,1,54.0068364550329
"19469",79747,"27",-0.7,-76.5,2010,"Virola pavonis",13,1,1,79.1686518455394
"19470",79779,"27",-0.7,-76.5,2010,"Virola pavonis",13,1,1,79.1686518455394
"19471",79127,"26",-0.7,-76.5,2010,"Virola pavonis",18,1,1,181.154012914365
"19472",79962,"27",-0.7,-76.5,2010,"Virola pavonis",22,1,1,300.342844609097
"19473",78972,"26",-0.7,-76.5,2010,"Virola sppRAINFOR1",10,1,1,33.7755163749957
"19474",79093,"26",-0.7,-76.5,2010,"Virola sppRAINFOR1",10,1,1,33.7755163749957
"19475",79596,"27",-0.7,-76.5,2010,"Virola sppRAINFOR1",10,1,1,33.7755163749957
"19476",79865,"27",-0.7,-76.5,2010,"Virola sppRAINFOR1",10,1,1,33.7755163749957
"19477",79629,"27",-0.7,-76.5,2010,"Virola sppRAINFOR1",13,1,1,66.3011880634419
"19478",79071,"26",-0.7,-76.5,2010,"Virola sppRAINFOR1",14,1,1,80.1237191009003
"19479",79202,"26",-0.7,-76.5,2010,"Virola sppRAINFOR1",53,1,1,2206.20144495638
"19480",79730,"27",-0.7,-76.5,2010,"Vitex sppRAINFOR1",35,1,1,921.626046079938
"19481",79289,"26",-0.7,-76.5,2010,"Vitex sppRAINFOR1",58,1,1,3167.40677922409
"19482",79508,"27",-0.7,-76.5,2010,"Warszewiczia coccinea",12,1,1,61.4303700078115
"19483",79546,"27",-0.7,-76.5,2010,"Wettinia maynensis",10,1,1,41.8829172830268
"19484",79601,"27",-0.7,-76.5,2010,"Wettinia maynensis",12,1,1,66.9705190840146
"19485",80061,"27",-0.7,-76.5,2010,"Wettinia maynensis",13,1,1,82.2159799008518
"19486",79455,"26",-0.7,-76.5,2010,"Wettinia maynensis",14,1,1,99.3564409868156
"19487",79463,"26",-0.7,-76.5,2010,"Wettinia maynensis",14,1,1,99.3564409868156
"19488",79676,"27",-0.7,-76.5,2010,"Wettinia maynensis",14,1,1,99.3564409868156
"19489",79738,"27",-0.7,-76.5,2010,"Wettinia maynensis",14,1,1,99.3564409868156
"19490",79461,"26",-0.7,-76.5,2010,"Wettinia maynensis",15,1,1,118.457327723226
"19491",79744,"27",-0.7,-76.5,2010,"Wettinia maynensis",15,1,1,118.457327723226
"19492",79819,"27",-0.7,-76.5,2010,"Wettinia maynensis",15,1,1,118.457327723226
"19493",79685,"27",-0.7,-76.5,2010,"Wettinia maynensis",16,1,1,139.580600936274
"19494",79161,"26",-0.7,-76.5,2010,"Xylopia sppRAINFOR1",35,1,1,960.373156938387
"19495",79762,"27",-0.7,-76.5,2010,"Xylopia sppRAINFOR1",47,1,1,1979.72362835024
"19496",79328,"26",-0.7,-76.5,2010,"Zanthoxylum acuminatum",51,1,1,2515.89838330793
"19497",79576,"27",-0.7,-76.5,2010,"Zygia coccinea",10,1,1,46.8243328999797
"19498",79326,"26",-0.7,-76.5,2010,"Zygia dependens",11,1,1,70.1623555267123
"19499",80121,"27",-0.7,-76.5,2010,"Zygia dependens",12,1,1,87.7449928391606
"19500",79371,"26",-0.7,-76.5,2010,"Zygia dependens",13,1,1,107.719645395234
"19501",80156,"27",-0.7,-76.5,2010,"Zygia dependens",15,1,1,155.203177681529
"19502",79401,"26",-0.7,-76.5,2010,"Zygia dependens",16,1,1,182.878959236894
"19503",79695,"27",-0.7,-76.5,2010,"Zygia sppRAINFOR1",12,1,1,87.7449928391606
"19504",78964,"26",-0.7,-76.5,2010,"unknown sppRAINFOR1",10,1,1,41.8829172830268
"19505",78966,"26",-0.7,-76.5,2010,"unknown sppRAINFOR1",10,1,1,41.8829172830268
"19506",78967,"26",-0.7,-76.5,2010,"unknown sppRAINFOR1",10,1,1,41.8829172830268
"19507",78968,"26",-0.7,-76.5,2010,"unknown sppRAINFOR1",10,1,1,41.8829172830268
"19508",78977,"26",-0.7,-76.5,2010,"unknown sppRAINFOR1",10,1,1,41.8829172830268
"19509",78982,"26",-0.7,-76.5,2010,"unknown sppRAINFOR1",10,1,1,41.8829172830268
"19510",78983,"26",-0.7,-76.5,2010,"unknown sppRAINFOR1",10,1,1,41.8829172830268
"19511",78986,"26",-0.7,-76.5,2010,"unknown sppRAINFOR1",10,1,1,41.8829172830268
"19512",78996,"26",-0.7,-76.5,2010,"unknown sppRAINFOR1",10,1,1,41.8829172830268
"19513",79066,"26",-0.7,-76.5,2010,"unknown sppRAINFOR1",10,1,1,41.8829172830268
"19514",79079,"26",-0.7,-76.5,2010,"unknown sppRAINFOR1",10,1,1,41.8829172830268
"19515",79564,"27",-0.7,-76.5,2010,"unknown sppRAINFOR1",10,1,1,41.8829172830268
"19516",79577,"27",-0.7,-76.5,2010,"unknown sppRAINFOR1",10,1,1,41.8829172830268
