Name_submitted,Name_matched,Author_matched,Overall_score,Taxonomic_status,Accepted_name,Accepted_author,Accepted_family,Source,Warnings,Accepted_name_lsid
"2126"",""Cecropia ficifolia",Cecropia ficifolia,,0.9,Accepted,Cecropia ficifolia,Warb. ex Snethl.,Urticaceae,tpl;tropicos, ,
"2127"",""Cecropia ficifolia",Cecropia ficifolia,,0.9,Accepted,Cecropia ficifolia,Warb. ex Snethl.,Urticaceae,tpl;tropicos, ,
"2128"",""Cecropia ficifolia",Cecropia ficifolia,,0.9,Accepted,Cecropia ficifolia,Warb. ex Snethl.,Urticaceae,tpl;tropicos, ,
"2129"",""Cecropia ficifolia",Cecropia ficifolia,,0.9,Accepted,Cecropia ficifolia,Warb. ex Snethl.,Urticaceae,tpl;tropicos, ,
"2130"",""Cecropia ficifolia",Cecropia ficifolia,,0.9,Accepted,Cecropia ficifolia,Warb. ex Snethl.,Urticaceae,tpl;tropicos, ,
"2131"",""Cecropia ficifolia",Cecropia ficifolia,,0.9,Accepted,Cecropia ficifolia,Warb. ex Snethl.,Urticaceae,tpl;tropicos, ,
"2132"",""Cecropia ficifolia",Cecropia ficifolia,,0.9,Accepted,Cecropia ficifolia,Warb. ex Snethl.,Urticaceae,tpl;tropicos, ,
"2133"",""Cecropia ficifolia",Cecropia ficifolia,,0.9,Accepted,Cecropia ficifolia,Warb. ex Snethl.,Urticaceae,tpl;tropicos, ,
"2134"",""Cecropia ficifolia",Cecropia ficifolia,,0.9,Accepted,Cecropia ficifolia,Warb. ex Snethl.,Urticaceae,tpl;tropicos, ,
"2135"",""Cecropia ficifolia",Cecropia ficifolia,,0.9,Accepted,Cecropia ficifolia,Warb. ex Snethl.,Urticaceae,tpl;tropicos, ,
"2136"",""Cecropia ficifolia",Cecropia ficifolia,,0.9,Accepted,Cecropia ficifolia,Warb. ex Snethl.,Urticaceae,tpl;tropicos, ,
"2137"",""Cecropia ficifolia",Cecropia ficifolia,,0.9,Accepted,Cecropia ficifolia,Warb. ex Snethl.,Urticaceae,tpl;tropicos, ,
"2138"",""Cecropia ficifolia",Cecropia ficifolia,,0.9,Accepted,Cecropia ficifolia,Warb. ex Snethl.,Urticaceae,tpl;tropicos, ,
"2139"",""Cecropia ficifolia",Cecropia ficifolia,,0.9,Accepted,Cecropia ficifolia,Warb. ex Snethl.,Urticaceae,tpl;tropicos, ,
"2140"",""Cecropia ficifolia",Cecropia ficifolia,,0.9,Accepted,Cecropia ficifolia,Warb. ex Snethl.,Urticaceae,tpl;tropicos, ,
"2141"",""Cecropia ficifolia",Cecropia ficifolia,,0.9,Accepted,Cecropia ficifolia,Warb. ex Snethl.,Urticaceae,tpl;tropicos, ,
"2142"",""Cecropia ficifolia",Cecropia ficifolia,,0.9,Accepted,Cecropia ficifolia,Warb. ex Snethl.,Urticaceae,tpl;tropicos, ,
"2143"",""Cecropia ficifolia",Cecropia ficifolia,,0.9,Accepted,Cecropia ficifolia,Warb. ex Snethl.,Urticaceae,tpl;tropicos, ,
"2144"",""Cecropia ficifolia",Cecropia ficifolia,,0.9,Accepted,Cecropia ficifolia,Warb. ex Snethl.,Urticaceae,tpl;tropicos, ,
"2145"",""Cecropia ficifolia",Cecropia ficifolia,,0.9,Accepted,Cecropia ficifolia,Warb. ex Snethl.,Urticaceae,tpl;tropicos, ,
"2146"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2147"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2148"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2149"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2150"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2151"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2152"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2153"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2154"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2155"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2156"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2157"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2158"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2159"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2160"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2161"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2162"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2163"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2164"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2165"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2166"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2167"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2168"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2169"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2170"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2171"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2172"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2173"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2174"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2175"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2176"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2177"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2178"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2179"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2180"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2181"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2182"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2183"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2184"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2185"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2186"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2187"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2188"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2189"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2190"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2191"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2192"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2193"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2194"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2195"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2196"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2197"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2198"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2199"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2200"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2201"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2202"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2203"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2204"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2205"",""Bellucia pentamera",Bellucia pentamera,,0.9,Accepted,Bellucia pentamera,Naudin,Melastomataceae,tpl;tropicos, ,
"2206"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2207"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2208"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2209"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2210"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2211"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2212"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2213"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2214"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2215"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2216"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2217"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2218"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2219"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2220"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2221"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2222"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2223"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2224"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2225"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2226"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2227"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2228"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2229"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2230"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2231"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2232"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2233"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2234"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2235"",""Theobroma speciosum",No suitable matches found.,,0,,,,,, ,
"2236"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2237"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2238"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2239"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2240"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2241"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2242"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2243"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2244"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2245"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2246"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2247"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2248"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2249"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2250"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2251"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2252"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2253"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2254"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2255"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2256"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2257"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2258"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2259"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2260"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2261"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2262"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2263"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2264"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2265"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2266"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2267"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2268"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2269"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2270"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2271"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2272"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2273"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2274"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2275"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2276"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2277"",""Theobroma speciosum",Theobroma speciosum,,0.9,Accepted,Theobroma speciosum,Willd. ex Spreng.,Malvaceae,tpl;tropicos, ,
"2278"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2279"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2280"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2281"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2282"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2283"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2284"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2285"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2286"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2287"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2288"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2289"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2290"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2291"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2292"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2293"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2294"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2295"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2296"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2297"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2298"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2299"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2300"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2301"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2302"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2303"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2304"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2305"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2306"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2307"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2308"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2309"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2310"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2311"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2312"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
"2313"",""Schizolobium amazonicum",Schizolobium amazonicum,,0.9,Accepted,Schizolobium amazonicum,Ducke,Fabaceae,ildis, ,
