Name_submitted,Name_matched,Author_matched,Overall_score,Taxonomic_status,Accepted_name,Accepted_author,Accepted_family,Source,Warnings,Accepted_name_lsid,user_id
Pentadesma lebrunii,Pentadesma lebrunii,,1,No opinion,,,,tpl, ,,11890
Pentapanax warmingianus,Pentapanax warmingianus,,1,Synonym,Aralia warmingiana,(Marchal) J.Wen,Araliaceae,tpl, ,,11891
Pentaphylax arborea,Pentaphylax arborea,,1,Synonym,Pentaphylax euryoides,Gardner & Champ.,Pentaphylacaceae,tpl;tropicos, ,,11892
Pentaphylax euryoides,Pentaphylax euryoides,,1,Accepted,Pentaphylax euryoides,Gardner & Champ.,Pentaphylacaceae,tpl;tropicos, ,,11893
Pentaphylax euryoides,Pentaphylax euryoides,,1,Accepted,Pentaphylax euryoides,Gardner & Champ.,Pentaphylacaceae,tpl;tropicos, ,,11894
Pentaphylax euryoides,Pentaphylax euryoides,,1,Accepted,Pentaphylax euryoides,Gardner & Champ.,Pentaphylacaceae,tpl;tropicos, ,,11895
Pentaspadon motleyi,Pentaspadon motleyi,,1,No opinion,,,,tpl, ,,11896
Pentaspadon officinalis,Pentaspadon officinalis,,1,No opinion,,,,tpl, ,,11897
Pentaspadon velutinus,Pentaspadon velutinus,,1,No opinion,Microstemon velutinus,Engl.,Anacardiaceae,tpl, ,,11898
Pentaspadon velutinus,Pentaspadon velutinus,,1,No opinion,Microstemon velutinus,Engl.,Anacardiaceae,tpl, ,,11899
Pera arborea,Pera arborea,,1,Accepted,Pera arborea,Mutis,Euphorbiaceae,tpl;tropicos, ,,11900
Pera bicolor,Pera bicolor,,1,Accepted,Pera bicolor,(Klotzsch) M¨¹ll.Arg.,Euphorbiaceae,tpl, ,,11901
Pera bicolor,Pera bicolor,,1,Accepted,Pera bicolor,(Klotzsch) M¨¹ll.Arg.,Euphorbiaceae,tpl, ,,11902
Pera bicolor,Pera bicolor,,1,Accepted,Pera bicolor,(Klotzsch) M¨¹ll.Arg.,Euphorbiaceae,tpl, ,,11903
Pera coccinea,Pera coccinea,,1,Accepted,Pera coccinea,(Benth.) M¨¹ll.Arg.,Euphorbiaceae,tpl, ,,11904
Pera glabrata,Pera glabrata,,1,Accepted,Pera glabrata,(Schott) Poepp. ex Baill.,Euphorbiaceae,tpl;tropicos, ,,11905
Pera glabrata,Pera glabrata,,1,Accepted,Pera glabrata,(Schott) Poepp. ex Baill.,Euphorbiaceae,tpl;tropicos, ,,11906
Pera schomburgkiana,Pera schomburgkiana,,1,Synonym,Pera bicolor,(Klotzsch) M¨¹ll.Arg.,Euphorbiaceae,tpl, ,,11907
Pera schomburgkiana,Pera schomburgkiana,,1,Synonym,Pera bicolor,(Klotzsch) M¨¹ll.Arg.,Euphorbiaceae,tpl, ,,11908
Perebea angustifolia,Perebea angustifolia,,1,Accepted,Perebea angustifolia,(Poepp. & Endl.) C.C.Berg,Moraceae,tpl, ,,11909
Perebea guianensis,Perebea guianensis,,1,Accepted,Perebea guianensis,Aubl.,Moraceae,tpl;tropicos, ,,11910
Perebea guianensis,Perebea guianensis,,1,Accepted,Perebea guianensis,Aubl.,Moraceae,tpl;tropicos, ,,11911
Perebea mollis,Perebea mollis,,1,Accepted,Perebea mollis,(Poepp. & Endl.) Huber,Moraceae,tpl;tropicos, ,,11912
Perebea mollis,Perebea mollis,,1,Accepted,Perebea mollis,(Poepp. & Endl.) Huber,Moraceae,tpl;tropicos, ,,11913
Perebea xanthochyma,Perebea xanthochyma,,1,Accepted,Perebea xanthochyma,H.Karst.,Moraceae,tpl, ,,11914
Pericopsis angolensis,Pericopsis angolensis,,1,Accepted,Pericopsis angolensis,,Fabaceae,tpl, ,,11915
Pericopsis elata,Pericopsis elata,,1,Accepted,Pericopsis elata,(Harms)Meeuwen,Fabaceae,ildis, ,,11916
Pericopsis elata,Pericopsis elata,,1,Accepted,Pericopsis elata,(Harms)Meeuwen,Fabaceae,ildis, ,,11917
Pericopsis elata,Pericopsis elata,,1,Accepted,Pericopsis elata,(Harms)Meeuwen,Fabaceae,ildis, ,,11918
Pericopsis elata,Pericopsis elata,,1,Accepted,Pericopsis elata,(Harms)Meeuwen,Fabaceae,ildis, ,,11919
Pericopsis elata,Pericopsis elata,,1,Accepted,Pericopsis elata,(Harms)Meeuwen,Fabaceae,ildis, ,,11920
Pericopsis elata,Pericopsis elata,,1,Accepted,Pericopsis elata,(Harms)Meeuwen,Fabaceae,ildis, ,,11921
Pericopsis elata,Pericopsis elata,,1,Accepted,Pericopsis elata,(Harms)Meeuwen,Fabaceae,ildis, ,,11922
Pericopsis elata,Pericopsis elata,,1,Accepted,Pericopsis elata,(Harms)Meeuwen,Fabaceae,ildis, ,,11923
Pericopsis elata,Pericopsis elata,,1,Accepted,Pericopsis elata,(Harms)Meeuwen,Fabaceae,ildis, ,,11924
Pericopsis elata,Pericopsis elata,,1,Accepted,Pericopsis elata,(Harms)Meeuwen,Fabaceae,ildis, ,,11925
Pericopsis elata,Pericopsis elata,,1,Accepted,Pericopsis elata,(Harms)Meeuwen,Fabaceae,ildis, ,,11926
Pericopsis elata,Pericopsis elata,,1,Accepted,Pericopsis elata,(Harms)Meeuwen,Fabaceae,ildis, ,,11927
Pericopsis mooniana,Pericopsis mooniana,,1,Accepted,Pericopsis mooniana,Thwaites,Fabaceae,ildis, ,,11928
Pericopsis mooniana,Pericopsis mooniana,,1,Accepted,Pericopsis mooniana,Thwaites,Fabaceae,ildis, ,,11929
Peridiscus lucidus,Peridiscus lucidus,,1,Accepted,Peridiscus lucidus,Benth.,Peridiscaceae,tpl;tropicos, ,,11930
Peripentadenia mearsii,Peripentadenia mearsii,,1,Synonym,Actephila mearsii,C.T.White,Phyllanthaceae,tpl, ,,11931
Peripentadenia mearsii,Peripentadenia mearsii,,1,Synonym,Actephila mearsii,C.T.White,Phyllanthaceae,tpl, ,,11932
Peronema canescens,Peronema canescens,,1,Accepted,Peronema canescens,Jack,Lamiaceae,tpl, ,,11933
Persea americana,Persea americana,,1,Accepted,Persea americana,Mill.,Lauraceae,tpl;tropicos;usda, ,,11934
Persea americana,Persea americana,,1,Accepted,Persea americana,Mill.,Lauraceae,tpl;tropicos;usda, ,,11935
Persea americana,Persea americana,,1,Accepted,Persea americana,Mill.,Lauraceae,tpl;tropicos;usda, ,,11936
Persea caerulea,Persea caerulea,,1,Accepted,Persea caerulea,(Ruiz & Pav.) Mez,Lauraceae,tpl;tropicos, ,,11937
Persea caerulea,Persea caerulea,,1,Accepted,Persea caerulea,(Ruiz & Pav.) Mez,Lauraceae,tpl;tropicos, ,,11938
Persea caerulea,Persea caerulea,,1,Accepted,Persea caerulea,(Ruiz & Pav.) Mez,Lauraceae,tpl;tropicos, ,,11939
Persea caerulea,Persea caerulea,,1,Accepted,Persea caerulea,(Ruiz & Pav.) Mez,Lauraceae,tpl;tropicos, ,,11940
Persea chinensis,Persea chinensis,,1,Synonym,Machilus chinensis,(Benth.) Hemsl.,Lauraceae,tpl;tropicos, ,,11941
Persea chinensis,Persea chinensis,,1,Synonym,Machilus chinensis,(Benth.) Hemsl.,Lauraceae,tpl;tropicos, ,,11942
Persea chinensis,Persea chinensis,,1,Synonym,Machilus chinensis,(Benth.) Hemsl.,Lauraceae,tpl;tropicos, ,,11943
Persea declinata,Persea declinata,,1,Accepted,Persea declinata,(Blume) Kosterm.,Lauraceae,tpl;tropicos, ,,11944
Persea excelsa,Persea excelsa,,1,Accepted,Persea excelsa,(Blume) Kosterm.,Lauraceae,tpl;tropicos, ,,11945
Persea fragrans,Persea fragrans,,1,Accepted,Persea fragrans,(Kaneh. ex S.C. Lee) Kosterm.,Lauraceae,tpl;tropicos, ,,11946
Persea fragrans,Persea fragrans,,1,Accepted,Persea fragrans,(Kaneh. ex S.C. Lee) Kosterm.,Lauraceae,tpl;tropicos, ,,11947
Persea gamblei,Persea gamblei,,1,Accepted,Persea gamblei,(King ex Hook. f.) Kosterm.,Lauraceae,tpl;tropicos, ,,11948
Persea gammieana,Persea gammieana,,1,No opinion,,,,tpl, ,,11949
Persea indet,Persea,,0.9,Accepted,Persea,,Lauraceae,tpl, ,,11950
Persea indet,Persea,,0.9,Accepted,Persea,,Lauraceae,tpl, ,,11951
Persea indica,Persea indica,,1,Accepted,Persea indica,(L.) Spreng.,Lauraceae,tpl;tropicos, ,,11952
Persea levinei,Persea levinei,,1,Accepted,Persea levinei,(Merr.) Kosterm.,Lauraceae,tpl;tropicos, ,,11953
Persea macrantha,Persea macrantha,,1,Accepted,Persea macrantha,(Nees) Kosterm.,Lauraceae,tpl;tropicos, ,,11954
Persea odoratissima,Persea odoratissima,,1,Accepted,Persea odoratissima,(Nees) Kosterm.,Lauraceae,tpl;tropicos, ,,11955
Persea odoratissima,Persea odoratissima,,1,Accepted,Persea odoratissima,(Nees) Kosterm.,Lauraceae,tpl;tropicos, ,,11956
Persea odoratissima,Persea odoratissima,,1,Accepted,Persea odoratissima,(Nees) Kosterm.,Lauraceae,tpl;tropicos, ,,11957
Persea odoratissima,Persea odoratissima,,1,Accepted,Persea odoratissima,(Nees) Kosterm.,Lauraceae,tpl;tropicos, ,,11958
Persea odoratissima,Persea odoratissima,,1,Accepted,Persea odoratissima,(Nees) Kosterm.,Lauraceae,tpl;tropicos, ,,11959
Persea pauhoi,Persea pauhoi,,1,Synonym,Machilus pauhoi,Kaneh.,Lauraceae,tpl;tropicos, ,,11960
Persea pingii,Persea pingii,,1,Synonym,Machilus nanmu,(Oliv.) Hemsl.,Lauraceae,tpl;tropicos, ,,11961
Persea pomifera,Persea pomifera,,1,Synonym,Machilus pomifera,(Kosterm.) S.K. Lee,Lauraceae,tpl;tropicos, ,,11962
Persea pyrifolia,Persea pyrifolia,,1,Accepted,Persea pyrifolia,(D. Don) Spreng.,Lauraceae,tpl;tropicos, ,,11963
Persea schiedeana,Persea schiedeana,,1,Accepted,Persea schiedeana,Nees,Lauraceae,tpl;tropicos;usda, ,,11964
Persea thunbergii,Persea thunbergii,,1,Synonym,Machilus thunbergii,Siebold & Zucc.,Lauraceae,tpl;tropicos, ,,11965
Persea thunbergii,Persea thunbergii,,1,Synonym,Machilus thunbergii,Siebold & Zucc.,Lauraceae,tpl;tropicos, ,,11966
Persea thunbergii,Persea thunbergii,,1,Synonym,Machilus thunbergii,Siebold & Zucc.,Lauraceae,tpl;tropicos, ,,11967
Persea thunbergii,Persea thunbergii,,1,Synonym,Machilus thunbergii,Siebold & Zucc.,Lauraceae,tpl;tropicos, ,,11968
Persea thunbergii,Persea thunbergii,,1,Synonym,Machilus thunbergii,Siebold & Zucc.,Lauraceae,tpl;tropicos, ,,11969
Persea tonkinensis,Persea tonkinensis,,1,Synonym,Caryodaphnopsis tonkinensis,(Lecomte) Airy Shaw,Lauraceae,tpl;tropicos, ,,11970
Persea vesticula,Persea vesticula,,1,Accepted,Persea vesticula,Standl. & Steyerm.,Lauraceae,tpl;tropicos, ,,11971
Persea villosa,Persea villosa,,1,Synonym,Machilus glaucescens,(Nees) Wight,Lauraceae,tpl;tropicos, ,,11972
Persoonia falcata,Persoonia falcata,,1,No opinion,,,,tpl, ,,11973
Pertusadina eurhyncha,Pertusadina eurhyncha,,1,Accepted,Pertusadina eurhyncha,(Miq.) Ridsdale,Rubiaceae,tpl;tropicos, ,,11974
Petalostigma pubescens,Petalostigma pubescens,,1,Accepted,Petalostigma pubescens,Domin,Picrodendraceae,tpl, ,,11975
Petalostigma quadriloculare,Petalostigma quadriloculare,,1,Accepted,Petalostigma quadriloculare,F.Muell.,Picrodendraceae,tpl, ,,11976
Petersianthus macrocarpus,Petersianthus macrocarpus,,1,Accepted,Petersianthus macrocarpus,(P.Beauv.) Liben,Lecythidaceae,tpl, ,,11977
Petersianthus macrocarpus,Petersianthus macrocarpus,,1,Accepted,Petersianthus macrocarpus,(P.Beauv.) Liben,Lecythidaceae,tpl, ,,11978
Petersianthus macrocarpus,Petersianthus macrocarpus,,1,Accepted,Petersianthus macrocarpus,(P.Beauv.) Liben,Lecythidaceae,tpl, ,,11979
Petersianthus macrocarpus,Petersianthus macrocarpus,,1,Accepted,Petersianthus macrocarpus,(P.Beauv.) Liben,Lecythidaceae,tpl, ,,11980
Petersianthus macrocarpus,Petersianthus macrocarpus,,1,Accepted,Petersianthus macrocarpus,(P.Beauv.) Liben,Lecythidaceae,tpl, ,,11981
Petersianthus macrocarpus,Petersianthus macrocarpus,,1,Accepted,Petersianthus macrocarpus,(P.Beauv.) Liben,Lecythidaceae,tpl, ,,11982
Petersianthus macrocarpus,Petersianthus macrocarpus,,1,Accepted,Petersianthus macrocarpus,(P.Beauv.) Liben,Lecythidaceae,tpl, ,,11983
Petersianthus macrocarpus,Petersianthus macrocarpus,,1,Accepted,Petersianthus macrocarpus,(P.Beauv.) Liben,Lecythidaceae,tpl, ,,11984
Petersianthus macrocarpus,Petersianthus macrocarpus,,1,Accepted,Petersianthus macrocarpus,(P.Beauv.) Liben,Lecythidaceae,tpl, ,,11985
Petersianthus macrocarpus,Petersianthus macrocarpus,,1,Accepted,Petersianthus macrocarpus,(P.Beauv.) Liben,Lecythidaceae,tpl, ,,11986
Petersianthus quadrialatus,Petersianthus quadrialatus,,1,Accepted,Petersianthus quadrialatus,(Merr.) Merr.,Lecythidaceae,tpl, ,,11987
Petitia domingensis,Petitia domingensis,,1,Accepted,Petitia domingensis,Jacq.,Lamiaceae,tpl;tropicos;usda, ,,11988
Phebalium squameum,Phebalium squameum,,1,Synonym,Nematolepis squamea,(Labill.) Paul G. Wilson,Rutaceae,tpl;tropicos, ,,11989
Phellodendron amurense,Phellodendron amurense,,1,Accepted,Phellodendron amurense,Rupr.,Rutaceae,tpl;tropicos;usda, ,,11990
Phoebe declinata,Phoebe declinata,,1,Synonym,Persea declinata,(Blume) Kosterm.,Lauraceae,tpl;tropicos, ,,11991
Phoebe elliptica,Phoebe elliptica,,1,No opinion,Litsea elliptica,Blume,Lauraceae,tpl, ,,11992
Phoebe elongata,Phoebe elongata,,1,No opinion,,,,tpl, ,,11993
Phoebe elongata,Phoebe elongata,,1,No opinion,,,,tpl, ,,11994
Phoebe goalparensis,Phoebe goalparensis,,1,No opinion,,,,tpl;tropicos, ,,11995
Phoebe grandis,Phoebe grandis,,1,Accepted,Phoebe grandis,(Nees) Merr.,Lauraceae,tpl;tropicos, ,,11996
Phoebe grandis,Phoebe grandis,,1,Accepted,Phoebe grandis,(Nees) Merr.,Lauraceae,tpl;tropicos, ,,11997
Phoebe grandis,Phoebe grandis,,1,Accepted,Phoebe grandis,(Nees) Merr.,Lauraceae,tpl;tropicos, ,,11998
Phoebe hainesiana,Phoebe hainesiana,,1,No opinion,,,,tpl;tropicos, ,,11999
Phoebe hungmoensis,Phoebe hungmoensis,,1,Accepted,Phoebe hungmoensis,S.K. Lee,Lauraceae,tpl;tropicos, ,,12000
Phoebe lanceolata,Phoebe lanceolata,,1,Synonym,Ocotea lancifolia,(Schott) Mez,Lauraceae,tpl, ,,12001
Phoebe macrophylla,Phoebe macrophylla,,1,Accepted,Phoebe macrophylla,(Nees) Blume,Lauraceae,tpl;tropicos, ,,12002
Phoebe paniculata,Phoebe paniculata,,1,Accepted,Phoebe paniculata,(Nees) Nees,Lauraceae,tpl;tropicos, ,,12003
Phoebe porosa,Phoebe porosa,,1,Synonym,Ocotea porosa,(Nees & Mart.) Barroso,Lauraceae,tpl;tropicos, ,,12004
Phoebe porosa,Phoebe porosa,,1,Synonym,Ocotea porosa,(Nees & Mart.) Barroso,Lauraceae,tpl;tropicos, ,,12005
Phoebe sterculioides,Phoebe sterculioides,,1,Accepted,Phoebe sterculioides,(Elmer) Merr.,Lauraceae,tpl;tropicos, ,,12006
Phoebe zhennan,Phoebe zhennan,,1,Accepted,Phoebe zhennan,S.K. Lee & F.N. Wei,Lauraceae,tpl;tropicos, ,,12007
Photinia arbutifolia,Photinia arbutifolia,,1,Synonym,Heteromeles arbutifolia var. arbutifolia,,Rosaceae,tpl, ,,12008
Photinia davidsoniae,Photinia davidsoniae,,1,Synonym,Photinia bodinieri,H.L___v.,Rosaceae,tpl, ,,12009
Photinia deflexa,Photinia deflexa,,1,Synonym,Eriobotrya deflexa,(Hemsl.) Nakai,Rosaceae,tpl;tropicos, ,,12010
Photinia serrulata,Photinia serrulata,,1,Synonym,Photinia bodinieri,H.L___v.,Rosaceae,tpl, ,,12011
Photinia serrulata,Photinia serrulata,,1,Synonym,Photinia bodinieri,H.L___v.,Rosaceae,tpl, ,,12012
Phyllanthus acidus,Phyllanthus acidus,,1,Accepted,Phyllanthus acidus,(L.) Skeels,Phyllanthaceae,tpl;tropicos;usda, ,,12013
Phyllanthus brasiliensis,Phyllanthus brasiliensis,,1,Accepted,Phyllanthus brasiliensis,(Aubl.) Poir.,Phyllanthaceae,tpl;tropicos, ,,12014
Phyllanthus discoides,Phyllanthus discoides,,1,No opinion,,,,tropicos, ,,12015
Phyllanthus emblica,Phyllanthus emblica,,1,Accepted,Phyllanthus emblica,L.,Phyllanthaceae,tpl;tropicos;usda, ,,12016
Phyllanthus emblica,Phyllanthus emblica,,1,Accepted,Phyllanthus emblica,L.,Phyllanthaceae,tpl;tropicos;usda, ,,12017
Phyllanthus emblica,Phyllanthus emblica,,1,Accepted,Phyllanthus emblica,L.,Phyllanthaceae,tpl;tropicos;usda, ,,12018
Phyllanthus inflatus,Phyllanthus inflatus,,1,Accepted,Phyllanthus inflatus,Hutch.,Phyllanthaceae,tpl;tropicos, ,,12019
Phyllanthus officinalis,Phyllanthus,,0.5,Accepted,Phyllanthus,,Phyllanthaceae,tpl, [Partial match] ,,12020
Phyllanthus salviifolius,Phyllanthus salviifolius,,1,Accepted,Phyllanthus salviifolius,Kunth,Phyllanthaceae,tpl;tropicos, ,,12021
Phyllarthron articulatum,Phyllarthron articulatum,,1,Accepted,Phyllarthron articulatum,(Desf.) K.Schum.,Bignoniaceae,tpl, ,,12022
Phyllarthron madagascariense,Phyllarthron madagascariense,,1,No opinion,,,,tpl;tropicos, ,,12023
Phyllarthron madagascariensis,Phyllarthron madagascariensis,,1,Synonym,Phyllarthron bojeranum,DC.,Bignoniaceae,tpl, ,,12024
Phyllocladus alpinus,Phyllocladus alpinus,,1,Synonym,Phyllocladus trichomanoides var. alpinus,(Hook.f.) Parl.,Podocarpaceae,tpl, ,,12025
Phyllocladus aspleniifolius,Phyllocladus aspleniifolius,,1,Accepted,Phyllocladus aspleniifolius,(Labill.) Hook.f.,Podocarpaceae,tpl, ,,12026
Phyllocladus aspleniifolius,Phyllocladus aspleniifolius,,1,Accepted,Phyllocladus aspleniifolius,(Labill.) Hook.f.,Podocarpaceae,tpl, ,,12027
Phyllocladus hypophylla,Phyllocladus hypophylla,,1,Illegitimate,,,,tropicos, ,,12028
Phyllocladus hypophylla,Phyllocladus hypophylla,,1,Illegitimate,,,,tropicos, ,,12029
Phyllocladus trichomanoides,Phyllocladus trichomanoides,,1,Accepted,Phyllocladus trichomanoides,D.Don,Podocarpaceae,tpl, ,,12030
Phyllocosmus africanus,Phyllocosmus africanus,,1,Accepted,Phyllocosmus africanus,(Hook.f.) Klotzsch,Ixonanthaceae,tpl, ,,12031
Phyllostylon brasiliensis,Phyllostylon brasiliensis,,1,Synonym,Phyllostylon rhamnoides,(J.Poiss.) Taub.,Ulmaceae,tpl, ,,12032
Phyllostylon rhamnoides,Phyllostylon rhamnoides,,1,Accepted,Phyllostylon rhamnoides,(J.Poiss.) Taub.,Ulmaceae,tpl, ,,12033
Phyllostylon rhamnoides,Phyllostylon rhamnoides,,1,Accepted,Phyllostylon rhamnoides,(J.Poiss.) Taub.,Ulmaceae,tpl, ,,12034
Phyllostylon rhamnoides,Phyllostylon rhamnoides,,1,Accepted,Phyllostylon rhamnoides,(J.Poiss.) Taub.,Ulmaceae,tpl, ,,12035
Phyllostylon rhamnoides,Phyllostylon rhamnoides,,1,Accepted,Phyllostylon rhamnoides,(J.Poiss.) Taub.,Ulmaceae,tpl, ,,12036
Phyllostylon rhamnoides,Phyllostylon rhamnoides,,1,Accepted,Phyllostylon rhamnoides,(J.Poiss.) Taub.,Ulmaceae,tpl, ,,12037
Physocalymma scaberrimum,Physocalymma scaberrimum,,1,Accepted,Physocalymma scaberrimum,Pohl,Lythraceae,tpl;tropicos, ,,12038
Phytolacca dioica,Phytolacca dioica,,1,Accepted,Phytolacca dioica,L.,Phytolaccaceae,tpl;tropicos, ,,12039
Picea abies,Picea abies,,1,Accepted,Picea abies,(L.) H.Karst.,Pinaceae,tpl, ,,12040
Picea asperata,Picea asperata,,1,Accepted,Picea asperata,Mast.,Pinaceae,tpl;tropicos, ,,12041
Picea asperata,Picea asperata,,1,Accepted,Picea asperata,Mast.,Pinaceae,tpl;tropicos, ,,12042
Picea asperata,Picea asperata,,1,Accepted,Picea asperata,Mast.,Pinaceae,tpl;tropicos, ,,12043
Picea asperata,Picea asperata,,1,Accepted,Picea asperata,Mast.,Pinaceae,tpl;tropicos, ,,12044
Picea asperata,Picea asperata,,1,Accepted,Picea asperata,Mast.,Pinaceae,tpl;tropicos, ,,12045
Picea brachytyla,Picea brachytyla,,1,Accepted,Picea brachytyla,(Franch.) E.Pritz.,Pinaceae,tpl, ,,12046
Picea brachytyla,Picea brachytyla,,1,Accepted,Picea brachytyla,(Franch.) E.Pritz.,Pinaceae,tpl, ,,12047
Picea engelmannii,Picea engelmannii,,1,Accepted,Picea engelmannii,Parry ex Engelm.,Pinaceae,tpl;tropicos;usda, ,,12048
Picea glauca,Picea glauca,,1,Accepted,Picea glauca,(Moench) Voss,Pinaceae,tpl;tropicos;usda, ,,12049
Picea jezoensis,Picea jezoensis,,1,Accepted,Picea jezoensis,(Siebold & Zucc.) Carri¨¨re,Pinaceae,tpl;tropicos, ,,12050
Picea koraiensis,Picea koraiensis,,1,Accepted,Picea koraiensis,Nakai,Pinaceae,tpl;tropicos, ,,12051
Picea koraiensis,Picea koraiensis,,1,Accepted,Picea koraiensis,Nakai,Pinaceae,tpl;tropicos, ,,12052
Picea koraiensis,Picea koraiensis,,1,Accepted,Picea koraiensis,Nakai,Pinaceae,tpl;tropicos, ,,12053
Picea likiangensis,Picea likiangensis,,1,Accepted,Picea likiangensis,(Franch.) E.Pritz.,Pinaceae,tpl, ,,12054
Picea likiangensis,Picea likiangensis,,1,Accepted,Picea likiangensis,(Franch.) E.Pritz.,Pinaceae,tpl, ,,12055
Picea mariana,Picea mariana,,1,Accepted,Picea mariana,"(Mill.) Britton, Sterns & Poggenb.",Pinaceae,tpl;tropicos;usda, ,,12056
Picea morinda,Picea morinda,,1,Synonym,Picea smithiana,(Wall.) Boiss.,Pinaceae,tpl;tropicos, ,,12057
Picea purpurea,Picea purpurea,,1,Accepted,Picea purpurea,Mast.,Pinaceae,tpl;tropicos, ,,12058
Picea rubens,Picea rubens,,1,Accepted,Picea rubens,Sarg.,Pinaceae,tpl;tropicos;usda, ,,12059
Picea schrenkiana,Picea schrenkiana,,1,Accepted,Picea schrenkiana,Fisch. & C.A.Mey.,Pinaceae,tpl, ,,12060
Picea schrenkiana,Picea schrenkiana,,1,Accepted,Picea schrenkiana,Fisch. & C.A.Mey.,Pinaceae,tpl, ,,12061
Picea sitchensis,Picea sitchensis,,1,Accepted,Picea sitchensis,(Bong.) Carri¨¨re,Pinaceae,tpl;tropicos;usda, ,,12062
Picea sitchensis,Picea sitchensis,,1,Accepted,Picea sitchensis,(Bong.) Carri¨¨re,Pinaceae,tpl;tropicos;usda, ,,12063
Picea smithiana,Picea smithiana,,1,Accepted,Picea smithiana,(Wall.) Boiss.,Pinaceae,tpl;tropicos;usda, ,,12064
Picea smithiana,Picea smithiana,,1,Accepted,Picea smithiana,(Wall.) Boiss.,Pinaceae,tpl;tropicos;usda, ,,12065
Picralima nitida,Picralima nitida,,1,Accepted,Picralima nitida,(Stapf) T.Durand & H.Durand,Apocynaceae,tpl, ,,12066
Picrasma javanica,Picrasma javanica,,1,Accepted,Picrasma javanica,Blume,Simaroubaceae,tpl;tropicos, ,,12067
Pictetia aculeata,Pictetia aculeata,,1,Accepted,Pictetia aculeata,(Vahl)Urb.,Fabaceae,ildis, ,,12068
Pilgerodendron uviferum,Pilgerodendron uviferum,,1,Accepted,Pilgerodendron uviferum,(D.Don) Florin,Cupressaceae,tpl, ,,12069
Pilidiostigma tropicum,Pilidiostigma tropicum,,1,Accepted,Pilidiostigma tropicum,L.S.Sm.,Myrtaceae,tpl, ,,12070
Pimelodendron amboinicum,Pimelodendron amboinicum,,1,Accepted,Pimelodendron amboinicum,Hassk.,Euphorbiaceae,tpl;tropicos, ,,12071
Pimelodendron amboinicum,Pimelodendron amboinicum,,1,Accepted,Pimelodendron amboinicum,Hassk.,Euphorbiaceae,tpl;tropicos, ,,12072
Pimenta dioica,Pimenta dioica,,1,Accepted,Pimenta dioica,(L.) Merr.,Myrtaceae,tpl;tropicos;usda, ,,12073
Pimenta officinalis,Pimenta officinalis,,1,Synonym,Pimenta dioica,(L.) Merr.,Myrtaceae,tpl;tropicos;usda, ,,12074
Pimenta pseudocaryophyllus,Pimenta pseudocaryophyllus,,1,Accepted,Pimenta pseudocaryophyllus,(Gomes) Landrum,Myrtaceae,tpl, ,,12075
Pimenta racemosa,Pimenta racemosa,,1,Accepted,Pimenta racemosa,(Mill.) J.W.Moore,Myrtaceae,tpl, ,,12076
Pinus armandi,Pinus armandii,,0.98,Accepted,Pinus armandii,Franch.,Pinaceae,tpl;tropicos;usda, ,,12077
Pinus armandi,Pinus armandii,,0.98,Accepted,Pinus armandii,Franch.,Pinaceae,tpl;tropicos;usda, ,,12078
Pinus armandi,Pinus armandii,,0.98,Accepted,Pinus armandii,Franch.,Pinaceae,tpl;tropicos;usda, ,,12079
Pinus armandi,Pinus armandii,,0.98,Accepted,Pinus armandii,Franch.,Pinaceae,tpl;tropicos;usda, ,,12080
Pinus armandi,Pinus armandii,,0.98,Accepted,Pinus armandii,Franch.,Pinaceae,tpl;tropicos;usda, ,,12081
Pinus armandii,Pinus armandii,,1,Accepted,Pinus armandii,Franch.,Pinaceae,tpl;tropicos;usda, ,,12082
Pinus banksiana,Pinus banksiana,,1,Accepted,Pinus banksiana,Lamb.,Pinaceae,tpl;tropicos;usda, ,,12083
Pinus bungeana,Pinus bungeana,,1,Accepted,Pinus bungeana,Zucc. ex Endl.,Pinaceae,tpl;tropicos;usda, ,,12084
Pinus canariensis,Pinus canariensis,,1,Accepted,Pinus canariensis,C.Sm.,Pinaceae,tpl, ,,12085
Pinus caribaea,Pinus caribaea,,1,Accepted,Pinus caribaea,Morelet,Pinaceae,tpl;tropicos;usda, ,,12086
Pinus caribaea,Pinus caribaea,,1,Accepted,Pinus caribaea,Morelet,Pinaceae,tpl;tropicos;usda, ,,12087
Pinus caribaea,Pinus caribaea,,1,Accepted,Pinus caribaea,Morelet,Pinaceae,tpl;tropicos;usda, ,,12088
Pinus caribaea,Pinus caribaea,,1,Accepted,Pinus caribaea,Morelet,Pinaceae,tpl;tropicos;usda, ,,12089
Pinus caribaea,Pinus caribaea,,1,Accepted,Pinus caribaea,Morelet,Pinaceae,tpl;tropicos;usda, ,,12090
Pinus caribaea,Pinus caribaea,,1,Accepted,Pinus caribaea,Morelet,Pinaceae,tpl;tropicos;usda, ,,12091
Pinus clausa,Pinus clausa,,1,Accepted,Pinus clausa,(Chapm. ex Engelm.) Vasey ex Sarg.,Pinaceae,tpl;usda, ,,12092
Pinus contorta,Pinus contorta,,1,Accepted,Pinus contorta,Douglas ex Loudon,Pinaceae,tpl;tropicos;usda, ,,12093
Pinus cupressoides,Pinus cupressoides,,1,Synonym,Fitzroya cupressoides,(Molina) I.M.Johnst.,Cupressaceae,tpl, ,,12094
