Name_submitted,Name_matched,Author_matched,Overall_score,Taxonomic_status,Accepted_name,Accepted_author,Accepted_family,Source,Warnings,Accepted_name_lsid,user_id
Nyctaginaceae sppGF5,Nyctaginaceae,,0.9,Accepted,Nyctaginaceae,,,tpl;usda, ,,14294
Nyctaginaceae sppSCA1,Nyctaginaceae,,0.9,Accepted,Nyctaginaceae,,,tpl;usda, ,,14295
Nyctaginaceae sppTEAM1,Nyctaginaceae,,0.9,Accepted,Nyctaginaceae,,,tpl;usda, ,,14296
Nycticalanthus speciosus,Nycticalanthus speciosus,,1,Accepted,Nycticalanthus speciosus,Ducke,Rutaceae,tpl;tropicos, ,,14297
Ochanostachys amentacea,Ochanostachys amentacea,,1,No opinion,,,,tpl;tropicos, ,,14298
Ochanostachys sppGentry1,Ochanostachys,,0.9,No opinion,,,,tpl, ,,14299
Ochna afzelii,Ochna afzelii,,1,Accepted,Ochna afzelii,R.Br. ex Oliv.,Ochnaceae,tpl, ,,14300
Ochna calodendron,Ochna calodendron,,1,Accepted,Ochna calodendron,Gilg & Mildbr.,Ochnaceae,tpl, ,,14301
Ochna mauritiana,Ochna mauritiana,,1,No opinion,,,,tpl, ,,14302
Ochna membranacea,Ochna membranacea,,1,Accepted,Ochna membranacea,Oliv.,Ochnaceae,tpl;tropicos, ,,14303
Ochna sppPande1,Ochna,,0.9,Accepted,Ochna,,Ochnaceae,tpl, ,,14304
Ochnaceae sppGF1,Ochnaceae,,0.9,Accepted,Ochnaceae,,,tpl;usda, ,,14305
Ochoterenaea sppAnchicay1,Ochoterenaea,,0.9,Accepted,Ochoterenaea,,Anacardiaceae,tpl, ,,14306
Ochreinauclea maingayi,Ochreinauclea maingayi,,1,Accepted,Ochreinauclea maingayi,(Hook.f.) Ridsdale,Rubiaceae,tpl, ,,14307
Ochroma pyramidale,Ochroma pyramidale,,1,Accepted,Ochroma pyramidale,(Cav. ex Lam.) Urb.,Malvaceae,tpl;tropicos;usda, ,,14308
Ochrosia glomerata,Ochrosia glomerata,,1,Accepted,Ochrosia glomerata,(Blume) F.Muell.,Apocynaceae,tpl, ,,14309
Ochrosia grandiflora,Ochrosia grandiflora,,1,Accepted,Ochrosia grandiflora,Boiteau,Apocynaceae,tpl, ,,14310
Ochthocosmus africanus,Ochthocosmus africanus,,1,Synonym,Phyllocosmus africanus,(Hook.f.) Klotzsch,Ixonanthaceae,tpl, ,,14311
Ochthocosmus calothyrsus,Ochthocosmus calothyrsus,,1,No opinion,Phyllocosmus calothyrsus,Mildbr.,Ixonanthaceae,tpl;tropicos, ,,14312
Ochthocosmus congolensis,Ochthocosmus congolensis,,1,Synonym,Phyllocosmus congolensis,(De Wild. & T.Durand) T.Durand & H.Durand,Ixonanthaceae,tpl, ,,14313
Ochthocosmus sessiliflorus,Ochthocosmus sessiliflorus,,1,No opinion,Phyllocosmus sessiliflorus,Oliv.,Ixonanthaceae,tpl;tropicos, ,,14314
Ochthocosmus sppGA1,Ochthocosmus,,0.9,Accepted,Ochthocosmus,,Ixonanthaceae,tpl, ,,14315
Ocotea abbreviata,Ocotea abbreviata,,1,Accepted,Ocotea abbreviata,Schwacke & Mez,Lauraceae,tpl;tropicos, ,,14316
Ocotea aciphylla,Ocotea aciphylla,,1,Accepted,Ocotea aciphylla,(Nees & Mart.) Mez,Lauraceae,tpl;tropicos, ,,14317
Ocotea acutangula,Ocotea acutangula,,1,Accepted,Ocotea acutangula,(Miq.) Mez,Lauraceae,tpl;tropicos, ,,14318
Ocotea amazonica,Ocotea amazonica,,1,Accepted,Ocotea amazonica,(Meisn.) Mez,Lauraceae,tpl;tropicos, ,,14319
Ocotea argentea,Ocotea argentea,,1,Accepted,Ocotea argentea,Mez,Lauraceae,tpl;tropicos, ,,14320
Ocotea argyrophylla,Ocotea argyrophylla,,1,Accepted,Ocotea argyrophylla,Ducke,Lauraceae,tpl;tropicos, ,,14321
Ocotea atirrensis,Ocotea atirrensis,,1,Accepted,Ocotea atirrensis,Mez & Donn.Sm.,Lauraceae,tpl, ,,14322
Ocotea auriculata,Ocotea auriculata,,1,Accepted,Ocotea auriculata,Lasser,Lauraceae,tpl;tropicos, ,,14323
Ocotea auriculiformis,Ocotea auriculiformis,,1,Accepted,Ocotea auriculiformis,Kosterm.,Lauraceae,tpl;tropicos, ,,14324
Ocotea austinii,Ocotea austinii,,1,Accepted,Ocotea austinii,C.K.Allen,Lauraceae,tpl, ,,14325
Ocotea babosa,Ocotea babosa,,1,Synonym,Ocotea macropoda,(Kunth) Mez,Lauraceae,tpl, ,,14326
Ocotea balanocarpa,Ocotea balanocarpa,,1,Accepted,Ocotea balanocarpa,(Ruiz & Pav.) Mez,Lauraceae,tpl;tropicos, ,,14327
Ocotea bicolor,Ocotea bicolor,,1,Synonym,Ocotea corymbosa,(Meisn.) Mez,Lauraceae,tpl, ,,14328
Ocotea bijuga,Ocotea bijuga,,1,Accepted,Ocotea bijuga,(Rottb.) Bernardi,Lauraceae,tpl;tropicos, ,,14329
Ocotea bofo,Ocotea bofo,,1,Accepted,Ocotea bofo,Kunth,Lauraceae,tpl;tropicos, ,,14330
Ocotea calophylla,Ocotea calophylla,,1,No opinion,,,,tpl, ,,14331
Ocotea camphoromoea,Ocotea camphoromoea,,1,Accepted,Ocotea camphoromoea,Rohwer,Lauraceae,tpl;tropicos, ,,14332
Ocotea catharinensis,Ocotea catharinensis,,1,Accepted,Ocotea catharinensis,Mez,Lauraceae,tpl;tropicos, ,,14333
Ocotea caudata,Ocotea caudata,,1,Synonym,Ocotea cernua,(Nees) Mez,Lauraceae,tpl;tropicos, ,,14334
Ocotea ceanothifolia,Ocotea ceanothifolia,,1,Accepted,Ocotea ceanothifolia,(Nees) Mez,Lauraceae,tpl;tropicos, ,,14335
Ocotea cernua,Ocotea cernua,,1,Accepted,Ocotea cernua,(Nees) Mez,Lauraceae,tpl;tropicos, ,,14336
Ocotea cinerea,Ocotea cinerea,,1,Accepted,Ocotea cinerea,van der Werff,Lauraceae,tpl;tropicos, ,,14337
Ocotea confertiflora,Ocotea confertiflora,,1,Accepted,Ocotea confertiflora,(Meisn.) Mez,Lauraceae,tpl;tropicos, ,,14338
Ocotea cooperi,Ocotea cooperi,,1,Synonym,Rhodostemonodaphne kunthiana,(Nees) Rohwer,Lauraceae,tpl;tropicos, ,,14339
Ocotea corymbosa,Ocotea corymbosa,,1,Accepted,Ocotea corymbosa,(Meisn.) Mez,Lauraceae,tpl;tropicos, ,,14340
Ocotea costulata,Ocotea costulata,,1,Synonym,Ocotea aciphylla,(Nees & Mart.) Mez,Lauraceae,tpl, ,,14341
Ocotea cujumari,Ocotea cujumary,,0.98,Accepted,Ocotea cujumary,Mart.,Lauraceae,tpl;tropicos, ,,14342
Ocotea cujumary,Ocotea cujumary,,1,Accepted,Ocotea cujumary,Mart.,Lauraceae,tpl;tropicos, ,,14343
Ocotea cuprea,Ocotea cuprea,,1,Synonym,Ocotea oblonga,(Meisn.) Mez,Lauraceae,tpl, ,,14344
Ocotea cymbarum,Ocotea cymbarum,,1,Accepted,Ocotea cymbarum,Kunth,Lauraceae,tpl;tropicos, ,,14345
Ocotea daphnifolia,Ocotea daphnifolia,,1,Accepted,Ocotea daphnifolia,(Meisn.) Mez,Lauraceae,tpl;tropicos, ,,14346
Ocotea deflexa,Ocotea deflexa,,1,Accepted,Ocotea deflexa,(Meisn.) Rohwer,Lauraceae,tpl;tropicos, ,,14347
Ocotea delicata,Ocotea delicata,,1,Accepted,Ocotea delicata,Vicent.,Lauraceae,tpl;tropicos, ,,14348
Ocotea dendrodaphne,Ocotea dendrodaphne,,1,Accepted,Ocotea dendrodaphne,Mez,Lauraceae,tpl;tropicos, ,,14349
Ocotea dielsiana,Ocotea dielsiana,,1,Accepted,Ocotea dielsiana,O.C. Schmidt,Lauraceae,tpl;tropicos, ,,14350
Ocotea diospyrifolia,Ocotea diospyrifolia,,1,Accepted,Ocotea diospyrifolia,(Meisn.) Mez,Lauraceae,tpl;tropicos, ,,14351
Ocotea discolor,Ocotea discolor,,1,Synonym,Nectandra discolor,(Kunth) Nees,Lauraceae,tpl;tropicos, ,,14352
Ocotea dispersa,Ocotea dispersa,,1,Accepted,Ocotea dispersa,(Nees & Mart.) Mez,Lauraceae,tpl;tropicos, ,,14353
Ocotea divaricata,Ocotea divaricata,,1,Accepted,Ocotea divaricata,(Nees) Mez,Lauraceae,tpl;tropicos, ,,14354
Ocotea douradensis,Ocotea douradensis,,1,Accepted,Ocotea douradensis,Vatt.,Lauraceae,tpl, ,,14355
Ocotea duotincta,Ocotea duotincta,,1,Synonym,Ocotea leucoxylon,(Sw.) Laness.,Lauraceae,tpl, ,,14356
Ocotea elegans,Ocotea elegans,,1,Synonym,Ocotea indecora,(Schott) Mez,Lauraceae,tpl, ,,14357
Ocotea endresiana,Ocotea endresiana,,1,Accepted,Ocotea endresiana,Mez,Lauraceae,tpl;tropicos, ,,14358
Ocotea fasciculata,Ocotea fasciculata,,1,Accepted,Ocotea fasciculata,(Nees) Mez,Lauraceae,tpl;tropicos, ,,14359
Ocotea ferruginea,Ocotea ferruginea,,1,Synonym,Ocotea arnottiana,(Nees) van der Werff,Lauraceae,tpl;tropicos, ,,14360
Ocotea floribunda,Ocotea floribunda,,1,Accepted,Ocotea floribunda,(Sw.) Mez,Lauraceae,tpl;tropicos;usda, ,,14361
Ocotea glauca,Ocotea glauca,,1,Accepted,Ocotea glauca,(Nees & Mart.) Mez,Lauraceae,tpl;tropicos, [Ambiguous match] ,,14362
Ocotea glaucina,Ocotea glaucina,,1,Accepted,Ocotea glaucina,(Meisn.) Mez,Lauraceae,tpl;tropicos, ,,14363
Ocotea glaziovii,Ocotea glaziovii,,1,Accepted,Ocotea glaziovii,Mez,Lauraceae,tpl;tropicos, ,,14364
Ocotea glomerata,Ocotea glomerata,,1,Accepted,Ocotea glomerata,(Nees) Mez,Lauraceae,tpl;tropicos, ,,14365
Ocotea gracilis,Ocotea gracilis,,1,Accepted,Ocotea gracilis,(Meisn.) Mez,Lauraceae,tpl;tropicos, ,,14366
Ocotea grayi,Ocotea grayi,,1,Accepted,Ocotea grayi,van der Werff,Lauraceae,tpl;tropicos, ,,14367
Ocotea guianensis,Ocotea guianensis,,1,Accepted,Ocotea guianensis,Aubl.,Lauraceae,tpl;tropicos, ,,14368
Ocotea hartshorniana,Ocotea hartshorniana,,1,Accepted,Ocotea hartshorniana,Hammel,Lauraceae,tpl;tropicos, ,,14369
Ocotea holdridgeiana,Ocotea holdridgeana,,0.99,Accepted,Ocotea holdridgeana,W.C.Burger,Lauraceae,tpl, ,,14370
Ocotea indecora,Ocotea indecora,,1,Accepted,Ocotea indecora,(Schott) Mez,Lauraceae,tpl;tropicos, ,,14371
Ocotea insularis,Ocotea insularis,,1,Accepted,Ocotea insularis,(Meisn.) Mez,Lauraceae,tpl;tropicos, ,,14372
Ocotea ira,Ocotea ira,,1,Synonym,Ocotea insularis,(Meisn.) Mez,Lauraceae,tpl;tropicos, ,,14373
Ocotea jamaicensis,Ocotea jamaicensis,,1,Synonym,Nectandra patens,(Sw.) Griseb.,Lauraceae,tpl;tropicos, ,,14374
Ocotea javitensis,Ocotea javitensis,,1,Accepted,Ocotea javitensis,(Kunth) Pittier,Lauraceae,tpl;tropicos, ,,14375
Ocotea karsteniana,Ocotea karsteniana,,1,Accepted,Ocotea karsteniana,Mez,Lauraceae,tpl;tropicos, ,,14376
