Name_submitted,Name_matched,Author_matched,Overall_score,Taxonomic_status,Accepted_name,Accepted_author,Accepted_family,Source,Warnings,Accepted_name_lsid
"891"",""Prunus africana",Prunus africana,,0.9,Accepted,Prunus africana,(Hook.f.) Kalkman,Rosaceae,tpl, ,
"892"",""Ilex mitis",Ilex mitis,,0.9,Accepted,Ilex mitis,(L.) Radlk.,Aquifoliaceae,tpl;tropicos, ,
"893"",""Bersama abyssinica",Bersama abyssinica,,0.9,Accepted,Bersama abyssinica,Fresen.,Melianthaceae,tpl;tropicos, ,
"894"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"895"",""Harungana madagascariensis",Harungana madagascariensis,,0.9,Accepted,Harungana madagascariensis,Lam. ex Poir.,Hypericaceae,tpl;tropicos, ,
"896"",""Ficus sur",Ficus sur,,0.9,Accepted,Ficus sur,Forssk.,Moraceae,tpl;tropicos, ,
"897"",""Psychotria mahonii",Psychotria mahonii,,0.9,Accepted,Psychotria mahonii,C.H.Wright,Rubiaceae,tpl, ,
"898"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"899"",""Psychotria mahonii",Psychotria mahonii,,0.9,Accepted,Psychotria mahonii,C.H.Wright,Rubiaceae,tpl, ,
"900"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"901"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"902"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"903"",""Bridelia micrantha",Bridelia micrantha,,0.9,Accepted,Bridelia micrantha,(Hochst.) Baill.,Phyllanthaceae,tpl;tropicos, ,
"904"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"905"",""unknown sppTEAM9",No suitable matches found.,,0,,,,,, ,
"906"",""Macaranga kilimandscharica",Macaranga kilimandscharica,,0.9,Accepted,Macaranga kilimandscharica,Pax,Euphorbiaceae,tpl, ,
"907"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"908"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"909"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"910"",""Drypetes ugandensis",Drypetes ugandensis,,0.9,Accepted,Drypetes ugandensis,(Rendle) Hutch.,Putranjivaceae,tpl;tropicos, ,
"911"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"912"",""Ilex mitis",Ilex mitis,,0.9,Accepted,Ilex mitis,(L.) Radlk.,Aquifoliaceae,tpl;tropicos, ,
"913"",""Macaranga kilimandscharica",Macaranga kilimandscharica,,0.9,Accepted,Macaranga kilimandscharica,Pax,Euphorbiaceae,tpl, ,
"914"",""Syzygium guineense",Syzygium guineense,,0.9,Accepted,Syzygium guineense,(Willd.) DC.,Myrtaceae,tpl;tropicos, ,
"915"",""Syzygium guineense",Syzygium guineense,,0.9,Accepted,Syzygium guineense,(Willd.) DC.,Myrtaceae,tpl;tropicos, ,
"916"",""Carapa grandiflora",Carapa grandiflora,,0.9,Accepted,Carapa grandiflora,Sprague,Meliaceae,tpl, ,
"917"",""Ilex mitis",Ilex mitis,,0.9,Accepted,Ilex mitis,(L.) Radlk.,Aquifoliaceae,tpl;tropicos, ,
"918"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"919"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"920"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"921"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"922"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"923"",""Carapa grandiflora",Carapa grandiflora,,0.9,Accepted,Carapa grandiflora,Sprague,Meliaceae,tpl, ,
"924"",""Maesa lanceolata",Maesa lanceolata,,0.9,Accepted,Maesa lanceolata,Forssk.,Primulaceae,tpl;tropicos, ,
"925"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"926"",""Bridelia micrantha",Bridelia micrantha,,0.9,Accepted,Bridelia micrantha,(Hochst.) Baill.,Phyllanthaceae,tpl;tropicos, ,
"927"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"928"",""Syzygium guineense",Syzygium guineense,,0.9,Accepted,Syzygium guineense,(Willd.) DC.,Myrtaceae,tpl;tropicos, ,
"929"",""Parinari excelsa",Parinari excelsa,,0.9,Accepted,Parinari excelsa,Sabine,Chrysobalanaceae,tpl;tropicos, ,
"930"",""Bridelia micrantha",Bridelia micrantha,,0.9,Accepted,Bridelia micrantha,(Hochst.) Baill.,Phyllanthaceae,tpl;tropicos, ,
"931"",""Drypetes sppTEAM3",Drypetes,,0.9,Accepted,Drypetes,,Putranjivaceae,tpl, ,
"932"",""unknown sppTEAM9",No suitable matches found.,,0,,,,,, ,
"933"",""unknown sppTEAM9",No suitable matches found.,,0,,,,,, ,
"934"",""Alangium chinense",Alangium chinense,,0.9,Accepted,Alangium chinense,(Lour.) Harms,Cornaceae,tpl;tropicos, ,
"935"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"936"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"937"",""Bridelia micrantha",Bridelia micrantha,,0.9,Accepted,Bridelia micrantha,(Hochst.) Baill.,Phyllanthaceae,tpl;tropicos, ,
"938"",""Carapa grandiflora",Carapa grandiflora,,0.9,Accepted,Carapa grandiflora,Sprague,Meliaceae,tpl, ,
"939"",""Psychotria mahonii",Psychotria mahonii,,0.9,Accepted,Psychotria mahonii,C.H.Wright,Rubiaceae,tpl, ,
"940"",""Bridelia micrantha",Bridelia micrantha,,0.9,Accepted,Bridelia micrantha,(Hochst.) Baill.,Phyllanthaceae,tpl;tropicos, ,
"941"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"942"",""Maesa lanceolata",Maesa lanceolata,,0.9,Accepted,Maesa lanceolata,Forssk.,Primulaceae,tpl;tropicos, ,
"943"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"944"",""Polyscias fulva",Polyscias fulva,,0.9,Accepted,Polyscias fulva,(Hiern) Harms,Araliaceae,tpl;tropicos, ,
"945"",""Psychotria mahonii",Psychotria mahonii,,0.9,Accepted,Psychotria mahonii,C.H.Wright,Rubiaceae,tpl, ,
"946"",""Myrianthus holstii",Myrianthus holstii,,0.9,Accepted,Myrianthus holstii,Engl.,Urticaceae,tpl;tropicos, ,
"947"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"948"",""Chrysophyllum sppTEAM5",Chrysophyllum,,0.9,Accepted,Chrysophyllum,,Sapotaceae,tpl, ,
"949"",""Tabernaemontana sppTEAM1",Tabernaemontana,,0.9,Accepted,Tabernaemontana,,Apocynaceae,tpl, ,
"950"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"951"",""Tabernaemontana holstii",Tabernaemontana holstii,,0.9,Synonym,Tabernaemontana pachysiphon,Stapf,Apocynaceae,tpl, ,
"952"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"953"",""Allophylus abyssinicus",Allophylus abyssinicus,,0.9,Accepted,Allophylus abyssinicus,(Hochst.) Radlk.,Sapindaceae,tpl;tropicos, ,
"954"",""Macaranga kilimandscharica",Macaranga kilimandscharica,,0.9,Accepted,Macaranga kilimandscharica,Pax,Euphorbiaceae,tpl, ,
"955"",""Bridelia micrantha",Bridelia micrantha,,0.9,Accepted,Bridelia micrantha,(Hochst.) Baill.,Phyllanthaceae,tpl;tropicos, ,
"956"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"957"",""Cyathea manniana",Cyathea manniana,,0.9,Accepted,Cyathea manniana,Hook.,Cyatheaceae,tpl;tropicos, ,
"958"",""Myrianthus holstii",Myrianthus holstii,,0.9,Accepted,Myrianthus holstii,Engl.,Urticaceae,tpl;tropicos, ,
"959"",""Prunus africana",Prunus africana,,0.9,Accepted,Prunus africana,(Hook.f.) Kalkman,Rosaceae,tpl, ,
"960"",""Newtonia buchananii",Newtonia buchananii,,0.9,Accepted,Newtonia buchananii,(Baker)G.C.C.Gilbert & Boutique,Fabaceae,ildis, ,
"961"",""Cassipourea gummifera",No suitable matches found.,,0,,,,,, ,
"962"",""Albizia gummifera",Albizia gummifera,,0.9,No opinion,,,,tpl, ,
"963"",""Xymalos holstii",Xymalos,,0.5,Accepted,Xymalos,,Monimiaceae,tpl, [Partial match] ,
"964"",""Sapium ellipticum",Sapium ellipticum,,0.9,Synonym,Shirakiopsis elliptica,(Hochst.) Esser,Euphorbiaceae,tpl, ,
"965"",""Polyscias fulva",Polyscias fulva,,0.9,Accepted,Polyscias fulva,(Hiern) Harms,Araliaceae,tpl;tropicos, ,
"966"",""Albizia gummifera",Albizia gummifera,,0.9,No opinion,,,,tpl, ,
"967"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"968"",""Ocotea usambarensis",Ocotea usambarensis,,0.9,Accepted,Ocotea usambarensis,Engl.,Lauraceae,tpl;tropicos, ,
"969"",""unknown sppTEAM2",No suitable matches found.,,0,,,,,, ,
"970"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"971"",""Ocotea usambarensis",Ocotea usambarensis,,0.9,Accepted,Ocotea usambarensis,Engl.,Lauraceae,tpl;tropicos, ,
"972"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"973"",""Psychotria mahonii",Psychotria mahonii,,0.9,Accepted,Psychotria mahonii,C.H.Wright,Rubiaceae,tpl, ,
"974"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"975"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"976"",""Psychotria mahonii",Psychotria mahonii,,0.9,Accepted,Psychotria mahonii,C.H.Wright,Rubiaceae,tpl, ,
"977"",""Leptonychia mildbraedii",Leptonychia mildbraedii,,0.9,Accepted,Leptonychia mildbraedii,Engl.,Malvaceae,tpl;tropicos, ,
"978"",""unknown sppTEAM9",No suitable matches found.,,0,,,,,, ,
"979"",""Polyscias fulva",Polyscias fulva,,0.9,Accepted,Polyscias fulva,(Hiern) Harms,Araliaceae,tpl;tropicos, ,
"980"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"981"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"982"",""Xymalos monospora",Xymalos monospora,,0.9,Accepted,Xymalos monospora,(Harv.) Baill.,Monimiaceae,tpl, ,
"983"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"984"",""Alangium chinense",Alangium chinense,,0.9,Accepted,Alangium chinense,(Lour.) Harms,Cornaceae,tpl;tropicos, ,
"985"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"986"",""Ilex mitis",Ilex mitis,,0.9,Accepted,Ilex mitis,(L.) Radlk.,Aquifoliaceae,tpl;tropicos, ,
"987"",""Myrianthus holstii",Myrianthus holstii,,0.9,Accepted,Myrianthus holstii,Engl.,Urticaceae,tpl;tropicos, ,
"988"",""Albizia gummifera",Albizia gummifera,,0.9,No opinion,,,,tpl, ,
"989"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"990"",""Alangium chinense",Alangium chinense,,0.9,Accepted,Alangium chinense,(Lour.) Harms,Cornaceae,tpl;tropicos, ,
"991"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"992"",""Millettia dura",Millettia dura,,0.9,Accepted,Millettia dura,Dunn,Fabaceae,ildis;tropicos, ,
"993"",""Ilex mitis",Ilex mitis,,0.9,Accepted,Ilex mitis,(L.) Radlk.,Aquifoliaceae,tpl;tropicos, ,
"994"",""Polyscias fulva",Polyscias fulva,,0.9,Accepted,Polyscias fulva,(Hiern) Harms,Araliaceae,tpl;tropicos, ,
"995"",""Millettia ferruginea",Millettia ferruginea,,0.9,Accepted,Millettia ferruginea,(Hochst.)Baker,Fabaceae,ildis, ,
"996"",""Bridelia micrantha",Bridelia micrantha,,0.9,Accepted,Bridelia micrantha,(Hochst.) Baill.,Phyllanthaceae,tpl;tropicos, ,
"997"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"998"",""Macaranga barteri",Macaranga barteri,,0.9,Accepted,Macaranga barteri,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
"999"",""Psychotria mahonii",Psychotria mahonii,,0.9,Accepted,Psychotria mahonii,C.H.Wright,Rubiaceae,tpl, ,
"1000"",""Albizia gummifera",Albizia gummifera,,0.9,No opinion,,,,tpl, ,
