"","family","genus","species","meanWD","sdWD","levelWD","nInd"
"8036","Rubiaceae","Duroia",NA,0.605521428571429,0.0941339098036177,"genus",14
"8042","Rubiaceae","Duroia",NA,0.605521428571429,0.0941339098036177,"genus",14
"8044","Rubiaceae","Duroia",NA,0.605521428571429,0.0941339098036177,"genus",14
"8041","Rubiaceae","Duroia",NA,0.605521428571429,0.0941339098036177,"genus",14
"8043","Rubiaceae","Duroia",NA,0.605521428571429,0.0941339098036177,"genus",14
"8046","Rubiaceae","Duroia",NA,0.605521428571429,0.0941339098036177,"genus",14
"8035","Rubiaceae","Duroia",NA,0.605521428571429,0.0941339098036177,"genus",14
"8037","Rubiaceae","Duroia",NA,0.605521428571429,0.0941339098036177,"genus",14
"8034","Rubiaceae","Duroia","valesca",0.605521428571429,0.0941339098036177,"genus",14
"8047","Fabaceae","Dussia","cuscatlanica",1.21,0.0941339098036177,"genus",1
"8048","Fabaceae","Dussia","lehmannii",0.59,0.0708232617216773,"species",1
"8049","Fabaceae","Dussia","macroprophyllata",0.563,0.0708232617216773,"species",1
"8050","Fabaceae","Dussia","mexicana",0.51,0.0708232617216773,"species",1
"8060","Fabaceae","Dussia",NA,1.21,0.0941339098036177,"genus",1
"8054","Fabaceae","Dussia",NA,1.21,0.0941339098036177,"genus",1
"8070","Fabaceae","Dussia",NA,1.21,0.0941339098036177,"genus",1
"8063","Fabaceae","Dussia",NA,1.21,0.0941339098036177,"genus",1
"8064","Fabaceae","Dussia",NA,1.21,0.0941339098036177,"genus",1
"8061","Fabaceae","Dussia",NA,1.21,0.0941339098036177,"genus",1
"8067","Fabaceae","Dussia",NA,1.21,0.0941339098036177,"genus",1
"8065","Fabaceae","Dussia",NA,1.21,0.0941339098036177,"genus",1
"8059","Fabaceae","Dussia",NA,1.21,0.0941339098036177,"genus",1
"8068","Fabaceae","Dussia",NA,1.21,0.0941339098036177,"genus",1
"8057","Fabaceae","Dussia",NA,1.21,0.0941339098036177,"genus",1
"8069","Fabaceae","Dussia",NA,1.21,0.0941339098036177,"genus",1
"8066","Fabaceae","Dussia",NA,1.21,0.0941339098036177,"genus",1
"8056","Fabaceae","Dussia",NA,1.21,0.0941339098036177,"genus",1
"8062","Fabaceae","Dussia",NA,1.21,0.0941339098036177,"genus",1
"8055","Fabaceae","Dussia",NA,1.21,0.0941339098036177,"genus",1
"8071","Fabaceae","Dussia",NA,1.21,0.0941339098036177,"genus",1
"8073","Fabaceae","Dussia",NA,1.21,0.0941339098036177,"genus",1
"8072","Fabaceae","Dussia",NA,1.21,0.0941339098036177,"genus",1
"8052","Fabaceae","Dussia",NA,1.21,0.0941339098036177,"genus",1
"8053","Fabaceae","Dussia",NA,1.21,0.0941339098036177,"genus",1
"8051","Fabaceae","Dussia","tessmannii",1.21,0.0941339098036177,"genus",1
"8074",NA,"Dutaillyea","amosensis",0.614603918662284,0.137644142710672,"dataset",22967
"8075",NA,"Duvigneaudia","inopinata",0.614603918662284,0.137644142710672,"dataset",22967
"8076","Apocynaceae","Dyera","costulata",0.3375,0.0708232617216773,"species",4
"8077",NA,"Dypsis","lantzeana",0.614603918662284,0.137644142710672,"dataset",22967
"8078",NA,"Dypsis","pinnatifrons",0.614603918662284,0.137644142710672,"dataset",22967
"8081",NA,"Dypsis",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8082",NA,"Dypsis",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8080",NA,"Dypsis",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8079",NA,"Dypsis",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8083",NA,"Dysoxylon","arborescens",0.614603918662284,0.137644142710672,"dataset",22967
"8084",NA,"Dysoxylon","molle",0.614603918662284,0.137644142710672,"dataset",22967
"8085","Meliaceae","Dysoxylum","aliquantulum",0.791666666666667,0.0941339098036177,"genus",1
"8086","Meliaceae","Dysoxylum","alliaceum",0.565,0.0708232617216773,"species",2
"8087","Meliaceae","Dysoxylum","aneityense",0.791666666666667,0.0941339098036177,"genus",1
"8088","Meliaceae","Dysoxylum","arborescens",0.47,0.0708232617216773,"species",1
"8089","Meliaceae","Dysoxylum","arnoldianum",0.791666666666667,0.0941339098036177,"genus",1
"8090","Meliaceae","Dysoxylum","bijugum",0.791666666666667,0.0941339098036177,"genus",1
"8091","Meliaceae","Dysoxylum","binectariferum",0.606,0.0708232617216773,"species",1
"8092","Meliaceae","Dysoxylum","canalense",0.791666666666667,0.0941339098036177,"genus",1
"8093","Meliaceae","Dysoxylum","carolinae",0.791666666666667,0.0941339098036177,"genus",1
"8094","Meliaceae","Dysoxylum","cauliflorum",0.715,0.0708232617216773,"species",1
"8095","Meliaceae","Dysoxylum","caulostachyum",0.791666666666667,0.0941339098036177,"genus",1
"8096","Meliaceae","Dysoxylum","cumingianum",0.791666666666667,0.0941339098036177,"genus",1
"8097","Meliaceae","Dysoxylum","decandrum",0.663,0.0708232617216773,"species",1
"8098","Meliaceae","Dysoxylum","densiflorum",0.57,0.0708232617216773,"species",1
"8099","Meliaceae","Dysoxylum","excelsum",0.47,0.0708232617216773,"species",2
"8100","Meliaceae","Dysoxylum","fraserianum",0.604,0.0708232617216773,"species",2
"8101","Meliaceae","Dysoxylum","gaudichaudianum",0.5565,0.0708232617216773,"species",2
"8102","Meliaceae","Dysoxylum","gillespieanum",0.791666666666667,0.0941339098036177,"genus",1
"8103","Meliaceae","Dysoxylum","gobara",0.791666666666667,0.0941339098036177,"genus",1
"8104","Meliaceae","Dysoxylum","hamiltonii",0.791666666666667,0.0941339098036177,"genus",1
"8105","Meliaceae","Dysoxylum","huntii",0.791666666666667,0.0941339098036177,"genus",1
"8106","Meliaceae","Dysoxylum","kouiriense",0.791666666666667,0.0941339098036177,"genus",1
"8107","Meliaceae","Dysoxylum","lenticellare",0.791666666666667,0.0941339098036177,"genus",1
"8108","Meliaceae","Dysoxylum","macranthum",0.791666666666667,0.0941339098036177,"genus",1
"8109","Meliaceae","Dysoxylum","macrocarpum",0.73,0.0708232617216773,"species",1
"8110","Meliaceae","Dysoxylum","macrostachyum",0.791666666666667,0.0941339098036177,"genus",1
"8111","Meliaceae","Dysoxylum","maota",0.791666666666667,0.0941339098036177,"genus",1
"8112","Meliaceae","Dysoxylum","micranthum",0.791666666666667,0.0941339098036177,"genus",1
"8113","Meliaceae","Dysoxylum","minutiflorum",0.791666666666667,0.0941339098036177,"genus",1
"8114","Meliaceae","Dysoxylum","molle",0.791666666666667,0.0941339098036177,"genus",1
"8115","Meliaceae","Dysoxylum","mollissimum",0.518857142857143,0.0708232617216773,"species",7
"8116","Meliaceae","Dysoxylum","myriandrum",0.791666666666667,0.0941339098036177,"genus",1
"8117","Meliaceae","Dysoxylum","pachypodum",0.791666666666667,0.0941339098036177,"genus",1
"8118","Meliaceae","Dysoxylum","parasiticum",0.6,0.0708232617216773,"species",1
"8119","Meliaceae","Dysoxylum","quercifolium",0.49,0.0708232617216773,"species",1
"8143","Meliaceae","Dysoxylum",NA,0.791666666666667,0.0941339098036177,"genus",1
"8120","Meliaceae","Dysoxylum","richii",0.49,0.0708232617216773,"species",1
"8121","Meliaceae","Dysoxylum","roseum",0.791666666666667,0.0941339098036177,"genus",1
"8122","Meliaceae","Dysoxylum","rufescens",0.791666666666667,0.0941339098036177,"genus",1
"8142","Meliaceae","Dysoxylum",NA,0.791666666666667,0.0941339098036177,"genus",1
"8123","Meliaceae","Dysoxylum","samoense",0.525,0.0708232617216773,"species",1
"8130","Meliaceae","Dysoxylum",NA,0.791666666666667,0.0941339098036177,"genus",1
"8124","Meliaceae","Dysoxylum","spectabile",0.791666666666667,0.0941339098036177,"genus",1
"8139","Meliaceae","Dysoxylum",NA,0.791666666666667,0.0941339098036177,"genus",1
"8147","Meliaceae","Dysoxylum",NA,0.791666666666667,0.0941339098036177,"genus",1
"8128","Meliaceae","Dysoxylum",NA,0.791666666666667,0.0941339098036177,"genus",1
"8137","Meliaceae","Dysoxylum",NA,0.791666666666667,0.0941339098036177,"genus",1
"8127","Meliaceae","Dysoxylum",NA,0.791666666666667,0.0941339098036177,"genus",1
"8131","Meliaceae","Dysoxylum",NA,0.791666666666667,0.0941339098036177,"genus",1
"8148","Meliaceae","Dysoxylum",NA,0.791666666666667,0.0941339098036177,"genus",1
"8145","Meliaceae","Dysoxylum",NA,0.791666666666667,0.0941339098036177,"genus",1
"8140","Meliaceae","Dysoxylum",NA,0.791666666666667,0.0941339098036177,"genus",1
"8138","Meliaceae","Dysoxylum",NA,0.791666666666667,0.0941339098036177,"genus",1
"8136","Meliaceae","Dysoxylum",NA,0.791666666666667,0.0941339098036177,"genus",1
"8141","Meliaceae","Dysoxylum",NA,0.791666666666667,0.0941339098036177,"genus",1
"8149","Meliaceae","Dysoxylum",NA,0.791666666666667,0.0941339098036177,"genus",1
"8133","Meliaceae","Dysoxylum",NA,0.791666666666667,0.0941339098036177,"genus",1
"8126","Meliaceae","Dysoxylum",NA,0.791666666666667,0.0941339098036177,"genus",1
"8132","Meliaceae","Dysoxylum",NA,0.791666666666667,0.0941339098036177,"genus",1
"8144","Meliaceae","Dysoxylum",NA,0.791666666666667,0.0941339098036177,"genus",1
"8146","Meliaceae","Dysoxylum",NA,0.791666666666667,0.0941339098036177,"genus",1
"8135","Meliaceae","Dysoxylum",NA,0.791666666666667,0.0941339098036177,"genus",1
"8129","Meliaceae","Dysoxylum",NA,0.791666666666667,0.0941339098036177,"genus",1
"8134","Meliaceae","Dysoxylum",NA,0.791666666666667,0.0941339098036177,"genus",1
"8125","Meliaceae","Dysoxylum","tenuiflorum",0.791666666666667,0.0941339098036177,"genus",1
"8150",NA,"Dystovomita","brasiliensis",0.614603918662284,0.137644142710672,"dataset",22967
"8151",NA,"Dystovomita","clusiifolia",0.614603918662284,0.137644142710672,"dataset",22967
"8152",NA,"Dystovomita","paniculata",0.614603918662284,0.137644142710672,"dataset",22967
"8153",NA,"Ebenaceae",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8154",NA,"Ebenopsis","ebano",0.614603918662284,0.137644142710672,"dataset",22967
"8156","Sapotaceae","Ecclinusa","guianensis",0.627428571428571,0.0708232617216773,"species",7
"8155","Sapotaceae","Ecclinusa","guianensis",0.627428571428571,0.0708232617216773,"species",7
"8157","Sapotaceae","Ecclinusa","lanceolata",0.58,0.0708232617216773,"species",1
"8158","Sapotaceae","Ecclinusa","lancifolia",0.433333333333333,0.0941339098036177,"genus",1
"8159","Sapotaceae","Ecclinusa","ramiflora",0.961,0.0708232617216773,"species",1
"8161","Sapotaceae","Ecclinusa",NA,0.433333333333333,0.0941339098036177,"genus",1
"8168","Sapotaceae","Ecclinusa",NA,0.433333333333333,0.0941339098036177,"genus",1
"8163","Sapotaceae","Ecclinusa",NA,0.433333333333333,0.0941339098036177,"genus",1
"8165","Sapotaceae","Ecclinusa",NA,0.433333333333333,0.0941339098036177,"genus",1
"8167","Sapotaceae","Ecclinusa",NA,0.433333333333333,0.0941339098036177,"genus",1
"8162","Sapotaceae","Ecclinusa",NA,0.433333333333333,0.0941339098036177,"genus",1
"8166","Sapotaceae","Ecclinusa",NA,0.433333333333333,0.0941339098036177,"genus",1
"8160","Sapotaceae","Ecclinusa",NA,0.433333333333333,0.0941339098036177,"genus",1
"8164","Sapotaceae","Ecclinusa",NA,0.433333333333333,0.0941339098036177,"genus",1
"8169","Sapotaceae","Ecclinusa",NA,0.433333333333333,0.0941339098036177,"genus",1
"8170","Boraginaceae","Ehretia","anacua",0.982863945578231,0.0941339098036177,"genus",14
"8171","Boraginaceae","Ehretia","cymosa",0.465666666666667,0.0708232617216773,"species",3
"8172","Boraginaceae","Ehretia","longiflora",0.982863945578231,0.0941339098036177,"genus",14
"8173","Boraginaceae","Ehretia","thyrsiflora",0.5195,0.0708232617216773,"species",4
"8174","Boraginaceae","Ehretia","trachyphylla",0.982863945578231,0.0941339098036177,"genus",14
"8175","Meliaceae","Ekebergia","capensis",0.468666666666667,0.0708232617216773,"species",3
"8176",NA,"Elachyptera","bipindensis",0.614603918662284,0.137644142710672,"dataset",22967
"8177",NA,"Elachyptera","micrantha",0.614603918662284,0.137644142710672,"dataset",22967
"8178",NA,"Elachyptera",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8179",NA,"Elaeagia","auriculata",0.614603918662284,0.137644142710672,"dataset",22967
"8181",NA,"Elaeagia","karstenii",0.614603918662284,0.137644142710672,"dataset",22967
"8180",NA,"Elaeagia","karstenii",0.614603918662284,0.137644142710672,"dataset",22967
"8182",NA,"Elaeagia","laxiflora",0.614603918662284,0.137644142710672,"dataset",22967
"8183",NA,"Elaeagia","mariae",0.614603918662284,0.137644142710672,"dataset",22967
"8184",NA,"Elaeagia","myriantha",0.614603918662284,0.137644142710672,"dataset",22967
"8185",NA,"Elaeagia","nitidifolia",0.614603918662284,0.137644142710672,"dataset",22967
"8207",NA,"Elaeagia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8186",NA,"Elaeagia","obovata",0.614603918662284,0.137644142710672,"dataset",22967
"8187",NA,"Elaeagia","pastoensis",0.614603918662284,0.137644142710672,"dataset",22967
"8195",NA,"Elaeagia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8196",NA,"Elaeagia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8194",NA,"Elaeagia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8206",NA,"Elaeagia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8197",NA,"Elaeagia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8198",NA,"Elaeagia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8199",NA,"Elaeagia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8200",NA,"Elaeagia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8189",NA,"Elaeagia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8190",NA,"Elaeagia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8203",NA,"Elaeagia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8201",NA,"Elaeagia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8191",NA,"Elaeagia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8204",NA,"Elaeagia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8202",NA,"Elaeagia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8192",NA,"Elaeagia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8205",NA,"Elaeagia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8193",NA,"Elaeagia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8188",NA,"Elaeagia","utilis",0.614603918662284,0.137644142710672,"dataset",22967
"8208","Elaeagnaceae","Elaeagnus","angustifolia",0.481666666666667,0.0708232617216773,"species",3
"8209","Elaeagnaceae","Elaeagnus","conferta",0.713255555555556,0.0941339098036177,"genus",3
"8211","Elaeagnaceae","Elaeagnus","glabra",0.713255555555556,0.0941339098036177,"genus",3
"8210","Elaeagnaceae","Elaeagnus","glabra",0.713255555555556,0.0941339098036177,"genus",3
"8212","Elaeagnaceae","Elaeagnus","latifolia",0.713255555555556,0.0941339098036177,"genus",3
"8213","Elaeagnaceae","Elaeagnus","macrophylla",0.713255555555556,0.0941339098036177,"genus",3
"8214","Elaeagnaceae","Elaeagnus","parvifolia",0.713255555555556,0.0941339098036177,"genus",3
"8217","Elaeagnaceae","Elaeagnus",NA,0.713255555555556,0.0941339098036177,"genus",3
"8216","Elaeagnaceae","Elaeagnus",NA,0.713255555555556,0.0941339098036177,"genus",3
"8215","Elaeagnaceae","Elaeagnus","umbellata",0.713255555555556,0.0941339098036177,"genus",3
"8218",NA,"Elaeis","guineensis",0.614603918662284,0.137644142710672,"dataset",22967
"8219",NA,"Elaeocarpaceae",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8220",NA,"Elaeocarpaceae",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8221",NA,"Elaeocarpaceae",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8222","Elaeocarpaceae","Elaeocarpus","amplifolius",0.855,0.0941339098036177,"genus",2
"8223","Elaeocarpaceae","Elaeocarpus","angustifolius",0.402875,0.0708232617216773,"species",8
"8224","Elaeocarpaceae","Elaeocarpus","apiculatus",0.56,0.0708232617216773,"species",1
"8225","Elaeocarpaceae","Elaeocarpus","arnhemicus",0.65,0.0708232617216773,"species",2
"8226","Elaeocarpaceae","Elaeocarpus","cassinoides",0.855,0.0941339098036177,"genus",2
"8227","Elaeocarpaceae","Elaeocarpus","chelonimorphus",0.855,0.0941339098036177,"genus",2
"8228","Elaeocarpaceae","Elaeocarpus","chinensis",0.442,0.0708232617216773,"species",1
"8229","Elaeocarpaceae","Elaeocarpus","decipiens",0.855,0.0941339098036177,"genus",2
"8230","Elaeocarpaceae","Elaeocarpus","dentatus",0.524,0.0708232617216773,"species",1
"8231","Elaeocarpaceae","Elaeocarpus","dubius",0.524,0.0708232617216773,"species",2
"8232","Elaeocarpaceae","Elaeocarpus","duclouxii",0.855,0.0941339098036177,"genus",2
"8233","Elaeocarpaceae","Elaeocarpus","eumundi",0.702,0.0708232617216773,"species",1
"8234","Elaeocarpaceae","Elaeocarpus","ferrugineus",0.517,0.0708232617216773,"species",1
"8235","Elaeocarpaceae","Elaeocarpus","floribundus",0.58,0.0708232617216773,"species",2
"8236","Elaeocarpaceae","Elaeocarpus","floridanus",0.855,0.0941339098036177,"genus",2
"8237","Elaeocarpaceae","Elaeocarpus","ganitrus",0.855,0.0941339098036177,"genus",2
"8238","Elaeocarpaceae","Elaeocarpus","glaber",0.45,0.0708232617216773,"species",1
"8239","Elaeocarpaceae","Elaeocarpus","glabripetalus",0.855,0.0941339098036177,"genus",2
"8240","Elaeocarpaceae","Elaeocarpus","grandis",0.855,0.0941339098036177,"genus",2
"8241","Elaeocarpaceae","Elaeocarpus","guillaumii",0.855,0.0941339098036177,"genus",2
"8242","Elaeocarpaceae","Elaeocarpus","hookerianus",0.519,0.0708232617216773,"species",1
"8243","Elaeocarpaceae","Elaeocarpus","hortensis",0.855,0.0941339098036177,"genus",2
"8244","Elaeocarpaceae","Elaeocarpus","japonicus",0.855,0.0941339098036177,"genus",2
"8245","Elaeocarpaceae","Elaeocarpus","joga",0.855,0.0941339098036177,"genus",2
"8246","Elaeocarpaceae","Elaeocarpus","largiflorens",0.394,0.0708232617216773,"species",3
"8247","Elaeocarpaceae","Elaeocarpus","leratii",0.855,0.0941339098036177,"genus",2
"8248","Elaeocarpaceae","Elaeocarpus","limitaneus",0.855,0.0941339098036177,"genus",2
"8249","Elaeocarpaceae","Elaeocarpus","moratii",0.855,0.0941339098036177,"genus",2
"8250","Elaeocarpaceae","Elaeocarpus","obovatus",0.607,0.0708232617216773,"species",1
"8251","Elaeocarpaceae","Elaeocarpus","obtusus",0.445,0.0708232617216773,"species",2
"8252","Elaeocarpaceae","Elaeocarpus","ovigerus",0.855,0.0941339098036177,"genus",2
"8253","Elaeocarpaceae","Elaeocarpus","palembanicus",0.53,0.0708232617216773,"species",1
"8254","Elaeocarpaceae","Elaeocarpus","pedunculatus",0.855,0.0941339098036177,"genus",2
"8255","Elaeocarpaceae","Elaeocarpus","persicifolius",0.855,0.0941339098036177,"genus",2
"8256","Elaeocarpaceae","Elaeocarpus","petiolatus",0.455,0.0708232617216773,"species",2
"8257","Elaeocarpaceae","Elaeocarpus","polyandrus",0.855,0.0941339098036177,"genus",2
"8258","Elaeocarpaceae","Elaeocarpus","reticulatus",0.633,0.0708232617216773,"species",2
"8259","Elaeocarpaceae","Elaeocarpus","robustus",0.5165,0.0708232617216773,"species",2
"8260","Elaeocarpaceae","Elaeocarpus","rugosus",0.855,0.0941339098036177,"genus",2
"8261","Elaeocarpaceae","Elaeocarpus","sericopetalus",0.65,0.0708232617216773,"species",1
"8262","Elaeocarpaceae","Elaeocarpus","serratus",0.855,0.0941339098036177,"genus",2
"8263","Elaeocarpaceae","Elaeocarpus","sikkimensis",0.855,0.0941339098036177,"genus",2
"8264","Elaeocarpaceae","Elaeocarpus","speciosus",0.855,0.0941339098036177,"genus",2
"8265","Elaeocarpaceae","Elaeocarpus","sphaericus",0.327,0.0708232617216773,"species",1
"8284","Elaeocarpaceae","Elaeocarpus",NA,0.855,0.0941339098036177,"genus",2
"8290","Elaeocarpaceae","Elaeocarpus",NA,0.855,0.0941339098036177,"genus",2
"8289","Elaeocarpaceae","Elaeocarpus",NA,0.855,0.0941339098036177,"genus",2
"8291","Elaeocarpaceae","Elaeocarpus",NA,0.855,0.0941339098036177,"genus",2
"8280","Elaeocarpaceae","Elaeocarpus",NA,0.855,0.0941339098036177,"genus",2
"8283","Elaeocarpaceae","Elaeocarpus",NA,0.855,0.0941339098036177,"genus",2
"8288","Elaeocarpaceae","Elaeocarpus",NA,0.855,0.0941339098036177,"genus",2
"8276","Elaeocarpaceae","Elaeocarpus",NA,0.855,0.0941339098036177,"genus",2
"8287","Elaeocarpaceae","Elaeocarpus",NA,0.855,0.0941339098036177,"genus",2
"8279","Elaeocarpaceae","Elaeocarpus",NA,0.855,0.0941339098036177,"genus",2
"8286","Elaeocarpaceae","Elaeocarpus",NA,0.855,0.0941339098036177,"genus",2
"8285","Elaeocarpaceae","Elaeocarpus",NA,0.855,0.0941339098036177,"genus",2
"8278","Elaeocarpaceae","Elaeocarpus",NA,0.855,0.0941339098036177,"genus",2
"8281","Elaeocarpaceae","Elaeocarpus",NA,0.855,0.0941339098036177,"genus",2
"8277","Elaeocarpaceae","Elaeocarpus",NA,0.855,0.0941339098036177,"genus",2
"8282","Elaeocarpaceae","Elaeocarpus",NA,0.855,0.0941339098036177,"genus",2
"8266","Elaeocarpaceae","Elaeocarpus","stellaris",0.855,0.0941339098036177,"genus",2
"8267","Elaeocarpaceae","Elaeocarpus","stipularis",0.445,0.0708232617216773,"species",2
"8268","Elaeocarpaceae","Elaeocarpus","subserratus",0.855,0.0941339098036177,"genus",2
"8269","Elaeocarpaceae","Elaeocarpus","sylvestris",0.475,0.0708232617216773,"species",2
"8270","Elaeocarpaceae","Elaeocarpus","symingtonii",0.855,0.0941339098036177,"genus",2
"8271","Elaeocarpaceae","Elaeocarpus","toninensis",0.855,0.0941339098036177,"genus",2
"8272","Elaeocarpaceae","Elaeocarpus","ulianus",0.855,0.0941339098036177,"genus",2
"8273","Elaeocarpaceae","Elaeocarpus","vieillardii",0.855,0.0941339098036177,"genus",2
"8274","Elaeocarpaceae","Elaeocarpus","vitiensis",0.855,0.0941339098036177,"genus",2
"8275","Elaeocarpaceae","Elaeocarpus","yateensis",0.855,0.0941339098036177,"genus",2
"8293","Celastraceae","Elaeodendron","orientale",0.735827777777778,0.0941339098036177,"genus",15
"8295","Celastraceae","Elaeodendron",NA,0.737,0.0708232617216773,"species",2
"8294","Celastraceae","Elaeodendron","trichotomum",0.735827777777778,0.0941339098036177,"genus",15
"8296",NA,"Elaeoluma","glabrescens",0.614603918662284,0.137644142710672,"dataset",22967
"8297",NA,"Elaeoluma","nuda",0.614603918662284,0.137644142710672,"dataset",22967
"8298",NA,"Elaeoluma","schomburgkiana",0.614603918662284,0.137644142710672,"dataset",22967
"8299",NA,"Elaeoluma",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8300",NA,"Elaeoluma",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8301",NA,"Elaeophorbia","grandifolia",0.614603918662284,0.137644142710672,"dataset",22967
"8302","Euphorbiaceae","Elateriospermum","tapos",0.785,0.0708232617216773,"species",4
"8303",NA,"Elatostema","platyphyllum",0.614603918662284,0.137644142710672,"dataset",22967
"8304","Sapindaceae","Elattostachys","apetala",0.391636842105263,0.0941339098036177,"genus",2
"8305","Sapindaceae","Elattostachys","falcata",0.391636842105263,0.0941339098036177,"genus",2
"8306","Sapindaceae","Elattostachys",NA,0.391636842105263,0.0941339098036177,"genus",2
"8307","Sapindaceae","Elattostachys",NA,0.391636842105263,0.0941339098036177,"genus",2
"8292","Elaeocarpaceae","Elaeocarpus",NA,0.855,0.0941339098036177,"genus",2
"8308","Achariaceae","Eleutherandra",NA,0.97,0.0941339098036177,"genus",1
"8309","Araliaceae","Eleutherococcus","senticosus",0.672809178743961,0.0941339098036177,"genus",6
"8310","Fabaceae","Elizabetha","speciosa",0.626,0.0941339098036177,"genus",2
"8311",NA,"Ellipanthus","madagascariensis",0.614603918662284,0.137644142710672,"dataset",22967
"8312",NA,"Ellipeia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8313","Ochnaceae","Elvasia","elvasioides",0.73,0.0708232617216773,"species",2
"8314","Ochnaceae","Elvasia","tricarpellata",0.74075,0.0941339098036177,"genus",2
"8315",NA,"Embelia","laeta",0.614603918662284,0.137644142710672,"dataset",22967
"8316",NA,"Embelia","nigropunctata",0.614603918662284,0.137644142710672,"dataset",22967
"8317",NA,"Embelia","ribes",0.614603918662284,0.137644142710672,"dataset",22967
"8318",NA,"Embelia","rudis",0.614603918662284,0.137644142710672,"dataset",22967
"8319",NA,"Embelia","schimperi",0.614603918662284,0.137644142710672,"dataset",22967
"8322",NA,"Embelia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8323",NA,"Embelia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8320",NA,"Embelia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8321",NA,"Embelia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8324","Proteaceae","Embothrium","coccineum",0.49,0.0708232617216773,"species",1
"8325","Rhamnaceae","Emmenosperma","micropetalum",0.62580119047619,0.0941339098036177,"genus",14
"8326","Icacinaceae","Emmotum","fagifolium",0.7265,0.0708232617216773,"species",2
"8327","Icacinaceae","Emmotum","floribundum",0.7675,0.0941339098036177,"genus",3
"8328","Icacinaceae","Emmotum","nitens",0.93,0.0708232617216773,"species",1
"8329",NA,"Empogona","africana",0.614603918662284,0.137644142710672,"dataset",22967
"8330",NA,"Enantia","chlorantha",0.614603918662284,0.137644142710672,"dataset",22967
"8331",NA,"Enantia","polycarpa",0.614603918662284,0.137644142710672,"dataset",22967
"8332",NA,"Enantia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8333",NA,"Enantia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8335",NA,"Enantia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8334",NA,"Enantia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8336",NA,"Encliandra",NA,0.614603918662284,0.137644142710672,"dataset",22967
"8337","Lauraceae","Endiandra","aneityensis",0.7765,0.0941339098036177,"genus",18
"8338","Lauraceae","Endiandra","baillonii",0.7765,0.0941339098036177,"genus",18
"8339","Lauraceae","Endiandra","cowleyana",0.652,0.0708232617216773,"species",2
"8340","Lauraceae","Endiandra","discolor",0.6105,0.0708232617216773,"species",2
"8341","Lauraceae","Endiandra","elaeocarpa",0.7765,0.0941339098036177,"genus",18
"8342","Lauraceae","Endiandra","hypotephra",0.633,0.0708232617216773,"species",1
"8343","Lauraceae","Endiandra","luteola",0.7765,0.0941339098036177,"genus",18
"8344","Lauraceae","Endiandra","maingayi",0.74,0.0708232617216773,"species",1
"8345","Lauraceae","Endiandra","monticola",0.7765,0.0941339098036177,"genus",18
"8346","Lauraceae","Endiandra","muelleri",0.663,0.0708232617216773,"species",2
"8347","Lauraceae","Endiandra","polyneura",0.7765,0.0941339098036177,"genus",18
"8348","Lauraceae","Endiandra","praeclara",0.7765,0.0941339098036177,"genus",18
"8349","Lauraceae","Endiandra","pubens",0.65,0.0708232617216773,"species",1
"8350","Lauraceae","Endiandra","reticulata",0.7765,0.0941339098036177,"genus",18
"8351","Lauraceae","Endiandra","rubescens",0.6,0.0708232617216773,"species",1
