"","ID","LAT","LON","Ecoregion_WWF","Equations","DBH5","DBH6","DBH7","DBH8","DBH9","DBH10","DBH11","DBH12","DBH13","DBH14","DBH15","DBH16","DBH17","DBH18","DBH19","DBH20","DBH21","DBH22","DBH23","DBH24","DBH25","DBH30","DBH35","DBH40","DBH45","DBH50","DBH55","DBH60","DBH65","DBH70","DBH75","DBH80","DBH85","DBH90","DBH95","DBH100","DBH110","DBH120","DBH130","DBH140","DBH150","DBH160","DBH170","DBH180","DBH190","DBH200","DBH210","DBH220","DBH230","DBH240","DBH250","DBH260","DBH270","DBH280","DBH290","DBH300"
"sud_biomass143",40143,-3.34,103.94,"Tropical and subtropical moist broadleaf forests","0.153108*((DBH)^2.40)",7.28661618122277,11.2865415417474,16.3392899451458,22.5119881903214,29.8661956742304,38.4589907755569,48.3437491630836,59.5707233984104,72.1874879401439,86.2392893561274,101.769327626855,118.81898601742,137.428021697519,157.634725827353,179.476059494732,202.987770274756,228.204493040648,255.159837828437,283.886466950517,314.416163098666,346.779889832389,537.141731510696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass144",40147,22.001,-159.4302,"Tropical and subtropical moist broadleaf forests","log Biomass=-3.06+0*(DBH)+2.756*(LOG((DBH)^(1)))",3.95749356469608,6.54099370895716,10.0034333672896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass146",40211,41.312521,-101.879768,"Temperate grasslands, savannas, and shrublands","Biomass=0+0*(DBH^2)+2.37722*((DBH^2)^(1.21022))",5.55484436681239,8.63625288475983,12.5419781043246,17.3273467473478,23.0432471475172,29.736985308075,37.4528998388208,46.2328209742977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass147",40216,32.4108,-110.7522,"Temperate coniferous forests","log10 Biomass=2.7593+1.6563*(log10((DBH)^(1)))",8.26045592285307,11.172539943695,14.4223451154082,17.9923522678023,21.8681411480205,26.0375429893874,30.4900898679473,35.2166383794626,40.2091020391283,45.4602547919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass148",40289,0.29,101.71,"Tropical and subtropical moist broadleaf forests","0.5*((DBH)^2.32)",NA,NA,NA,NA,NA,NA,NA,159.46687923267,192.007671844093,228.027406151018,267.609622465056,310.833890405132,357.776245221431,408.509552254724,463.103814857298,521.626437169407,584.142450374575,650.714709064323,721.404062883033,796.269507536585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass149",40311,45.375,127.534,"Temperate broadleaf and mixed forests","2.136+2.408*(Log10(DBH))",3.81911977044113,4.00978821092381,4.17099608035433,4.3106406886766,4.43381596272989,4.544,4.64367358586101,4.73466844048268,4.81837559235486,4.8958763099132,4.96802775180608,5.03552091823547,5.09892100267888,5.15869619228876,5.21523867109441,5.26888022955887,5.31990406171928,5.36855381541987,5.41504062913036,5.45954867004155,5.50223954088227,5.69290798136495,5.85411585079546,5.99376045911773,6.11693573317103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass150",40363,12.925,-85.833333,NA,"(10^-0.755*(DBH)^2.072)",NA,7.19994851304181,9.90930370118887,13.0677992170972,16.6797861987906,20.7491351745491,25.2793349108853,30.2735632949435,35.734739949413,41.6655663944491,48.0685574201515,54.9460660736406,62.3003038927006,70.1333575261748,78.4472025576564,87.2437151299393,96.5246818157198,106.291808072311,116.54672554029,127.290998388786,138.526128867403,202.113461355961,278.169165660961,366.83291933103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass151",40377,-7.55,112.25,"Tropical and subtropical moist broadleaf forests","0.3196*((DBH)^1.983)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.0211385276243,98.5852968004326,109.742578806851,121.492439361563,133.83436173896,146.767854868861,160.292450926523,174.407703246351,189.113184503893,271.48023643488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass152",40399,1.22,102.09,"Tropical and subtropical moist broadleaf forests","0.066*((DBH)^2.59)",NA,NA,NA,NA,19.5448361959994,25.6769795696225,32.8663132418491,41.1740286903864,50.6590706151676,61.3783978529107,73.3871963604859,86.7390558608913,101.486118354655,117.679204450841,135.367921935875,154.600759922059,175.425171146398,197.887644426747,222.033768863193,247.908291056056,275.555166369463,441.863354492955,658.688635319834,930.849164079833,1262.88657405176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass153",40407,-12.4,132.5,"Tropical and subtropical grasslands, savannas, and shrublands","0.2068*DBH^2.3191",8.64036067190431,13.1874582946319,18.8546032877331,25.6984259504642,33.7702548481269,43.1171984213584,53.7829117257673,65.8081621305415,79.2312600493982,94.0883953787555,110.413905886568,128.24049514805,147.599412211703,168.520601664376,191.032830409603,215.163795853102,240.940219047766,268.387925529412,297.531915973114,328.396428352118,361.004992942896,550.9883752965,787.768726942392,1073.71213207077,1410.96316184691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass154",40410,-3.34,103.94,"Tropical and subtropical moist broadleaf forests","0.206284*((DBH)^2.4511)",NA,16.6644917985194,24.3156201285548,33.7310151152187,45.0204010022058,58.2861734169367,73.6246349914069,91.1269209441796,110.879713460267,132.965806575654,157.464561886474,184.452282429912,214.002523872209,246.186356752131,281.072589885109,318.727962503833,359.217310914308,402.603714143992,448.948622097616,498.311969015734,550.752274482947,861.068003514722,1256.40810001642,1742.90930638321,2326.24116457279,3011.69454090965,3804.24547163109,4708.60298847038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass155",40441,-6.1167,37.65,"Tropical and subtropical grasslands, savannas, and shrublands","Biomass=53.9*(DBH)-963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.19999999999993,61.0999999999999,115,168.9,222.8,276.7,330.6,384.5,654,923.5,1193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass156",40445,1.05,116.3166667,"Tropical and subtropical moist broadleaf forests","(-2.51)+(2.44*(log((DBH))))",4.12484525993175,6.43590909720271,9.37475805160798,12.9855520895808,17.3090237350883,22.3831317187017,28.2435317176256,34.9239285293001,42.4563475751324,50.8713493663451,60.1982023569924,70.4650246360898,81.6989017658513,93.9259860116612,107.171580816443,121.460213405688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass157",40489,50.1365,9.574,"Temperate broadleaf and mixed forests","Biomass=-142.60881+13.63896*(DBH)^2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7713.43215,8381.74119,12132.45519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass158",40505,-3.34,103.94,"Tropical and subtropical moist broadleaf forests","0.070*((DBH)^2.58)",NA,NA,NA,NA,20.2788682832964,26.6132577424393,34.0322895600922,42.5976513667795,52.3687115581324,63.402790424197,75.7553812833838,89.4803337452676,104.630007673492,121.25540406581,139.406277461375,159.131233360053,180.47781333272,203.492569912922,228.221132922927,254.708268556973,282.99793229181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass159",40516,19.471389,-98.793889,NA,"(0.0406*(DBH)^2.7339)",NA,NA,NA,NA,NA,22.000169840736,28.548907635859,36.2159300071177,45.0750030155295,55.1982704884215,66.6564110915041,79.5187700743531,93.8534711916882,109.727512837002,127.206851413444,146.356474251114,167.240463862399,189.922054945611,214.463685261316,240.927041288221,269.373099397643,443.432818210417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass160",40520,19.471389,-98.793889,NA,"(0.0402*(DBH)^2.757)",NA,NA,NA,NA,NA,NA,NA,37.9777077758003,47.355221834365,58.0899559903162,70.260244100804,83.9430694021679,99.2141758907539,116.148164141354,134.818574525938,155.297960097666,177.657950899989,201.969311087851,228.301989968216,256.725167853988,287.30729746074,474.951597045432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass161",40567,35.068,-83.4171,"Temperate broadleaf and mixed forests","log10 Biomass=-1.247+2.663*(LOG10((DBH)^(1)))",4.11487949694977,6.68677607296324,10.08082511531,14.3856216975501,19.6855613078066,26.0615354999889,33.5914476552017,42.3506088416896,52.4120500647084,63.8467740808883,76.7239622297177,91.1111469577719,107.07435763295,124.678245193063,143.986189763488,165.060394385949,187.961967285983,212.750994582222,239.486604949146,268.227027448068,299.029643513021,485.93021176727,732.57686957365,1045.40785000395,1430.55620087798,1893.90033796627,2441.10152554096,3077.63264364785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass162",40620,48.6546,-123.6466,"Temperate coniferous forests","log Biomass=log(95.64)+(2.43*log((DBH)))",NA,7.43955751906288,10.8200135509123,14.9674644682841,19.9273186449333,25.741838864757,32.4506792945747,40.0912867468205,48.699209710165,58.308342231723,68.9511203119454,80.658682768866,93.4610049239882,107.387011101424,122.464670337826,138.721078595468,156.182529986774,174.874578951005,194.822094905465,216.049310580268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass163",40630,-3.57,102.35,"Tropical and subtropical moist broadleaf forests","0.0124*((DBH)^2.444)",NA,0.989061600578386,1.44158845289959,1.99789938578691,2.66434449867932,3.44684445202152,4.35096317594389,5.38196229064327,6.54484307832624,7.8443796499584,9.28514568574543,10.8715363618571,12.607786591066,14.497986387086,16.5460939475222,18.755946901229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass164",40671,-3.5833,39.8333,"Tropical and subtropical moist broadleaf forests","Biomass=0.8069*(DBH)^2.5154",46.2390459142571,73.1444486598293,107.790211808908,150.81768448424,202.824924837677,264.374592595532,335.999689235807,418.207889732966,511.4849080261,616.297174159026,733.094005828897,862.309398979799,1004.36352510081,1159.66399850925,1328.60696033634,1511.57801438335,1708.9530417792,1921.0989153769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass165",40722,5.4091,-2.6461,"Tropical and subtropical moist broadleaf forests","Biomass=0.5158*(DBH)^(2.181)",NA,NA,NA,48.09728914871,62.1848012899967,78.2494579535526,96.3293842287057,116.459691526257,138.672961096907,162.999616876974,189.468219449785,218.105702181808,248.937563954504,281.988028648694,317.280178709796,354.836068193735,394.676819346264,436.822705807455,481.293224834523,528.107160419712,577.282638792425,859.177300335245,1202.52397158774,1609.06718824718,2080.35681707622,2617.79068050795,3222.64423151223,3896.09210217443,4639.22427952671,5453.05857888739,6338.55047817062,7296.60101768485,8328.06324786646,9433.74756473754,10614.4261782543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass166",40820,57.575924,-103.345058,"Boreal forest/taigas","Biomass=-95.54713+(21.16062*(DBH))-1.04327*((DBH)^(2))+0.02434*((DBH)^(3))",NA,-0.883689999999983,9.80560000000002,19.43063,28.13744,36.07207,43.38056,50.20895,56.7032800000001,63.0095900000001,69.2739200000001,75.6423100000001,82.2608000000001,89.2754300000001,96.8322400000001,105.07727,114.15656,124.21615,135.40208,147.86039,161.73712,257.50847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass167",40871,40.2301,15.1064,"Mediterranean scrub","log Biomass=-1.762+2.2644*LOG((DBH))",6.56932579766964,9.92701811195134,14.0738566989307,19.0427685718871,24.8633624637582,31.5626255413603,39.1654137767069,47.6948114707552,57.1724034636007,67.6184866746434,79.0522380731765,91.4918504907254,104.954644141747,119.457159427394,135.01523506771,151.644074558993,169.358303216794,188.172017537194,208.098828223493,229.151897939242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass168",40997,-7.09,107.67,"Tropical and subtropical moist broadleaf forests","0.2644*((DBH)^2.0075)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass169",41024,35.068,-83.4171,"Temperate broadleaf and mixed forests","log10 Biomass=-1.259+2.644*(LOG10((DBH)^(1)))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.563052817081,195.148657562549,219.486795786838,245.628368214104,273.623493159207,443.106986337357,666.063920391341,948.083562623549,1294.47565286084,1710.31731100342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass170",41132,39.3699,-115.0054,"Deserts and xeric shrublands","log Biomass=-0.86896+0*(DBH)+1.652882*(LOG((DBH)^(1)))",5.99694969373799,8.10601983387009,10.4583411792512,13.0411728416049,15.8440328617097,18.8580797060456,22.0757105571977,25.4902868846022,29.0959393690925,32.8874247114795,36.8600177022605,41.0094280370743,45.3317349753795,49.8233351670969,54.4809003941143,59.3013429095318,64.2817866899923,69.4195433538373,74.7120918066094,80.1570608974328,85.7522145320993,115.910452362359,149.547013440767,186.479711916082,226.558663053264,269.657439065205,315.667324944556,364.493394316052,416.051719993031,470.26732643962,527.072646442534,586.40633162989,648.21231813569,712.439080557051,779.039027687088,847.968006890196,992.651244117427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass171",41135,44.8831,-68.6719,"Temperate broadleaf and mixed forests","log Biomass=7.2395+1.0216*(log((DBH)))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass172",41136,44.8831,-68.6719,"Temperate broadleaf and mixed forests","log Biomass=7.2433+1.5578*(log((DBH)))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass173",41140,44.8831,-68.6719,"Temperate broadleaf and mixed forests","log Biomass=7.227+1.6478*(log((DBH)))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass174",41209,24.456389,-99.898333,NA,"(0.35179*(DBH)^2)",NA,12.66444,17.23771,22.51456,28.49499,35.179,42.56659,50.65776,59.45251,68.95084,79.15275,90.05824,101.66731,113.97996,126.99619,140.716,155.13939,170.26636,186.09691,202.63104,219.86875,316.611,430.94275,562.864,712.37475,879.475,1064.16475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass175",41255,44.3333,-123.35,"Temperate broadleaf and mixed forests","log Biomass=-3.9371+0*(DBH)+2.8427*(LOG((DBH)^(1)))",NA,NA,NA,NA,NA,NA,17.8035324878813,22.7996260236036,28.6250308171622,35.3376253733466,42.9945905524124,51.6524671286797,61.3672050742457,72.1942062021635,84.1883614029812,97.4040834231419,111.895335925995,127.715659422084,144.918194539182,163.555703013631,183.680586715566,308.426571396525,478.036903934859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass176",41269,-2.216666667,113.9166667,"Tropical and subtropical moist broadleaf forests","0.09*((DBH)^2.58)",NA,9.15952042491212,13.6331261291029,19.2404256636296,26.0728306499526,34.2170456688505,43.7558008629757,54.768408900145,67.3312005747416,81.517873402539,97.3997759357791,115.046143386773,134.524295580203,155.89980522747,179.236642450339,204.597300034354,232.042902856354,261.633304173757,293.427170900906,327.482059573251,363.854484375184,582.391927499243,866.838244344511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass177",41304,59.2666,10.3166,"Temperate broadleaf and mixed forests","Biomass=209.69901*(DBH)^2+48.8075*((DBH)^2-49)",NA,NA,NA,14.15284914,18.54745981,23.4590835,28.88772021,34.83336994,41.29603269,48.27570846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass178",41305,59.2666,10.3166,"Temperate broadleaf and mixed forests","Biomass=209.69901*(DBH)^2",5.24247525,7.54916436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass179",41331,-2.216666667,113.9166667,"Tropical and subtropical moist broadleaf forests","0.217*((DBH)^2.38)",NA,15.4333323903106,22.273736062216,30.6065164985887,40.5095021920317,52.0546743427229,65.3091940732949,80.3361656338356,97.1952211677369,115.942980059312,136.633417272599,159.31816387555,184.046755887294,210.86684298243,239.824365488747,270.963705974339,304.327820206357,339.958351171036,377.895729041512,418.179259380105,460.847201406991,711.227138995584,1026.45917120391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass180",41334,57.0557,-4.0792,"Temperate grasslands, savannas, and shrublands","Biomass=0.2179*(DBH)^2.0513",NA,8.59961265557703,11.7979578357307,15.5154980319831,19.7558122355189,24.522075783321,29.817144177642,35.6436130482732,42.0038625667299,48.9000912830546,56.3343425109126,64.3085253083577,72.8244314418202,81.8837493012558,91.4880754586615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass181",41335,17.410833,106.394722,"Tropical and subtropical moist broadleaf forests","biomass=0.2184*(DBH)^(1.8517)",4.30066278704087,6.0277510083185,8.0190085167394,10.2684374734369,12.7709583567482,15.5221770938946,18.5182298006117,21.7556742442016,25.2314110889511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass183",41376,-7.09,107.67,"Tropical and subtropical moist broadleaf forests","0.03185*((DBH)^2.7808)",NA,NA,NA,NA,NA,19.2269074884292,25.061912856837,31.9224816270043,39.8807310538175,49.0074694981191,59.3723186799788,71.043816595557,84.0895052447177,98.5760062222628,114.569086467894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass184",41381,-2.216666667,113.9166667,"Tropical and subtropical moist broadleaf forests","(-1.21)+(2.29*(log((DBH))))",NA,18.0497021730052,25.6908331457296,34.8802626964321,45.6792561872958,58.1438354958907,72.3257466760213,88.2731715082488,106.031267665064,125.642589485742,147.147422814599,170.584056276552,195.989004445446,223.39719387841,252.842119993162,284.355980707111,317.969791309796,353.713484001028,391.615994767101,431.70533970242,474.00868245749,719.633463566852,1024.28190013184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass185",41455,-7.09,107.67,"Tropical and subtropical moist broadleaf forests","(-0.686)+(2.26*(log((DBH))))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.931290457671,390.892307209528,438.936580125254,490.105517253111,544.439020621877,601.975609074147,662.752526021577,726.805834541327,1097.40774540147,1554.77577638606,2102.46882951301,2743.68511123741,3481.33803702412,4318.10962483517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass186",41476,-7.09,107.67,"Tropical and subtropical moist broadleaf forests","(-1.02)+(2.64*(log((DBH))))",25.2522709130062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass187",41485,43.5814,-90.6501,"Temperate broadleaf and mixed forests","log Biomass=-2.972-0.017*(DBH)+2.873*(LOG((DBH)^(1)))",4.79184312020324,7.95439777601749,12.1776202112395,17.5707493245968,24.2308402106195,32.2438385466526,41.6854905055764,52.6221326912362,65.1113905520746,79.2028044554606,94.9383969177862,112.353190826155,131.47568603809,152.328300050415,174.927777221122,199.285570146488,225.408196137889,253.297571242267,282.951323862742,314.363089731263,347.522789742185,538.959310596746,770.866325660254,1039.14202081787,1338.81655272156,1664.43681275126,2010.35829457102,2370.96405875451,2740.82603454517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass190",41504,45.9232,-67.6283,"Temperate broadleaf and mixed forests","log Biomass=-2.0274+0*(DBH)+2.3199*(LOG((DBH)^(1)))",5.50873499353436,8.40900194930232,12.0241479242791,16.3904104072523,21.5406381369939,27.5049821467707,34.3113856886105,41.9859457314948,50.5531882338648,60.0362831712905,70.4572160834403,81.8369273814852,94.1954271996599,107.55189132958,121.924742271807,137.331718403973,153.789933535473,171.315928594107,189.925716805794,209.634823442309,230.458320995748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass191",41555,36.0109,-118.3906,"Temperate coniferous forests","log Biomass=2.61856+0*(DBH)+2.9121*(log((DBH)^(1)))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430.235963662412,634.724203496016,894.429922721558,1215.61684113938,1604.48753177326,2067.19009209241,2609.82354220586,3238.44227997376,3959.05981833222,4777.65196388149,5700.15955219086,6732.49082563439,7880.52351885308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
