"","family","genus","species","meanWD","sdWD","levelWD","nInd"
"16281","Urticaceae","Myrianthus",NA,0.4495,0.0941339098036177,"genus",2
"16276","Urticaceae","Myrianthus","holstii",0.469,0.0708232617216773,"species",1
"16277","Urticaceae","Myrianthus","libericus",0.43,0.0708232617216773,"species",1
"16278","Urticaceae","Myrianthus","preussii",0.4495,0.0941339098036177,"genus",2
"16279","Urticaceae","Myrianthus","serratus",0.4495,0.0941339098036177,"genus",2
"16282","Urticaceae","Myrianthus",NA,0.4495,0.0941339098036177,"genus",2
"16283","Myricaceae","Myrica","cerifera",0.6,0.0941339098036177,"genus",5
"16284","Myricaceae","Myrica","esculenta",0.6,0.0941339098036177,"genus",5
"16285","Myricaceae","Myrica","faya",0.66,0.0708232617216773,"species",1
"16286","Myricaceae","Myrica","javanica",0.6,0.0941339098036177,"genus",5
"16287","Myricaceae","Myrica","pubescens",0.498,0.0708232617216773,"species",2
"16288","Myricaceae","Myrica","rubra",0.696,0.0708232617216773,"species",1
"16289","Myricaceae","Myrica","salicifolia",0.6,0.0941339098036177,"genus",5
"16292","Myricaceae","Myrica",NA,0.6,0.0941339098036177,"genus",5
"16290","Myricaceae","Myrica",NA,0.6,0.0941339098036177,"genus",5
"16293","Myricaceae","Myrica",NA,0.6,0.0941339098036177,"genus",5
"16291","Myricaceae","Myrica",NA,0.6,0.0941339098036177,"genus",5
"16295",NA,"Myriocarpa","longipes",0.611246215561075,0.124033048371268,"dataset",20776
"16298",NA,"Myriocarpa",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16301",NA,"Myriocarpa",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16299",NA,"Myriocarpa",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16300",NA,"Myriocarpa",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16302",NA,"Myriocarpa",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16296",NA,"Myriocarpa","stipitata",0.611246215561075,0.124033048371268,"dataset",20776
"16297",NA,"Myriocarpa","yzabalensis",0.611246215561075,0.124033048371268,"dataset",20776
"16303","Myristicaceae","Myristica","castaneifolia",0.495,0.0708232617216773,"species",2
"16304","Myristicaceae","Myristica","chartacea",0.49,0.0708232617216773,"species",1
"16305","Myristicaceae","Myristica","cinnamomea",0.57,0.0708232617216773,"species",1
"16306","Myristicaceae","Myristica","elliptica",0.4,0.0708232617216773,"species",1
"16307","Myristicaceae","Myristica","fatua",0.459597701149425,0.0941339098036177,"genus",29
"16308","Myristicaceae","Myristica","gigantea",0.57,0.0708232617216773,"species",1
"16309","Myristicaceae","Myristica","gillespieana",0.49,0.0708232617216773,"species",1
"16310","Myristicaceae","Myristica","globosa",0.481333333333333,0.0708232617216773,"species",3
"16311","Myristicaceae","Myristica","grandifolia",0.459597701149425,0.0941339098036177,"genus",29
"16312","Myristicaceae","Myristica","hypargyraea",0.459597701149425,0.0941339098036177,"genus",29
"16313","Myristicaceae","Myristica","iners",0.47,0.0708232617216773,"species",3
"16314","Myristicaceae","Myristica","inutilis",0.459597701149425,0.0941339098036177,"genus",29
"16315","Myristicaceae","Myristica","kajewskii",0.459597701149425,0.0941339098036177,"genus",29
"16316","Myristicaceae","Myristica","macrantha",0.459597701149425,0.0941339098036177,"genus",29
"16317","Myristicaceae","Myristica","maingayi",0.459597701149425,0.0941339098036177,"genus",29
"16318","Myristicaceae","Myristica","maxima",0.41,0.0708232617216773,"species",1
"16319","Myristicaceae","Myristica","philippensis",0.36,0.0708232617216773,"species",1
"16334","Myristicaceae","Myristica",NA,0.459597701149425,0.0941339098036177,"genus",29
"16327","Myristicaceae","Myristica",NA,0.459597701149425,0.0941339098036177,"genus",29
"16325","Myristicaceae","Myristica",NA,0.459597701149425,0.0941339098036177,"genus",29
"16324","Myristicaceae","Myristica",NA,0.459597701149425,0.0941339098036177,"genus",29
"16328","Myristicaceae","Myristica",NA,0.459597701149425,0.0941339098036177,"genus",29
"16331","Myristicaceae","Myristica",NA,0.459597701149425,0.0941339098036177,"genus",29
"16339","Myristicaceae","Myristica",NA,0.459597701149425,0.0941339098036177,"genus",29
"16323","Myristicaceae","Myristica",NA,0.459597701149425,0.0941339098036177,"genus",29
"16333","Myristicaceae","Myristica",NA,0.459597701149425,0.0941339098036177,"genus",29
"16322","Myristicaceae","Myristica",NA,0.459597701149425,0.0941339098036177,"genus",29
"16329","Myristicaceae","Myristica",NA,0.459597701149425,0.0941339098036177,"genus",29
"16337","Myristicaceae","Myristica",NA,0.459597701149425,0.0941339098036177,"genus",29
"16330","Myristicaceae","Myristica",NA,0.459597701149425,0.0941339098036177,"genus",29
"16326","Myristicaceae","Myristica",NA,0.459597701149425,0.0941339098036177,"genus",29
"16336","Myristicaceae","Myristica",NA,0.459597701149425,0.0941339098036177,"genus",29
"16340","Myristicaceae","Myristica",NA,0.459597701149425,0.0941339098036177,"genus",29
"16321","Myristicaceae","Myristica",NA,0.459597701149425,0.0941339098036177,"genus",29
"16338","Myristicaceae","Myristica",NA,0.459597701149425,0.0941339098036177,"genus",29
"16335","Myristicaceae","Myristica",NA,0.459597701149425,0.0941339098036177,"genus",29
"16332","Myristicaceae","Myristica",NA,0.459597701149425,0.0941339098036177,"genus",29
"16320","Myristicaceae","Myristica","villosa",0.59,0.0708232617216773,"species",1
"16343",NA,"Myristicaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16341",NA,"Myristicaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16342",NA,"Myristicaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16344","Fabaceae","Myrocarpus","frondosus",0.818166666666667,0.0708232617216773,"species",6
"16345","Fabaceae","Myrocarpus",NA,0.904333333333333,0.0941339098036177,"genus",2
"16346","Fabaceae","Myrospermum","frutescens",0.83,0.0708232617216773,"species",1
"16347","Fabaceae","Myroxylon","balsamiferum",0.800380952380952,0.0941339098036177,"genus",2
"16348","Fabaceae","Myroxylon","balsamum",0.776428571428571,0.0708232617216773,"species",7
"16349","Fabaceae","Myroxylon","peruiferum",0.824333333333333,0.0708232617216773,"species",6
"16353","Fabaceae","Myroxylon",NA,0.800380952380952,0.0941339098036177,"genus",2
"16355","Fabaceae","Myroxylon",NA,0.800380952380952,0.0941339098036177,"genus",2
"16352","Fabaceae","Myroxylon",NA,0.800380952380952,0.0941339098036177,"genus",2
"16351","Fabaceae","Myroxylon",NA,0.800380952380952,0.0941339098036177,"genus",2
"16354","Fabaceae","Myroxylon",NA,0.800380952380952,0.0941339098036177,"genus",2
"16350","Fabaceae","Myroxylon",NA,0.800380952380952,0.0941339098036177,"genus",2
"16356",NA,"Myrrhinium","atropurpureum",0.611246215561075,0.124033048371268,"dataset",20776
"16357",NA,"Myrrhinium","loranthoides",0.611246215561075,0.124033048371268,"dataset",20776
"16294",NA,"Myricaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16358","Primulaceae","Myrsine","acrantha",0.741037037037037,0.0941339098036177,"genus",9
"16359","Primulaceae","Myrsine","andina",0.741037037037037,0.0941339098036177,"genus",9
"16360","Primulaceae","Myrsine","arborea",0.741037037037037,0.0941339098036177,"genus",9
"16361","Primulaceae","Myrsine","asymmetrica",0.741037037037037,0.0941339098036177,"genus",9
"16362","Primulaceae","Myrsine","australis",0.753,0.0708232617216773,"species",1
"16363","Primulaceae","Myrsine","citrifolia",0.741037037037037,0.0941339098036177,"genus",9
"16364","Primulaceae","Myrsine","coriacea",0.647,0.0708232617216773,"species",2
"16365","Primulaceae","Myrsine","cubana",0.741037037037037,0.0941339098036177,"genus",9
"17392",NA,"No","suitable",0.611246215561075,0.124033048371268,"dataset",20776
"16366","Primulaceae","Myrsine","divaricata",0.646,0.0708232617216773,"species",1
"16367","Primulaceae","Myrsine","ferruginea",0.741037037037037,0.0941339098036177,"genus",9
"16399","Primulaceae","Myrsine",NA,0.741037037037037,0.0941339098036177,"genus",9
"16368","Primulaceae","Myrsine","gardneriana",0.741037037037037,0.0941339098036177,"genus",9
"16369","Primulaceae","Myrsine","guianensis",0.741037037037037,0.0941339098036177,"genus",9
"16370","Primulaceae","Myrsine","hermogenesii",0.741037037037037,0.0941339098036177,"genus",9
"16371","Primulaceae","Myrsine","laetevirens",0.741037037037037,0.0941339098036177,"genus",9
"16372","Primulaceae","Myrsine","lanceolata",0.741037037037037,0.0941339098036177,"genus",9
"16373","Primulaceae","Myrsine","lancifolia",0.741037037037037,0.0941339098036177,"genus",9
"17483",NA,"No","suitable",0.611246215561075,0.124033048371268,"dataset",20776
"16374","Primulaceae","Myrsine","lineata",0.741037037037037,0.0941339098036177,"genus",9
"16375","Primulaceae","Myrsine","loefgrenii",0.741037037037037,0.0941339098036177,"genus",9
"16376","Primulaceae","Myrsine","modesta",0.741037037037037,0.0941339098036177,"genus",9
"16377","Primulaceae","Myrsine","ovicarpa",0.741037037037037,0.0941339098036177,"genus",9
"16378","Primulaceae","Myrsine","palauensis",0.741037037037037,0.0941339098036177,"genus",9
"16379","Primulaceae","Myrsine","parvicarpa",0.741037037037037,0.0941339098036177,"genus",9
"16380","Primulaceae","Myrsine","parvifolia",0.741037037037037,0.0941339098036177,"genus",9
"16381","Primulaceae","Myrsine","parvula",0.741037037037037,0.0941339098036177,"genus",9
"16382","Primulaceae","Myrsine","pellucida",0.741037037037037,0.0941339098036177,"genus",9
"16383","Primulaceae","Myrsine","pellucidopunctata",0.741037037037037,0.0941339098036177,"genus",9
"16384","Primulaceae","Myrsine","reynelii",0.741037037037037,0.0941339098036177,"genus",9
"16385","Primulaceae","Myrsine","salicina",0.79,0.0708232617216773,"species",1
"16386","Primulaceae","Myrsine","sandwicensis",0.741037037037037,0.0941339098036177,"genus",9
"16410","Primulaceae","Myrsine",NA,0.741037037037037,0.0941339098036177,"genus",9
"16397","Primulaceae","Myrsine",NA,0.741037037037037,0.0941339098036177,"genus",9
"16405","Primulaceae","Myrsine",NA,0.741037037037037,0.0941339098036177,"genus",9
"16391","Primulaceae","Myrsine",NA,0.741037037037037,0.0941339098036177,"genus",9
"16398","Primulaceae","Myrsine",NA,0.741037037037037,0.0941339098036177,"genus",9
"16392","Primulaceae","Myrsine",NA,0.741037037037037,0.0941339098036177,"genus",9
"16402","Primulaceae","Myrsine",NA,0.741037037037037,0.0941339098036177,"genus",9
"16408","Primulaceae","Myrsine",NA,0.741037037037037,0.0941339098036177,"genus",9
"16395","Primulaceae","Myrsine",NA,0.741037037037037,0.0941339098036177,"genus",9
"16400","Primulaceae","Myrsine",NA,0.741037037037037,0.0941339098036177,"genus",9
"16390","Primulaceae","Myrsine",NA,0.741037037037037,0.0941339098036177,"genus",9
"16396","Primulaceae","Myrsine",NA,0.741037037037037,0.0941339098036177,"genus",9
"16411","Primulaceae","Myrsine",NA,0.741037037037037,0.0941339098036177,"genus",9
"16406","Primulaceae","Myrsine",NA,0.741037037037037,0.0941339098036177,"genus",9
"16394","Primulaceae","Myrsine",NA,0.741037037037037,0.0941339098036177,"genus",9
"16409","Primulaceae","Myrsine",NA,0.741037037037037,0.0941339098036177,"genus",9
"17494",NA,"No","suitable",0.611246215561075,0.124033048371268,"dataset",20776
"16401","Primulaceae","Myrsine",NA,0.741037037037037,0.0941339098036177,"genus",9
"16404","Primulaceae","Myrsine",NA,0.741037037037037,0.0941339098036177,"genus",9
"16393","Primulaceae","Myrsine",NA,0.741037037037037,0.0941339098036177,"genus",9
"16407","Primulaceae","Myrsine",NA,0.741037037037037,0.0941339098036177,"genus",9
"16403","Primulaceae","Myrsine",NA,0.741037037037037,0.0941339098036177,"genus",9
"16387","Primulaceae","Myrsine","umbellata",0.741037037037037,0.0941339098036177,"genus",9
"16388","Primulaceae","Myrsine","venosa",0.741037037037037,0.0941339098036177,"genus",9
"16389","Primulaceae","Myrsine","youngii",0.741037037037037,0.0941339098036177,"genus",9
"16445",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16481",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16455",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16425",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16446",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16471",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16456",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16447",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16412",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16448",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16449",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16450",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16415",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16451",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16463",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16490",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16489",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16430",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16466",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16429",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16488",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16465",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16486",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16461",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16484",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16464",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16427",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16460",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16462",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16487",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16482",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16428",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16457",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16485",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16458",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16479",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16420",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16459",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16472",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16421",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16422",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16440",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16441",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16442",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16468",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16443",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16444",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16419",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16423",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16469",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16414",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16426",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16470",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16431",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16432",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16433",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16434",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16452",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16453",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16435",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16416",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16413",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16467",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16424",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16417",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16436",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16437",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16473",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16474",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16475",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16476",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16483",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16454",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16438",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16439",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16477",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16418",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16478",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16480",NA,"Myrtaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16491",NA,"Myrtastrum",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16492",NA,"Myrtus","communis",0.611246215561075,0.124033048371268,"dataset",20776
"16493",NA,"Mystroxylon","aethiopicum",0.611246215561075,0.124033048371268,"dataset",20776
"16494",NA,"Myxopyrum","smilacifolium",0.611246215561075,0.124033048371268,"dataset",20776
"16495","Podocarpaceae","Nageia","fleuryi",0.458777777777778,0.0941339098036177,"genus",3
"16496",NA,"Napoleonaea","heudelotii",0.611246215561075,0.124033048371268,"dataset",20776
"16497",NA,"Napoleonaea","imperialis",0.611246215561075,0.124033048371268,"dataset",20776
"16501",NA,"Napoleonaea",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16500",NA,"Napoleonaea",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16498",NA,"Napoleonaea","talbotii",0.611246215561075,0.124033048371268,"dataset",20776
"16499",NA,"Napoleonaea","vogelii",0.611246215561075,0.124033048371268,"dataset",20776
"16502","Rubiaceae","Nauclea","diderrichii",0.674086956521739,0.0708232617216773,"species",23
"16503","Rubiaceae","Nauclea","latifolia",0.565472551602986,0.0941339098036177,"genus",11
"16511","Rubiaceae","Nauclea",NA,0.565472551602986,0.0941339098036177,"genus",11
"16504","Rubiaceae","Nauclea","officinalis",0.646,0.0708232617216773,"species",1
"16505","Rubiaceae","Nauclea","orientalis",0.483111111111111,0.0708232617216773,"species",9
"16506","Rubiaceae","Nauclea","pobeguinii",0.565472551602986,0.0941339098036177,"genus",11
"16507","Rubiaceae","Nauclea","sessilifolia",0.697,0.0708232617216773,"species",1
"16512","Rubiaceae","Nauclea",NA,0.565472551602986,0.0941339098036177,"genus",11
"16510","Rubiaceae","Nauclea",NA,0.565472551602986,0.0941339098036177,"genus",11
"16508","Rubiaceae","Nauclea","subdita",0.44,0.0708232617216773,"species",1
"16509","Rubiaceae","Nauclea","vanderguchtii",0.565472551602986,0.0941339098036177,"genus",11
"16513","Moraceae","Naucleopsis","amara",0.6505,0.0941339098036177,"genus",4
"16514","Moraceae","Naucleopsis","caloneura",0.6505,0.0941339098036177,"genus",4
"16515","Moraceae","Naucleopsis","chiguila",0.6505,0.0941339098036177,"genus",4
"16516","Moraceae","Naucleopsis","concinna",0.67,0.0708232617216773,"species",1
"16517","Moraceae","Naucleopsis","glabra",0.6505,0.0941339098036177,"genus",4
"16518","Moraceae","Naucleopsis","guianensis",0.65,0.0708232617216773,"species",1
"16519","Moraceae","Naucleopsis","herrerensis",0.6505,0.0941339098036177,"genus",4
"16520","Moraceae","Naucleopsis","imitans",0.6505,0.0941339098036177,"genus",4
"16521","Moraceae","Naucleopsis","krukovii",0.6505,0.0941339098036177,"genus",4
"16522","Moraceae","Naucleopsis","macrophylla",0.6505,0.0941339098036177,"genus",4
"16523","Moraceae","Naucleopsis","mello-barretoi",0.6505,0.0941339098036177,"genus",4
"16524","Moraceae","Naucleopsis","naga",0.6505,0.0941339098036177,"genus",4
"16525","Moraceae","Naucleopsis","oblongifolia",0.6505,0.0941339098036177,"genus",4
"16526","Moraceae","Naucleopsis","pseudonaga",0.6505,0.0941339098036177,"genus",4
"16541","Moraceae","Naucleopsis",NA,0.6505,0.0941339098036177,"genus",4
"16530","Moraceae","Naucleopsis",NA,0.6505,0.0941339098036177,"genus",4
"16547","Moraceae","Naucleopsis",NA,0.6505,0.0941339098036177,"genus",4
"16537","Moraceae","Naucleopsis",NA,0.6505,0.0941339098036177,"genus",4
"16529","Moraceae","Naucleopsis",NA,0.6505,0.0941339098036177,"genus",4
"16542","Moraceae","Naucleopsis",NA,0.6505,0.0941339098036177,"genus",4
"16535","Moraceae","Naucleopsis",NA,0.6505,0.0941339098036177,"genus",4
"16545","Moraceae","Naucleopsis",NA,0.6505,0.0941339098036177,"genus",4
"16536","Moraceae","Naucleopsis",NA,0.6505,0.0941339098036177,"genus",4
"16544","Moraceae","Naucleopsis",NA,0.6505,0.0941339098036177,"genus",4
"16534","Moraceae","Naucleopsis",NA,0.6505,0.0941339098036177,"genus",4
"16540","Moraceae","Naucleopsis",NA,0.6505,0.0941339098036177,"genus",4
"16538","Moraceae","Naucleopsis",NA,0.6505,0.0941339098036177,"genus",4
"16546","Moraceae","Naucleopsis",NA,0.6505,0.0941339098036177,"genus",4
"16539","Moraceae","Naucleopsis",NA,0.6505,0.0941339098036177,"genus",4
"16533","Moraceae","Naucleopsis",NA,0.6505,0.0941339098036177,"genus",4
"16543","Moraceae","Naucleopsis",NA,0.6505,0.0941339098036177,"genus",4
"16532","Moraceae","Naucleopsis",NA,0.6505,0.0941339098036177,"genus",4
"16531","Moraceae","Naucleopsis",NA,0.6505,0.0941339098036177,"genus",4
"16527","Moraceae","Naucleopsis","ternstroemiiflora",0.612,0.0708232617216773,"species",1
"16528","Moraceae","Naucleopsis","ulei",0.67,0.0708232617216773,"species",1
"16548",NA,"Nautilocalyx",NA,0.611246215561075,0.124033048371268,"dataset",20776
"16550","Euphorbiaceae","Nealchornea","yapurensis",0.613333333333333,0.0708232617216773,"species",3
"17271",NA,"No","suitable",0.611246215561075,0.124033048371268,"dataset",20776
"16551","Euphorbiaceae","Nealchornea",NA,0.613333333333333,0.0941339098036177,"genus",1
"16553","Euphorbiaceae","Nealchornea",NA,0.613333333333333,0.0941339098036177,"genus",1
"16552","Euphorbiaceae","Nealchornea",NA,0.613333333333333,0.0941339098036177,"genus",1
"16554","Euphorbiaceae","Nealchornea",NA,0.613333333333333,0.0941339098036177,"genus",1
"17374",NA,"No","suitable",0.611246215561075,0.124033048371268,"dataset",20776
"16549","Euphorbiaceae","Nealchornea","yapurensis",0.613333333333333,0.0708232617216773,"species",3
"16555",NA,"Necepsia","afzelii",0.611246215561075,0.124033048371268,"dataset",20776
"16556","Lauraceae","Nectandra","acuminata",0.562449275362319,0.0941339098036177,"genus",23
"16557","Lauraceae","Nectandra","acutifolia",0.562449275362319,0.0941339098036177,"genus",23
"16558","Lauraceae","Nectandra","amazonum",0.633333333333333,0.0708232617216773,"species",3
"16559","Lauraceae","Nectandra","ambigens",0.57,0.0708232617216773,"species",1
"16560","Lauraceae","Nectandra","angustifolia",0.473,0.0708232617216773,"species",1
"16561","Lauraceae","Nectandra","arnottiana",0.562449275362319,0.0941339098036177,"genus",23
"17557",NA,"No","suitable",0.611246215561075,0.124033048371268,"dataset",20776
"16562","Lauraceae","Nectandra","brochidodroma",0.562449275362319,0.0941339098036177,"genus",23
"16563","Lauraceae","Nectandra","cissiflora",0.59,0.0708232617216773,"species",1
"16564","Lauraceae","Nectandra","coeloclada",0.562449275362319,0.0941339098036177,"genus",23
"16565","Lauraceae","Nectandra","coriacea",0.48,0.0708232617216773,"species",2
"16566","Lauraceae","Nectandra","crassiloba",0.562449275362319,0.0941339098036177,"genus",23
"16567","Lauraceae","Nectandra","cufodontisii",0.45,0.0708232617216773,"species",1
"16568","Lauraceae","Nectandra","cuneatocordata",0.562449275362319,0.0941339098036177,"genus",23
"16569","Lauraceae","Nectandra","cuspidata",0.518,0.0708232617216773,"species",4
"16570","Lauraceae","Nectandra","discolor",0.562449275362319,0.0941339098036177,"genus",23
"16615","Lauraceae","Nectandra",NA,0.562449275362319,0.0941339098036177,"genus",23
"16571","Lauraceae","Nectandra","gentlei",0.562449275362319,0.0941339098036177,"genus",23
"16572","Lauraceae","Nectandra","globosa",0.39,0.0708232617216773,"species",1
"16573","Lauraceae","Nectandra","gracilis",0.562449275362319,0.0941339098036177,"genus",23
"16574","Lauraceae","Nectandra","grandiflora",0.61,0.0708232617216773,"species",1
"16575","Lauraceae","Nectandra","grandis",0.562449275362319,0.0941339098036177,"genus",23
"16576","Lauraceae","Nectandra","hihua",0.42,0.0708232617216773,"species",1
"16577","Lauraceae","Nectandra","hypoleuca",0.562449275362319,0.0941339098036177,"genus",23
"16578","Lauraceae","Nectandra","japurensis",0.562449275362319,0.0941339098036177,"genus",23
"16579","Lauraceae","Nectandra","krugii",0.5,0.0708232617216773,"species",1
"16580","Lauraceae","Nectandra","kunthiana",0.562449275362319,0.0941339098036177,"genus",23
"16581","Lauraceae","Nectandra","lanceolata",0.562449275362319,0.0941339098036177,"genus",23
"16582","Lauraceae","Nectandra","latifolia",0.562449275362319,0.0941339098036177,"genus",23
"16583","Lauraceae","Nectandra","latissima",0.562449275362319,0.0941339098036177,"genus",23
"16584","Lauraceae","Nectandra","laurel",0.562449275362319,0.0941339098036177,"genus",23
"16585","Lauraceae","Nectandra","leucantha",0.562449275362319,0.0941339098036177,"genus",23
"16586","Lauraceae","Nectandra","lineata",0.562449275362319,0.0941339098036177,"genus",23
"16587","Lauraceae","Nectandra","lineatifolia",0.562449275362319,0.0941339098036177,"genus",23
"16588","Lauraceae","Nectandra","longifolia",0.562449275362319,0.0941339098036177,"genus",23
"16589","Lauraceae","Nectandra","martinicensis",0.562449275362319,0.0941339098036177,"genus",23
"16590","Lauraceae","Nectandra","megapotamica",0.562449275362319,0.0941339098036177,"genus",23
"16591","Lauraceae","Nectandra","membranacea",0.562449275362319,0.0941339098036177,"genus",23
"16592","Lauraceae","Nectandra","microcarpa",0.562449275362319,0.0941339098036177,"genus",23
