"","GFBIRawName","family","genus","species","meanWD","sdWD","levelWD","nInd"
"21916","Rhodospatha sppMurri1","Araceae","Rhodospatha",NA,0.611226809845203,0.143078472955927,"dataset",20772
"21917","Rhodospatha sppRiomanso1","Araceae","Rhodospatha",NA,0.611226809845203,0.143078472955927,"dataset",20772
"21918","Rhodospatha sppRiopal11","Araceae","Rhodospatha",NA,0.611226809845203,0.143078472955927,"dataset",20772
"21919","Rhodospatha wendlandii","Araceae","Rhodospatha","wendlandii",0.611226809845203,0.143078472955927,"dataset",20772
"21920","Rhodosphaera rhodanthema","Anacardiaceae","Rhodosphaera","rhodanthema",0.591,0.0708232617216773,"species",3
"21921","Rhodostemonodaphne grandis","Lauraceae","Rhodostemonodaphne","grandis",0.39,0.0708232617216773,"species",1
"21922","Rhodostemonodaphne juruensis","Lauraceae","Rhodostemonodaphne","juruensis",0.395,0.0941339098036177,"genus",2
"21923","Rhodostemonodaphne kunthiana","Lauraceae","Rhodostemonodaphne","kunthiana",0.395,0.0941339098036177,"genus",2
"21924","Rhodostemonodaphne laxa","Lauraceae","Rhodostemonodaphne","laxa",0.395,0.0941339098036177,"genus",2
"21925","Rhodostemonodaphne macrocalyx","Lauraceae","Rhodostemonodaphne","macrocalyx",0.395,0.0941339098036177,"genus",2
"21926","Rhodostemonodaphne morii","Lauraceae","Rhodostemonodaphne","morii",0.395,0.0941339098036177,"genus",2
"21927","Rhodostemonodaphne negrensis","Lauraceae","Rhodostemonodaphne","negrensis",0.395,0.0941339098036177,"genus",2
"21928","Rhodostemonodaphne peneia","Lauraceae","Rhodostemonodaphne","peneia",0.395,0.0941339098036177,"genus",2
"21929","Rhodostemonodaphne recurva","Lauraceae","Rhodostemonodaphne","recurva",0.395,0.0941339098036177,"genus",2
"21930","Rhodostemonodaphne rufovirgata","Lauraceae","Rhodostemonodaphne","rufovirgata",0.395,0.0941339098036177,"genus",2
"21931","Rhodostemonodaphne sppBOi1","Lauraceae","Rhodostemonodaphne",NA,0.395,0.0941339098036177,"genus",2
"21932","Rhodostemonodaphne sppFPnet1","Lauraceae","Rhodostemonodaphne",NA,0.395,0.0941339098036177,"genus",2
"21933","Rhodostemonodaphne sppGF1","Lauraceae","Rhodostemonodaphne",NA,0.395,0.0941339098036177,"genus",2
"21934","Rhodostemonodaphne sppRAINFOR1","Lauraceae","Rhodostemonodaphne",NA,0.395,0.0941339098036177,"genus",2
"21935","Rhodostemonodaphne sppSCA1","Lauraceae","Rhodostemonodaphne",NA,0.395,0.0941339098036177,"genus",2
"21936","Rhodostemonodaphne sppSietecue1","Lauraceae","Rhodostemonodaphne",NA,0.395,0.0941339098036177,"genus",2
"21937","Rhodostemonodaphne sppTEAM1","Lauraceae","Rhodostemonodaphne",NA,0.395,0.0941339098036177,"genus",2
"21938","Rhodostemonodaphne sppTEAM2","Lauraceae","Rhodostemonodaphne",NA,0.395,0.0941339098036177,"genus",2
"21939","Rhoicissus tomentosa","Vitaceae","Rhoicissus","tomentosa",0.538,0.0941339098036177,"genus",1
"21940","Rhopaloblaste elegans","Arecaceae","Rhopaloblaste","elegans",0.611226809845203,0.143078472955927,"dataset",20772
"21941","Rhopalocarpus louvelii","Sphaerosepalaceae","Rhopalocarpus","louvelii",0.611226809845203,0.143078472955927,"dataset",20772
"21942","Rhopalocarpus lucidus","Sphaerosepalaceae","Rhopalocarpus","lucidus",0.611226809845203,0.143078472955927,"dataset",20772
"21943","Rhopalocarpus sppAnkarif1","Sphaerosepalaceae","Rhopalocarpus",NA,0.611226809845203,0.143078472955927,"dataset",20772
"21944","Rhopalostylis sapida","Arecaceae","Rhopalostylis","sapida",0.611226809845203,0.143078472955927,"dataset",20772
"21945","Rhus chinensis","Anacardiaceae","Rhus","chinensis",0.627181818181818,0.0941339098036177,"genus",11
"21946","Rhus copallinum","Anacardiaceae","Rhus","copallinum",0.627181818181818,0.0941339098036177,"genus",11
"21947","Rhus coriaria","Anacardiaceae","Rhus","coriaria",0.627181818181818,0.0941339098036177,"genus",11
"21948","Rhus glabra","Anacardiaceae","Rhus","glabra",0.627181818181818,0.0941339098036177,"genus",11
"21949","Rhus javanica","Anacardiaceae","Rhus","javanica",0.627181818181818,0.0941339098036177,"genus",11
"21950","Rhus mysorensis","Anacardiaceae","Rhus","mysorensis",0.627181818181818,0.0941339098036177,"genus",11
"21951","Rhus pentheri","Anacardiaceae","Rhus","pentheri",0.627181818181818,0.0941339098036177,"genus",11
"21952","Rhus sppIT1","Anacardiaceae","Rhus",NA,0.627181818181818,0.0941339098036177,"genus",11
"21953","Rhus striata","Anacardiaceae","Rhus","striata",0.627181818181818,0.0941339098036177,"genus",11
"21954","Rhus succedanea","Anacardiaceae","Rhus","succedanea",0.441,0.0708232617216773,"species",1
"21955","Rhus sylvestris","Anacardiaceae","Rhus","sylvestris",0.64,0.0708232617216773,"species",1
"21956","Rhus taitensis","Anacardiaceae","Rhus","taitensis",0.37,0.0708232617216773,"species",1
"21957","Rhus taratana","Anacardiaceae","Rhus","taratana",0.627181818181818,0.0941339098036177,"genus",11
"21958","Rhus trichocarpa","Anacardiaceae","Rhus","trichocarpa",0.627181818181818,0.0941339098036177,"genus",11
"21959","Rhus typhina","Anacardiaceae","Rhus","typhina",0.45,0.0708232617216773,"species",1
"21960","Rhus verniciflua","Anacardiaceae","Rhus","verniciflua",0.408,0.0708232617216773,"species",3
"21961","Rhynchothecum parviflorum",NA,"No","suitable",0.611226809845203,0.143078472955927,"dataset",20772
"21962","Ribes nigrum","Grossulariaceae","Ribes","nigrum",0.73,0.0941339098036177,"genus",1
"21963","Richardella sppTutunend1","Sapotaceae","Richardella",NA,0.611226809845203,0.143078472955927,"dataset",20772
"21964","Richella monosperma","Annonaceae","Richella","monosperma",0.611226809845203,0.143078472955927,"dataset",20772
"21965","Richeria densiflora","Phyllanthaceae","Richeria","densiflora",0.576666666666667,0.0941339098036177,"genus",1
"21966","Richeria dressleri","Phyllanthaceae","Richeria","dressleri",0.576666666666667,0.0941339098036177,"genus",1
"21967","Richeria grandis","Phyllanthaceae","Richeria","grandis",0.576666666666667,0.0708232617216773,"species",3
"21968","Richeria racemosa","Phyllanthaceae","Richeria","racemosa",0.576666666666667,0.0941339098036177,"genus",1
"21969","Richeria sppCuevas1","Phyllanthaceae","Richeria",NA,0.576666666666667,0.0941339098036177,"genus",1
"21970","Richeria sppFPnet1","Phyllanthaceae","Richeria",NA,0.576666666666667,0.0941339098036177,"genus",1
"21971","Richeria sppMadidi1","Phyllanthaceae","Richeria",NA,0.576666666666667,0.0941339098036177,"genus",1
"21972","Richeria sppMiazi1","Phyllanthaceae","Richeria",NA,0.576666666666667,0.0941339098036177,"genus",1
"21973","Richeria sppRAINFOR1","Phyllanthaceae","Richeria",NA,0.576666666666667,0.0941339098036177,"genus",1
"21974","Richeria sppRionegro1","Phyllanthaceae","Richeria",NA,0.576666666666667,0.0941339098036177,"genus",1
"21975","Richeria sppRiotavar1","Phyllanthaceae","Richeria",NA,0.576666666666667,0.0941339098036177,"genus",1
"21976","Richeria sppYanam21","Phyllanthaceae","Richeria",NA,0.576666666666667,0.0941339098036177,"genus",1
"21977","Richeria tomentosa","Phyllanthaceae","Richeria","tomentosa",0.576666666666667,0.0941339098036177,"genus",1
"21978","Richeriella gracilis","Euphorbiaceae","Richeriella","gracilis",0.611226809845203,0.143078472955927,"dataset",20772
"21979","Ricinodendron heudelotii","Euphorbiaceae","Ricinodendron","heudelotii",0.2106,0.0708232617216773,"species",5
"21980","Ricinus communis","Euphorbiaceae","Ricinus","communis",0.611226809845203,0.143078472955927,"dataset",20772
"21981","Ricinus comunis","Euphorbiaceae","Ricinus","communis",0.611226809845203,0.143078472955927,"dataset",20772
"21982","Rinorea amapensis","Violaceae","Rinorea","amapensis",0.68025,0.0941339098036177,"genus",10
"21983","Rinorea anguifera","Violaceae","Rinorea","anguifera",0.68025,0.0941339098036177,"genus",10
"21984","Rinorea angustifolia","Violaceae","Rinorea","angustifolia",0.68025,0.0941339098036177,"genus",10
"21985","Rinorea apiculata","Violaceae","Rinorea","apiculata",0.68025,0.0941339098036177,"genus",10
"21986","Rinorea bahiensis","Violaceae","Rinorea","bahiensis",0.68025,0.0941339098036177,"genus",10
"21987","Rinorea bengalensis","Violaceae","Rinorea","bengalensis",0.68025,0.0941339098036177,"genus",10
"21988","Rinorea beningerse","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"21989","Rinorea bipindensis","Violaceae","Rinorea","bipendensis",0.68025,0.0941339098036177,"genus",10
"21990","Rinorea brachypetala","Violaceae","Rinorea","brachypetala",0.68025,0.0941339098036177,"genus",10
"21991","Rinorea breviracemosa",NA,"No","suitable",0.611226809845203,0.143078472955927,"dataset",20772
"21992","Rinorea bullata","Violaceae","Rinorea","bullata",0.68025,0.0941339098036177,"genus",10
"21993","Rinorea carolinensis","Violaceae","Rinorea","carolinensis",0.68025,0.0941339098036177,"genus",10
"21994","Rinorea dasyadena","Violaceae","Rinorea","dasyadena",0.68025,0.0941339098036177,"genus",10
"21995","Rinorea deflexa","Violaceae","Rinorea","deflexa",0.68025,0.0941339098036177,"genus",10
"21996","Rinorea deflexiflora","Violaceae","Rinorea","deflexiflora",0.5955,0.0708232617216773,"species",2
"21997","Rinorea dentata","Violaceae","Rinorea","dentata",0.68025,0.0941339098036177,"genus",10
"21998","Rinorea exappendiculata","Violaceae","Rinorea","exappendiculata",0.68025,0.0941339098036177,"genus",10
"21999","Rinorea falcata","Violaceae","Rinorea","falcata",0.68025,0.0941339098036177,"genus",10
"22000","Rinorea ferruginea","Violaceae","Rinorea","ferruginea",0.68025,0.0941339098036177,"genus",10
"22001","Rinorea flavescens",NA,"No","suitable",0.611226809845203,0.143078472955927,"dataset",20772
"22002","Rinorea guatemalensis","Violaceae","Rinorea","guatemalensis",0.74,0.0708232617216773,"species",1
"22003","Rinorea guianensis","Violaceae","Rinorea","guianensis",0.78,0.0708232617216773,"species",1
"22004","Rinorea hummelii","Violaceae","Rinorea","hummelii",0.68025,0.0941339098036177,"genus",10
"22005","Rinorea ilicifolia","Violaceae","Rinorea","ilicifolia",0.68025,0.0941339098036177,"genus",10
"22006","Rinorea kamerunensis","Violaceae","Rinorea","kamerunensis",0.68025,0.0941339098036177,"genus",10
"22007","Rinorea lanceolata","Violaceae","Rinorea","lanceolata",0.68025,0.0941339098036177,"genus",10
"22008","Rinorea lindeniana","Violaceae","Rinorea","lindeniana",0.68025,0.0941339098036177,"genus",10
"22009","Rinorea longicuspis","Violaceae","Rinorea","longicuspis",0.68025,0.0941339098036177,"genus",10
"22010","Rinorea longisepala","Violaceae","Rinorea","longisepala",0.68025,0.0941339098036177,"genus",10
"22011","Rinorea macrocarpa","Violaceae","Rinorea","macrocarpa",0.68025,0.0941339098036177,"genus",10
"22012","Rinorea neglecta","Violaceae","Rinorea","neglecta",0.68025,0.0941339098036177,"genus",10
"22013","Rinorea oblongifolia","Violaceae","Rinorea","oblongifolia",0.68025,0.0941339098036177,"genus",10
"22014","Rinorea paniculata","Violaceae","Rinorea","paniculata",0.75,0.0708232617216773,"species",1
"22015","Rinorea parviflora","Violaceae","Rinorea","parviflora",0.68025,0.0941339098036177,"genus",10
"22016","Rinorea passoura","Violaceae","Rinorea","passoura",0.68025,0.0941339098036177,"genus",10
"22017","Rinorea pectinosquamata","Violaceae","Rinorea","pectinosquamata",0.61,0.0708232617216773,"species",1
"22018","Rinorea prasina","Violaceae","Rinorea","prasina",0.68025,0.0941339098036177,"genus",10
"22019","Rinorea pubiflora","Violaceae","Rinorea","pubiflora",0.75,0.0708232617216773,"species",1
"22020","Rinorea racemosa","Violaceae","Rinorea","racemosa",0.682,0.0708232617216773,"species",1
"22021","Rinorea riana","Violaceae","Rinorea","riana",0.68025,0.0941339098036177,"genus",10
"22022","Rinorea sppAllpahua1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22023","Rinorea sppAllpahua2","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22024","Rinorea sppAntado1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22025","Rinorea sppAraracua1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22026","Rinorea sppBanyong1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22027","Rinorea sppBanyong2","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22028","Rinorea sppBanyong3","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22029","Rinorea sppBanyong4","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22030","Rinorea sppBanyong5","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22031","Rinorea sppBelem1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22032","Rinorea sppBelinga1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22033","Rinorea sppCDi1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22034","Rinorea sppCI1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22035","Rinorea sppCM1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22036","Rinorea sppCalima1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22037","Rinorea sppCandamo1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22038","Rinorea sppCandamo2","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22039","Rinorea sppCarajas1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22040","Rinorea sppCarara1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22041","Rinorea sppConstanc1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22042","Rinorea sppCuzcoama1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22043","Rinorea sppDucke1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22044","Rinorea sppDucke2","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22045","Rinorea sppFPnet1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22046","Rinorea sppGA1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22047","Rinorea sppGF1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22048","Rinorea sppGF2","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22049","Rinorea sppGF3","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22050","Rinorea sppIndiana1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22051","Rinorea sppJenarohe1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22052","Rinorea sppJenarohe2","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22053","Rinorea sppJenarohe3","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22054","Rinorea sppMakokou11","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22055","Rinorea sppNdakanni1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22056","Rinorea sppNosymang1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22057","Rinorea sppNosymang2","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22058","Rinorea sppRAINFOR1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22059","Rinorea sppRanchoqu1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22060","Rinorea sppRiomanso1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22061","Rinorea sppRiomanso2","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22062","Rinorea sppSaul1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22063","Rinorea sppSaul2","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22064","Rinorea sppTEAM1","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22065","Rinorea sppTEAM2","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22066","Rinorea sppTEAM3","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22067","Rinorea sppTEAM4","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22068","Rinorea sppTamblat21","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22069","Rinorea sppTamboall1",NA,"No","suitable",0.611226809845203,0.143078472955927,"dataset",20772
"22070","Rinorea squamata","Violaceae","Rinorea","squamata",0.68025,0.0941339098036177,"genus",10
"22071","Rinorea subsessilis","Violaceae","Rinorea","subsessilis",0.68025,0.0941339098036177,"genus",10
"22072","Rinorea sylvatica","Violaceae","Rinorea","sylvatica",0.68025,0.0941339098036177,"genus",10
"22073","Rinorea viridiflora","Violaceae","Rinorea","viridiflora",0.68025,0.0941339098036177,"genus",10
"22074","Rinorea viridifolia","Violaceae","Rinorea","viridifolia",0.515,0.0708232617216773,"species",1
"22075","Rinorea viridis","Violaceae","Rinorea",NA,0.68025,0.0941339098036177,"genus",10
"22076","Rinorea welwitschii","Violaceae","Rinorea","welwitschii",0.68025,0.0941339098036177,"genus",10
"22077","Rinoreocarpus sppFPnet1","Violaceae","Rinoreocarpus",NA,0.611226809845203,0.143078472955927,"dataset",20772
"22078","Rinoreocarpus sppRAINFOR1","Violaceae","Rinoreocarpus",NA,0.611226809845203,0.143078472955927,"dataset",20772
"22079","Rinoreocarpus sppTEAM1","Violaceae","Rinoreocarpus",NA,0.611226809845203,0.143078472955927,"dataset",20772
"22080","Rinoreocarpus ulei","Violaceae","Rinoreocarpus","ulei",0.611226809845203,0.143078472955927,"dataset",20772
"22081","Ripogonum papuanum","Rhipogonaceae","Ripogonum","papuanum",0.611226809845203,0.143078472955927,"dataset",20772
"22082","Ritchiea albersii","Capparaceae","Ritchiea","albersii",0.611226809845203,0.143078472955927,"dataset",20772
"22083","Robinia neomexicana","Fabaceae","Robinia","neomexicana",0.6423,0.0941339098036177,"genus",2
"22084","Robinia pseudacacia","Fabaceae","Robinia","pseudacacia",0.6423,0.0941339098036177,"genus",2
"22085","Robinia pseudo-acacia","Fabaceae","Robinia","pseudoacacia",0.6746,0.0708232617216773,"species",5
"22086","Robinia pseudoacacia","Fabaceae","Robinia","pseudoacacia",0.6746,0.0708232617216773,"species",5
"22087","Robinia pseudoaccacia","Fabaceae","Robinia","pseudoacacia",0.6746,0.0708232617216773,"species",5
"22088","Robinsonella mirandae","Malvaceae","Robinsonella","mirandae",0.5,0.0708232617216773,"species",1
"22089","Rochefortia acanthophora","Boraginaceae","Rochefortia","acanthophora",0.611226809845203,0.143078472955927,"dataset",20772
"22090","Rochefortia spinosa","Boraginaceae","Rochefortia","spinosa",0.611226809845203,0.143078472955927,"dataset",20772
"22091","Rockinghamia angustifolia","Euphorbiaceae","Rockinghamia","angustifolia",0.689,0.0708232617216773,"species",2
"22092","Roentgenia bracteomana","Bignoniaceae","Roentgenia","bracteomana",0.611226809845203,0.143078472955927,"dataset",20772
"22093","Roentgenia sordida","Bignoniaceae","Roentgenia","sordida",0.611226809845203,0.143078472955927,"dataset",20772
"22094","Rollinia bahiensis","Annonaceae","Rollinia","bahiensis",0.35425,0.0941339098036177,"genus",7
"22095","Rollinia centrantha","Annonaceae","Rollinia","centrantha",0.35425,0.0941339098036177,"genus",7
"22096","Rollinia chrysocarpa","Annonaceae","Rollinia","chrysocarpa",0.35425,0.0941339098036177,"genus",7
"22097","Rollinia cuspidata","Annonaceae","Rollinia","cuspidata",0.35425,0.0941339098036177,"genus",7
"22098","Rollinia dolichopetala","Annonaceae","Rollinia","dolichopetala",0.35425,0.0941339098036177,"genus",7
"22099","Rollinia edulis","Annonaceae","Rollinia","edulis",0.35425,0.0941339098036177,"genus",7
"22100","Rollinia exsucca","Annonaceae","Rollinia","exsucca",0.37475,0.0708232617216773,"species",4
"22101","Rollinia fosteri","Annonaceae","Rollinia","fosteri",0.35425,0.0941339098036177,"genus",7
"22102","Rollinia glomerulifera","Annonaceae","Rollinia","glomerulifera",0.35425,0.0941339098036177,"genus",7
"22103","Rollinia helosioides","Annonaceae","Rollinia","helosioides",0.35425,0.0941339098036177,"genus",7
"22104","Rollinia herzogii","Annonaceae","Rollinia","herzogii",0.35425,0.0941339098036177,"genus",7
"22105","Rollinia mucosa","Annonaceae","Rollinia","mucosa",0.32,0.0708232617216773,"species",1
"22106","Rollinia peruviana","Annonaceae","Rollinia","peruviana",0.35425,0.0941339098036177,"genus",7
"22107","Rollinia pittieri","Annonaceae","Rollinia","pittieri",0.27,0.0708232617216773,"species",1
"22108","Rollinia sppAntado1","Annonaceae","Rollinia",NA,0.35425,0.0941339098036177,"genus",7
"22109","Rollinia sppCamorin1","Annonaceae","Rollinia",NA,0.35425,0.0941339098036177,"genus",7
"22110","Rollinia sppCandamo1","Annonaceae","Rollinia",NA,0.35425,0.0941339098036177,"genus",7
"22111","Rollinia sppCarajas1","Annonaceae","Rollinia",NA,0.35425,0.0941339098036177,"genus",7
"22112","Rollinia sppCentinel1","Annonaceae","Rollinia",NA,0.35425,0.0941339098036177,"genus",7
"22113","Rollinia sppCuangos1","Annonaceae","Rollinia",NA,0.35425,0.0941339098036177,"genus",7
"22114","Rollinia sppCueva1","Annonaceae","Rollinia",NA,0.35425,0.0941339098036177,"genus",7
"22115","Rollinia sppDucke1","Annonaceae","Rollinia",NA,0.35425,0.0941339098036177,"genus",7
"22116","Rollinia sppFPnet1","Annonaceae","Rollinia",NA,0.35425,0.0941339098036177,"genus",7
"22117","Rollinia sppHumboldt1","Annonaceae","Rollinia",NA,0.35425,0.0941339098036177,"genus",7
"22118","Rollinia sppIndiana1","Annonaceae","Rollinia",NA,0.35425,0.0941339098036177,"genus",7
"22119","Rollinia sppLagenoa1","Annonaceae","Rollinia",NA,0.35425,0.0941339098036177,"genus",7
"22120","Rollinia sppMadidi1","Annonaceae","Rollinia",NA,0.35425,0.0941339098036177,"genus",7
"22121","Rollinia sppMariquit1","Annonaceae","Rollinia",NA,0.35425,0.0941339098036177,"genus",7
"22122","Rollinia sppMurri1","Annonaceae","Rollinia",NA,0.35425,0.0941339098036177,"genus",7
"22123","Rollinia sppOsasiren1","Annonaceae","Rollinia",NA,0.35425,0.0941339098036177,"genus",7
"22124","Rollinia sppPE1","Annonaceae","Rollinia",NA,0.35425,0.0941339098036177,"genus",7
"22125","Rollinia sppRAINFOR1","Annonaceae","Rollinia",NA,0.35425,0.0941339098036177,"genus",7
"22126","Rollinia sppRiotavar1","Annonaceae","Rollinia",NA,0.35425,0.0941339098036177,"genus",7
"22127","Rollinia sppSCA1","Annonaceae","Rollinia",NA,0.35425,0.0941339098036177,"genus",7
"22128","Rollinia sppTEAM1","Annonaceae","Rollinia",NA,0.35425,0.0941339098036177,"genus",7
"22129","Rollinia sppYanam21","Annonaceae","Rollinia",NA,0.35425,0.0941339098036177,"genus",7
"22130","Rondeletia inermis","Rubiaceae","Rondeletia","inermis",0.5,0.0941339098036177,"genus",1
"22131","Rondeletia manantlanensis","Rubiaceae","Rondeletia","manantlanensis",0.5,0.0941339098036177,"genus",1
"22132","Rondeletia pilosa","Rubiaceae","Rondeletia","pilosa",0.5,0.0941339098036177,"genus",1
"22133","Rondeletia sppBenito1","Rubiaceae","Rondeletia",NA,0.5,0.0941339098036177,"genus",1
"22134","Rondeletia stipularis","Rubiaceae","Rondeletia","stipularis",0.5,0.0941339098036177,"genus",1
"22135","Rosa davurica","Rosaceae","Rosa","davurica",0.611226809845203,0.143078472955927,"dataset",20772
"22136","Rosa multiflora","Rosaceae","Rosa","multiflora",0.611226809845203,0.143078472955927,"dataset",20772
"22137","Rosa sppPLiv1","Rosaceae","Rosa",NA,0.611226809845203,0.143078472955927,"dataset",20772
"22138","Rosaceae sppIN1",NA,"Rosaceae",NA,0.611226809845203,0.143078472955927,"dataset",20772
"22139","Rothmannia hispida","Rubiaceae","Rothmannia","hispida",0.6415,0.0941339098036177,"genus",2
"22140","Rothmannia lateriflora","Rubiaceae","Rothmannia","lateriflora",0.6415,0.0941339098036177,"genus",2
"22141","Rothmannia longiflora","Rubiaceae","Rothmannia","longiflora",0.6415,0.0941339098036177,"genus",2
"22142","Rothmannia lujae","Rubiaceae","Rothmannia","lujae",0.6415,0.0941339098036177,"genus",2
"22143","Rothmannia macrocarpa","Rubiaceae","Rothmannia","macrocarpa",0.6415,0.0941339098036177,"genus",2
"22144","Rothmannia macrosiphon","Rubiaceae","Rothmannia","macrosiphon",0.6415,0.0941339098036177,"genus",2
"22145","Rothmannia octomera","Rubiaceae","Rothmannia","octomera",0.6415,0.0941339098036177,"genus",2
"22146","Rothmannia sppGA1","Rubiaceae","Rothmannia",NA,0.6415,0.0941339098036177,"genus",2
"22147","Rothmannia sppNosymang1","Rubiaceae","Rothmannia",NA,0.6415,0.0941339098036177,"genus",2
"22148","Rothmannia sppOmofor1","Rubiaceae","Rothmannia",NA,0.6415,0.0941339098036177,"genus",2
"22149","Rothmannia sppTEAM1","Rubiaceae","Rothmannia",NA,0.6415,0.0941339098036177,"genus",2
"22150","Rothmannia urcelliformis","Rubiaceae","Rothmannia","urcelliformis",0.538,0.0708232617216773,"species",1
"22151","Rothmannia venalis","Rubiaceae","Rothmannia","venalis",0.6415,0.0941339098036177,"genus",2
"22152","Rothmannia whitfieldii","Rubiaceae","Rothmannia","whitfieldii",0.6415,0.0941339098036177,"genus",2
"22153","Roucheria calophylla","Linaceae","Roucheria","calophylla",0.88,0.0708232617216773,"species",1
"22154","Roucheria columbiana","Linaceae","Roucheria","columbiana",0.77,0.0708232617216773,"species",1
"22155","Roucheria griffithiana","Linaceae","Roucheria","griffithiana",0.825,0.0941339098036177,"genus",2
"22156","Roucheria laxiflora","Linaceae","Roucheria","laxiflora",0.825,0.0941339098036177,"genus",2
"22157","Roucheria monsalvei","Linaceae","Roucheria","monsalveae",0.825,0.0941339098036177,"genus",2
"22158","Roucheria punctata","Linaceae","Roucheria","punctata",0.825,0.0941339098036177,"genus",2
"22159","Roucheria schomburgkii","Linaceae","Roucheria","schomburgkii",0.825,0.0941339098036177,"genus",2
"22160","Roucheria sppConstanc1","Linaceae","Roucheria",NA,0.825,0.0941339098036177,"genus",2
"22161","Roucheria sppMiazi1","Linaceae","Roucheria",NA,0.825,0.0941339098036177,"genus",2
"22162","Roupala asplenioides","Proteaceae","Roupala","asplenioides",0.837555555555556,0.0941339098036177,"genus",3
"22163","Roupala brasiliensis","Proteaceae","Roupala","brasiliensis",0.899333333333333,0.0708232617216773,"species",6
"22164","Roupala consimilis","Proteaceae","Roupala","consimilis",0.837555555555556,0.0941339098036177,"genus",3
"22165","Roupala montana","Proteaceae","Roupala","montana",0.783333333333333,0.0708232617216773,"species",3
"22166","Roupala rhombifolia","Proteaceae","Roupala","rhombifolia",0.837555555555556,0.0941339098036177,"genus",3
"22167","Roupala sppAlterdoc1","Proteaceae","Roupala",NA,0.837555555555556,0.0941339098036177,"genus",3
"22168","Roupala sppBOi1","Proteaceae","Roupala",NA,0.837555555555556,0.0941339098036177,"genus",3
"22169","Roupala sppBoraceia1","Proteaceae","Roupala",NA,0.837555555555556,0.0941339098036177,"genus",3
"22170","Roupala sppCampano1","Proteaceae","Roupala",NA,0.837555555555556,0.0941339098036177,"genus",3
"22171","Roupala sppCerroelp1","Proteaceae","Roupala",NA,0.837555555555556,0.0941339098036177,"genus",3
