"","LatRound","Type","mean","lowCI","highCI"
"89",-46.9,"GS",70.7610796010894,16.9151560321673,124.607003170011
"90",-46.8,"GS",71.3878263909644,15.8092066472059,126.966446134723
"91",-46.7,"GS",74.9442064043547,19.3489910957051,130.539421713004
"92",-46.6,"GS",75.009611533032,16.0820490765001,133.937173989564
"93",-46.5,"GS",70.7229014456126,12.2525302578879,129.193272633337
"94",-46.4,"GS",70.5424585614844,12.0425749631715,129.042342159797
"95",-46.3,"GS",61.2097266085428,3.18872298863528,119.23073022845
"96",-46.2,"GS",70.114265465298,7.1324579429049,133.096072987691
"97",-46.1,"GS",71.5371241845777,7.33921039175355,135.735037977402
"98",-46,"GS",65.1093767371719,3.30132650961675,126.917426964727
"99",-45.9,"GS",70.4243135103104,5.76365478417979,135.084972236441
"100",-45.8,"GS",67.221289336598,4.39378426733413,130.048794405862
"101",-45.7,"GS",69.4071517265083,2.6648899956925,136.149413457324
"102",-45.6,"GS",67.5894454531629,-0.344977845327506,135.523868751653
"103",-45.5,"GS",71.4707267843543,2.07697948994985,140.864474078759
"104",-45.4,"GS",57.7740603017513,-4.95050816111792,120.498628764621
"105",-45.3,"GS",68.8447362010142,1.98539728889884,135.70407511313
"106",-45.2,"GS",67.319962029004,-0.450115823562115,135.09003988157
"107",-45.1,"GS",66.2906202667152,-1.88107731249492,134.462317845925
"108",-45,"GS",63.7745397027431,-3.87431468372722,131.423394089214
"109",-44.9,"GS",60.8203132846862,-5.68354942925428,127.324175998627
"110",-44.8,"GS",59.7009473005233,-8.86432232118305,128.26621692223
"111",-44.7,"GS",68.3107670189691,-4.04185602963911,140.663390067577
"112",-44.6,"GS",62.9951493679204,-6.88797063955404,132.878269375395
"113",-44.5,"GS",64.9249161329163,-5.03233957182645,134.882171837659
"114",-44.4,"GS",61.9426640214766,-5.9975325926037,129.882860635557
"115",-44.3,"GS",67.9762564535767,-0.779882489818263,136.732395396972
"116",-44.2,"GS",76.1965730410191,5.86639342299607,146.526752659042
"117",-44.1,"GS",75.276173165316,6.6254462383272,143.926900092305
"118",-44,"GS",70.0423644601741,3.53124748669418,136.553481433654
"119",-43.9,"GS",63.8769584295385,-3.35931352737748,131.113230386454
"120",-43.8,"GS",53.6099853590536,-10.0017122822894,117.221683000397
"121",-43.7,"GS",54.7581305476089,-9.95272243495166,119.46898353017
"122",-43.6,"GS",59.3190209042366,-3.73701029511324,122.375052103586
"123",-43.5,"GS",66.642850585382,1.64986047107747,131.635840699686
"124",-43.4,"GS",79.4109140633854,13.9836946706309,144.83813345614
"125",-43.3,"GS",76.7927963381139,11.744066193285,141.841526482943
"126",-43.2,"GS",85.1790845221319,24.0804766019144,146.277692442349
"127",-43.1,"GS",85.0639942889434,24.1662806119596,145.961707965927
"128",-43,"GS",87.5573823318177,25.7666973405886,149.348067323047
"129",-42.9,"GS",86.343175783022,23.1658959309261,149.520455635118
"130",-42.8,"GS",86.2996115517948,24.9598708884717,147.639352215118
"131",-42.7,"GS",86.0611330865502,23.9075561225714,148.214710050529
"132",-42.6,"GS",88.2803564627532,28.7463606343964,147.81435229111
"133",-42.5,"GS",91.7576917410473,32.6476828430717,150.867700639023
"134",-42.4,"GS",81.213754253534,17.1084275182681,145.3190809888
"135",-42.3,"GS",84.2189678397791,20.207791274687,148.230144404871
"136",-42.2,"GS",85.4110394237683,22.9716899466496,147.850388900887
"137",-42.1,"GS",83.4213579300066,21.5155380494431,145.32717781057
"138",-42,"GS",87.6810932648183,28.0547911658827,147.307395363754
"139",-41.9,"GS",93.87151680032,35.1330312944534,152.610002306187
"140",-41.8,"GS",88.8527744355915,28.6429055536516,149.062643317531
"141",-41.7,"GS",93.7327685513523,37.0591676822698,150.406369420435
"142",-41.6,"GS",92.3814467842448,34.3299040016542,150.432989566835
"143",-41.5,"GS",92.154333350545,38.3741004606695,145.934566240421
"144",-41.4,"GS",96.6104017895918,47.0777957596633,146.14300781952
"145",-41.3,"GS",90.2553716843109,38.0883913193937,142.422352049228
"146",-41.2,"GS",81.7280686376081,28.5393276277312,134.916809647485
"147",-41.1,"GS",82.2266220349524,30.9669707303104,133.486273339594
"148",-41,"GS",81.9634698146455,27.6464240074524,136.280515621839
"149",-40.9,"GS",72.8891838579136,17.7210381375639,128.057329578263
"150",-40.8,"GS",67.2914639880705,12.0428511411602,122.540076834981
"151",-40.7,"GS",63.8176581079529,8.12751404793356,119.507802167972
"152",-40.6,"GS",53.7463020572525,1.38937548919124,106.103228625314
"153",-40.5,"GS",53.7970036165014,1.45714391147514,106.136863321528
"154",-40.4,"GS",53.7897362767695,1.83251284007417,105.746959713465
"155",-40.3,"GS",47.3616661788606,-2.45727715406183,97.1806095117831
"156",-40.2,"GS",49.0734007603111,-1.11578839895575,99.2625899195779
"157",-40.1,"GS",51.985493791332,-1.71700757408587,105.68799515675
"158",-40,"GS",52.2596188131862,-2.42127737189195,106.940514998264
"159",-39.9,"GS",46.9465147288729,-1.45947444922222,95.3525039069681
"160",-39.8,"GS",45.9196124911129,-0.987736026702841,92.8269610089287
"161",-39.7,"GS",46.2614200974766,-1.54677839479059,94.0696185897438
"162",-39.6,"GS",45.2401018100946,-3.45580839914282,93.936012019332
"163",-39.5,"GS",45.6507814541559,-2.69860416250133,94.0001670708132
"164",-39.4,"GS",51.9881629116447,-0.0106825107552027,103.987008334045
"165",-39.3,"GS",53.4769524551675,2.10969115886547,104.84421375147
"166",-39.2,"GS",59.7233613573224,7.2054812970959,112.241241417549
"167",-39.1,"GS",56.2020187925107,5.20333974315486,107.200697841867
"168",-39,"GS",51.6425973833415,1.81737180643482,101.467822960248
"169",-38.9,"GS",45.0923931874668,-2.74626244795644,92.9310488228901
"170",-38.8,"GS",43.4950567561175,-7.2247900833438,94.2149035955788
"171",-38.7,"GS",43.716175436053,-8.54576524506609,95.9781161171721
"172",-38.6,"GS",42.1378721309055,-7.15390163192631,91.4296458937373
"173",-38.5,"GS",39.2733749968947,-8.19152657787718,86.7382765716666
"174",-38.4,"GS",37.2708536218379,-7.40212135121387,81.9438285948897
"175",-38.3,"GS",34.9561262975944,-8.01213206977485,77.9243846649636
"176",-38.2,"GS",33.5504533297071,-9.83338764710903,76.9342943065232
"177",-38.1,"GS",31.8422959751688,-10.5819478151136,74.2665397654512
"178",-38,"GS",34.0477706195643,-10.5217197518492,78.6172609909778
"179",-37.9,"GS",33.7006824127384,-10.7088560116608,78.1102208371377
"180",-37.8,"GS",35.6905430067187,-10.0487915363432,81.4298775497807
"181",-37.7,"GS",42.8286057580977,-8.13505352583058,93.792265042026
"182",-37.6,"GS",45.8434336899556,-7.31233673124008,98.9992041111513
"183",-37.5,"GS",46.4098620053795,-6.99603503085191,99.815759041611
"184",-37.4,"GS",46.2809469323521,-6.16010695607445,98.7220008207786
"185",-37.3,"GS",44.4286806063004,-7.1092043414025,95.9665655540033
"186",-37.2,"GS",40.3849365174267,-10.2918394777175,91.0617125125709
"187",-37.1,"GS",34.3666002861432,-11.9574526124171,80.6906531847035
"188",-37,"GS",30.5930166578228,-14.4601894229389,75.6462227385846
"189",-36.9,"GS",29.318847487084,-13.4086928598559,72.0463878340239
"190",-36.8,"GS",27.6894792315101,-13.4976111631271,68.8765696261473
"191",-36.7,"GS",25.291375195843,-15.0826080785904,65.6653584702764
"192",-36.6,"GS",23.6422459589072,-16.1488895509019,63.4333814687163
"193",-36.5,"GS",21.3287860617341,-17.7289951603208,60.386567283789
"194",-36.4,"GS",19.5260994532227,-17.6446455812005,56.6968444876458
"195",-36.3,"GS",19.854211499911,-17.1940134466339,56.902436446456
"196",-36.2,"GS",17.2852669473428,-16.5241607772954,51.0946946719809
"197",-36.1,"GS",18.3396944917904,-16.6683312259449,53.3477202095257
"198",-36,"GS",18.5988550667216,-17.3386636097331,54.5363737431763
"199",-35.9,"GS",19.6833696829947,-13.9330086733191,53.2997480393086
"200",-35.8,"GS",20.4353427506699,-13.1142520522157,53.9849375535556
"201",-35.7,"GS",21.9885320258995,-15.3179844228547,59.2950484746536
"202",-35.6,"GS",23.7436764033872,-17.1363785033329,64.6237313101074
"203",-35.5,"GS",21.6821905914542,-19.1318560526604,62.4962372355688
"204",-35.4,"GS",21.5742222460864,-18.54906038198,61.6975048741529
"205",-35.3,"GS",18.1448023461824,-15.8699621626503,52.1595668550151
"206",-35.2,"GS",19.248796714116,-16.5282826159707,55.0258760442027
"207",-35.1,"GS",15.3466134370834,-14.0814263240075,44.7746531981743
"208",-35,"GS",17.1517686727518,-15.3746037810294,49.678141126533
"209",-34.9,"GS",18.7738793704855,-15.7766056376299,53.324364378601
"210",-34.8,"GS",21.6746320768259,-17.89437255268,61.2436367063318
"211",-34.7,"GS",20.0156327525918,-17.3446774485024,57.375942953686
"212",-34.6,"GS",16.0778811542149,-14.9623524443383,47.1181147527681
"213",-34.5,"GS",16.6832301285149,-14.348425237876,47.7148854949059
"214",-34.4,"GS",17.1189217856574,-12.4036717005785,46.6415152718932
"215",-34.3,"GS",15.5341362070143,-13.1534754760993,44.2217478901278
"216",-34.2,"GS",15.7478870103525,-13.7888588536427,45.2846328743477
"217",-34.1,"GS",17.4703755119717,-12.6279099726866,47.5686609966301
"218",-34,"GS",17.8920398365277,-10.1991222690978,45.9832019421532
"219",-33.9,"GS",16.3555787326428,-9.77646393710222,42.4876214023878
"220",-33.8,"GS",13.9789557408637,-9.99086484855989,37.9487763302872
"221",-33.7,"GS",12.5298110458314,-8.49254286512842,33.5521649567912
"222",-33.6,"GS",11.8461532357363,-9.40633951622724,33.0986459876999
"223",-33.5,"GS",11.9908306301961,-10.4281209363079,34.4097821967001
"224",-33.4,"GS",14.1143084529169,-12.2276432081045,40.4562601139384
"225",-33.3,"GS",14.7623786866852,-12.1687071454092,41.6934645187796
"226",-33.2,"GS",13.8357369410323,-10.8242506155258,38.4957244975904
"227",-33.1,"GS",14.0738784103032,-11.049306163234,39.1970629838403
"228",-33,"GS",13.5774873182545,-10.5862621396791,37.7412367761881
"229",-32.9,"GS",12.0220737615696,-10.6668032544319,34.7109507775711
"230",-32.8,"GS",13.1735585131963,-10.6461363554586,36.9932533818511
"231",-32.7,"GS",14.483647199058,-9.59933175545775,38.5666261535738
"232",-32.6,"GS",13.6022580057211,-7.88579974074325,35.0903157521856
"233",-32.5,"GS",11.6617631499111,-6.55702886459197,29.8805551644142
"234",-32.4,"GS",10.8215462179197,-7.88580763154803,29.5289000673874
"235",-32.3,"GS",11.8138374290867,-8.87991603941586,32.5075908975892
"236",-32.2,"GS",12.7854938146622,-10.5342521519904,36.1052397813147
"237",-32.1,"GS",11.9617853254202,-10.7966446671627,34.7202153180031
"238",-32,"GS",11.0902437388525,-10.2126794275679,32.3931669052729
"239",-31.9,"GS",11.6191349303496,-9.70933505931453,32.9476049200138
"240",-31.8,"GS",12.1374239882311,-9.41380299375894,33.6886509702212
"241",-31.7,"GS",12.9593894281367,-11.794824790109,37.7136036463824
"242",-31.6,"GS",13.5662248245272,-13.3567305625751,40.4891802116295
"243",-31.5,"GS",14.2827737022363,-13.5627755031384,42.128322907611
"244",-31.4,"GS",14.4804396780326,-13.5020432254188,42.4629225814841
"245",-31.3,"GS",14.2656812139539,-13.0097187106589,41.5410811385667
"246",-31.2,"GS",14.219271196906,-12.356253163599,40.794795557411
"247",-31.1,"GS",13.2686019370647,-11.3550638501605,37.8922677242898
"248",-31,"GS",12.6026952233655,-10.471304483163,35.6766949298941
"249",-30.9,"GS",13.170474385005,-10.6917749104839,37.0327236804939
"250",-30.8,"GS",13.4090923554858,-9.04860822346648,35.866792934438
"251",-30.7,"GS",14.0723811865713,-10.7942035214194,38.938965894562
"252",-30.6,"GS",15.2348724175024,-11.5011628996222,41.9709077346271
"253",-30.5,"GS",14.6820043920189,-11.3993014839062,40.763310267944
"254",-30.4,"GS",13.8371416710551,-9.5595962756536,37.2338796177637
"255",-30.3,"GS",13.0586697825775,-8.32346294650026,34.4408025116553
"256",-30.2,"GS",14.0069340335559,-11.3051395666835,39.3190076337952
"257",-30.1,"GS",14.4371527476579,-13.2775376277926,42.1518431231084
"258",-30,"GS",14.4217625616715,-12.0428388628967,40.8863639862396
"259",-29.9,"GS",15.1959024030662,-11.4766578196628,41.8684626257952
"260",-29.8,"GS",14.6588038773804,-9.88479553126565,39.2024032860264
"261",-29.7,"GS",15.5263128475815,-9.68487986460809,40.7375055597711
"262",-29.6,"GS",18.7441619020387,-8.86967691830846,46.3580007223858
"263",-29.5,"GS",21.0184140345776,-8.7912163763162,50.8280444454714
"264",-29.4,"GS",21.2777205781104,-8.60576439180189,51.1612055480227
"265",-29.3,"GS",21.3444534319703,-9.45286542447962,52.1417722884202
"266",-29.2,"GS",19.4122484471115,-8.46105801086187,47.2855549050849
"267",-29.1,"GS",17.9753440787063,-7.2356976881297,43.1863858455424
"268",-29,"GS",17.8513210304888,-6.15423104270767,41.8568731036854
"269",-28.9,"GS",17.73331145025,-6.60673102888139,42.0733539293814
"270",-28.8,"GS",17.6477960443112,-6.11313551665545,41.4087276052779
"271",-28.7,"GS",17.4776718330366,-5.35470369894528,40.3100473650185
"272",-28.6,"GS",17.7053354169117,-5.26684583827245,40.6775166720959
"273",-28.5,"GS",18.9023880110018,-7.12851547913753,44.9332915011412
"274",-28.4,"GS",18.8095490539512,-6.16967205604172,43.7887701639442
"275",-28.3,"GS",19.1475746302864,-5.62510620042833,43.9202554610011
"276",-28.2,"GS",19.1302677803171,-5.04405171887374,43.3045872795079
"277",-28.1,"GS",17.476609765555,-5.31241317888134,40.2656327099914
"278",-28,"GS",18.6041011510574,-5.49581648994581,42.7040187920607
"279",-27.9,"GS",19.2434077419024,-6.10454422175576,44.5913597055605
"280",-27.8,"GS",20.0362826063487,-5.62140896573952,45.693974178437
"281",-27.7,"GS",19.0300463797924,-3.56233265287796,41.6224254124628
"282",-27.6,"GS",20.063820549349,-3.19378085935531,43.3214219580533
"283",-27.5,"GS",21.4642213399827,-2.11893701697308,45.0473796969385
"284",-27.4,"GS",23.1096586184851,-2.10325271963404,48.3225699566043
"285",-27.3,"GS",23.4966735511357,-2.18154767987884,49.1748947821502
"286",-27.2,"GS",23.9017837888689,-3.30137361455129,51.104941192289
"287",-27.1,"GS",24.2956222937786,-3.39257001064557,51.9838145982027
"288",-27,"GS",25.0220983386007,-2.83385753755882,52.8780542147602
"289",-26.9,"GS",25.8845236893248,-3.08783106791377,54.8568784465633
"290",-26.8,"GS",28.0098748646596,-2.92547114635131,58.9452208756704
"291",-26.7,"GS",28.9710667262954,-2.14607391828947,60.0882073708803
"292",-26.6,"GS",28.7510057122763,-1.27112625584832,58.7731376804009
"293",-26.5,"GS",29.850338459133,-0.960520947912066,60.6611978661781
"294",-26.4,"GS",29.0034796540273,-0.19809201575038,58.205051323805
"295",-26.3,"GS",28.0250787669862,-1.07334203632457,57.1234995702969
"296",-26.2,"GS",28.1780131203923,-0.434659377444344,56.7906856182289
"297",-26.1,"GS",28.6477627729037,-0.890797860365193,58.1863234061727
"298",-26,"GS",28.8824721573527,-0.574456899493761,58.3394012141991
"299",-25.9,"GS",29.4225487634509,-0.32985148166982,59.1749490085716
"300",-25.8,"GS",28.1183264803685,-1.31923090084715,57.5558838615841
"301",-25.7,"GS",27.9920602261654,-1.64056107655559,57.6246815288864
"302",-25.6,"GS",27.4103247989763,-0.785219652914289,55.6058692508669
"303",-25.5,"GS",25.3454225712092,-1.3932289277653,52.0840740701837
"304",-25.4,"GS",26.3291306512807,-1.29386087239511,53.9521221749566
"305",-25.3,"GS",28.9700447622422,-0.123773189572312,58.0638627140567
"306",-25.2,"GS",29.7659225547131,-0.848449345225639,60.3802944546519
"307",-25.1,"GS",29.3067588885405,-1.21850998962499,59.8320277667059
"308",-25,"GS",27.8823981725295,-2.37137399087996,58.136170335939
"309",-24.9,"GS",26.8245735502422,-2.01023484168976,55.6593819421742
"310",-24.8,"GS",26.3054040508518,-1.9437258217162,54.5545339234199
"311",-24.7,"GS",25.9499692009836,-1.49341950756483,53.393357909532
"312",-24.6,"GS",26.3370321188586,-3.43814682701568,56.1122110647329
"313",-24.5,"GS",26.4999079216444,-4.58469802853318,57.5845138718221
"314",-24.4,"GS",26.6706519274849,-5.7119453090256,59.0532491639954
"315",-24.3,"GS",25.6798439130244,-5.95059391374244,57.3102817397913
"316",-24.2,"GS",26.8738649686847,-6.26728012660265,60.015010063972
"317",-24.1,"GS",26.2756556459618,-7.27566176966264,59.8269730615861
"318",-24,"GS",24.7074759225507,-7.48287703113606,56.8978288762374
"319",-23.9,"GS",25.4964960587743,-5.99293424054634,56.985926358095
"320",-23.8,"GS",24.0903690626489,-6.52340528712104,54.7041434124189
"321",-23.7,"GS",23.2358995588988,-6.92413175332766,53.3959308711253
"322",-23.6,"GS",20.9433835227332,-6.28249076086036,48.1692578063268
"323",-23.5,"GS",20.1505364561179,-5.67745984000877,45.9785327522445
"324",-23.4,"GS",20.9208172774995,-5.77050793724432,47.6121424922434
"325",-23.3,"GS",21.8384236343449,-6.96578172635903,50.6426289950488
"326",-23.2,"GS",20.3786980307436,-4.98199319877054,45.7393892602577
"327",-23.1,"GS",19.7148969192737,-3.299004089243,42.7287979277903
"328",-23,"GS",21.2775074173338,-5.17734173919541,47.732356573863
"329",-22.9,"GS",21.9188991605178,-6.25789805151885,50.0956963725544
"330",-22.8,"GS",22.9755848419768,-5.8924054614646,51.8435751454182
"331",-22.7,"GS",22.0893440715369,-4.58621489724214,48.764903040316
"332",-22.6,"GS",22.6026741897703,-5.35291808179901,50.5582664613397
"333",-22.5,"GS",23.2783518704913,-6.32739315852148,52.8840968995041
"334",-22.4,"GS",23.7297294995017,-7.18876040882736,54.6482194078308
"335",-22.3,"GS",22.5560800334996,-6.57063430240684,51.682794369406
"336",-22.2,"GS",22.2801804578822,-6.76030136162758,51.320662277392
"337",-22.1,"GS",21.7246371470972,-7.16919022637321,50.6184645205676
"338",-22,"GS",21.161023386609,-6.58810242012522,48.9101491933432
"339",-21.9,"GS",20.7731449092029,-6.4726173214938,48.0189071398996
"340",-21.8,"GS",20.6942240567723,-5.52865104644816,46.9170991599927
"341",-21.7,"GS",20.5661346176863,-5.11671971251924,46.2489889478919
"342",-21.6,"GS",21.2460846944371,-6.11628630282049,48.6084556916947
"343",-21.5,"GS",19.7627024420464,-5.29868703924635,44.8240919233391
"344",-21.4,"GS",19.8937782145327,-6.39884750823721,46.1864039373025
"345",-21.3,"GS",19.3460789907462,-4.77140836224101,43.4635663437335
"346",-21.2,"GS",20.4650944834205,-5.87147004480763,46.8016590116486
"347",-21.1,"GS",21.6869445931163,-4.58908816080196,47.9629773470346
"348",-21,"GS",23.9702166949324,-4.4703846352534,52.4108180251182
"349",-20.9,"GS",24.3120315497856,-3.74280779047497,52.3668708900461
"350",-20.8,"GS",23.7215256060267,-4.7544558907476,52.197507102801
"351",-20.7,"GS",23.1863973157695,-3.6505259052546,50.0233205367936
"352",-20.6,"GS",23.9469311793409,-3.61826045301287,51.5121228116947
"353",-20.5,"GS",24.4843721065756,-4.48880457034695,53.4575487834981
"354",-20.4,"GS",23.7223008537178,-4.07352864806609,51.5181303555016
"355",-20.3,"GS",23.2787399491646,-3.37492804582568,49.9324079441549
"356",-20.2,"GS",22.8501130505934,-3.64657859640858,49.3468046975953
"357",-20.1,"GS",22.980776884928,-3.64630363052859,49.6078574003846
"358",-20,"GS",22.6373856496278,-3.75698371654591,49.0317550158015
"359",-19.9,"GS",22.9718095401023,-3.48973801376252,49.4333570939672
"360",-19.8,"GS",22.5170161166894,-2.89616764283707,47.9301998762159
"361",-19.7,"GS",23.3144840091544,-2.34535475547746,48.9743227737863
"362",-19.6,"GS",23.4192733231845,-2.38558888583504,49.224135532204
"363",-19.5,"GS",24.3011816451197,-2.2845478032002,50.8869110934397
"364",-19.4,"GS",24.2336182317734,-2.64296228136082,51.1101987449077
"365",-19.3,"GS",24.2956711247221,-2.71402612419951,51.3053683736437
"366",-19.2,"GS",24.5739960500687,-2.61643095898926,51.7644230591266
"367",-19.1,"GS",25.956081448643,-2.34127223323285,54.2534351305188
"368",-19,"GS",26.4143046488622,-2.12088601844911,54.9494953161735
"369",-18.9,"GS",26.8273948022277,-1.75349207932808,55.4082816837836
"370",-18.8,"GS",26.7770788826894,-1.81685421557504,55.3710119809539
"371",-18.7,"GS",26.4825130546659,-2.75151793517629,55.716544044508
"372",-18.6,"GS",26.5821012595734,-2.46873735159479,55.6329398707417
"373",-18.5,"GS",26.5169781149711,-2.55367577596273,55.5876320059049
"374",-18.4,"GS",27.115188724299,-2.93890589429018,57.1692833428882
"375",-18.3,"GS",26.8004616908379,-3.75852323219775,57.3594466138735
"376",-18.2,"GS",27.1047839025922,-4.25154090172343,58.4611087069078
"377",-18.1,"GS",27.2459534960665,-5.23788516485189,59.7297921569848
"378",-18,"GS",27.6300632057035,-6.04320600788289,61.3033324192899
"379",-17.9,"GS",28.3172917352799,-6.51934324452671,63.1539267150864
"380",-17.8,"GS",28.5873545265144,-7.38481678381311,64.559525836842
"381",-17.7,"GS",28.889962120677,-7.65239901598035,65.4323232573344
"382",-17.6,"GS",28.285002721882,-7.75010013563647,64.3201055794005
"383",-17.5,"GS",25.9130778786158,-7.54419505114708,59.3703508083786
"384",-17.4,"GS",25.0918568637883,-7.4095651388812,57.5932788664579
"385",-17.3,"GS",25.4676850829509,-7.29569093767521,58.231061103577
